Fondsposition per,"13.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"WAT","WATER CORP","Aktien","0,03","216,45","6.453","1.396.752","1.396.751,85","Gesundheitsversorgung","US9418481035","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Aktien","0,03","63,98","21.802","1.394.892","1.394.891,96","Industrie","US9297401088","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SJM","JM SMUCKER","Aktien","0,03","120,09","11.607","1.393.885","1.393.884,63","Nichtzyklische Konsumgüter","US8326964058","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FCA","FIAT CHRYSLER AUTOMOBILES NV","Aktien","0,03","12,28","113.446","1.393.063","1.393.063,15","Zyklische Konsumgüter ","NL0010877643","Borsa Italiana","Italien","EUR"
"KEY","KEYCORP","Aktien","0,03","12,81","108.768","1.393.318","1.393.318,08","Financials","US4932671088","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TKWY","JUST EAT TAKEAWA NV","Aktien","0,03","114,83","12.131","1.393.037","1.393.037,08","Zyklische Konsumgüter ","NL0012015705","Euronext Amsterdam","Niederlande","EUR"
"STAN","STANDARD CHARTERED PLC","Aktien","0,03","4,82","288.553","1.391.691","1.391.691,23","Financials","GB0004082847","London Stock Exchange","Vereinigtes Königreich","GBP"
"CFG","CITIZENS FINANCIAL GROUP INC","Aktien","0,03","28,02","49.576","1.389.120","1.389.119,52","Financials","US1746101054","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8725","MS&AD INSURANCE GROUP HOLDINGS INC","Aktien","0,03","27,32","50.700","1.385.260","1.385.260,34","Financials","JP3890310000","Tokyo Stock Exchange","Japan","JPY"
"BXP","BOSTON PROPERTIES REIT INC","Aktien","0,03","79,76","17.322","1.381.603","1.381.602,72","Immobilien","US1011211018","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NZYM B","NOVOZYMES B","Aktien","0,03","65,00","21.187","1.377.223","1.377.222,69","Materialien","DK0060336014","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"ERF","EUROFINS SCIENTIFIC","Aktien","0,03","827,72","1.663","1.376.494","1.376.493,57","Gesundheitsversorgung","FR0000038259","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"EXPE","EXPEDIA GROUP INC","Aktien","0,03","94,32","14.581","1.375.280","1.375.279,92","Zyklische Konsumgüter ","US30212P3038","NASDAQ","Vereinigte Staaten","USD"
"FBHS","FORTUNE BRANDS HOME AND SECURITY I","Aktien","0,03","88,28","15.555","1.373.195","1.373.195,40","Industrie","US34964C1062","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BURL","BURLINGTON STORES INC","Aktien","0,03","212,07","6.467","1.371.457","1.371.456,69","Zyklische Konsumgüter ","US1220171060","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PHM","PULTEGROUP INC","Aktien","0,03","48,37","28.347","1.371.144","1.371.144,39","Zyklische Konsumgüter ","US7458671010","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CTLT","CATALENT INC","Aktien","0,03","94,88","14.445","1.370.542","1.370.541,60","Gesundheitsversorgung","US1488061029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ITRK","INTERTEK GROUP PLC","Aktien","0,03","80,38","17.038","1.369.571","1.369.571,35","Industrie","GB0031638363","London Stock Exchange","Vereinigtes Königreich","GBP"
"8053","SUMITOMO CORP","Aktien","0,03","11,84","115.600","1.368.666","1.368.666,32","Industrie","JP3404600003","Tokyo Stock Exchange","Japan","JPY"
"ALL","ARISTOCRAT LEISURE LTD","Aktien","0,03","22,28","61.278","1.365.504","1.365.504,09","Zyklische Konsumgüter ","AU000000ALL7","Asx - All Markets","Australien","AUD"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Aktien","0,03","41,25","33.080","1.364.550","1.364.550,00","Financials","US74251V1026","NASDAQ","Vereinigte Staaten","USD"
"III","3I GROUP PLC","Aktien","0,03","13,90","98.141","1.363.671","1.363.671,16","Financials","GB00B1YW4409","London Stock Exchange","Vereinigtes Königreich","GBP"
"FDS","FACTSET RESEARCH SYSTEMS INC","Aktien","0,03","335,55","4.056","1.360.991","1.360.990,80","Financials","US3030751057","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"IT","GARTNER INC","Aktien","0,03","128,00","10.624","1.359.872","1.359.872,00","IT","US3666511072","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FPH","FISHER AND PAYKEL HEALTHCARE CORPO","Aktien","0,03","23,49","57.654","1.354.374","1.354.374,10","Gesundheitsversorgung","NZFAPE0001S2","New Zealand Exchange Ltd","Neuseeland","NZD"
"QIA","QIAGEN NV","Aktien","0,03","52,04","25.707","1.337.732","1.337.732,23","Gesundheitsversorgung","NL0012169213","Xetra","Deutschland","EUR"
"OKE","ONEOK INC","Aktien","0,03","29,45","45.328","1.334.910","1.334.909,60","Energie","US6826801036","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SLHN","SWISS LIFE HOLDING AG","Aktien","0,03","382,58","3.488","1.334.433","1.334.432,92","Financials","CH0014852781","Six Swiss Exchange Ag","Schweiz","CHF"
"FER","FERROVIAL SA","Aktien","0,03","24,04","55.468","1.333.449","1.333.448,95","Industrie","ES0118900010","Bolsa De Madrid","Spanien","EUR"
"STX","SEAGATE TECHNOLOGY PLC","Aktien","0,03","51,18","26.036","1.332.522","1.332.522,48","IT","IE00B58JVZ52","NASDAQ","Vereinigte Staaten","USD"
"Z74","SINGAPORE TELECOMMUNICATIONS LTD","Aktien","0,03","1,60","830.200","1.330.468","1.330.468,28","Kommunikation","SG1T75931496","Singapore Exchange","Singapur","SGD"
"VMW","VMWARE CLASS A INC","Aktien","0,03","155,04","8.573","1.329.158","1.329.157,92","IT","US9285634021","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"7270","SUBARU CORP","Aktien","0,03","19,82","67.000","1.328.128","1.328.128,11","Zyklische Konsumgüter ","JP3814800003","Tokyo Stock Exchange","Japan","JPY"
"6701","NEC CORP","Aktien","0,03","56,00","23.700","1.327.209","1.327.208,98","IT","JP3733000008","Tokyo Stock Exchange","Japan","JPY"
"OMC","OMNICOM GROUP INC","Aktien","0,03","52,86","24.977","1.320.284","1.320.284,22","Kommunikation","US6819191064","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ACGL","ARCH CAPITAL GROUP LTD","Aktien","0,03","30,81","42.756","1.317.312","1.317.312,36","Financials","BMG0450A1053","NASDAQ","Vereinigte Staaten","USD"
"NN","NN GROUP NV","Aktien","0,03","38,93","33.694","1.311.753","1.311.753,24","Financials","NL0010773842","Euronext Amsterdam","Niederlande","EUR"
"JKHY","JACK HENRY AND ASSOCIATES INC","Aktien","0,03","161,91","8.101","1.311.633","1.311.632,91","IT","US4262811015","NASDAQ","Vereinigte Staaten","USD"
"4684","OBIC LTD","Aktien","0,03","174,63","7.500","1.309.755","1.309.755,06","IT","JP3173400007","Tokyo Stock Exchange","Japan","JPY"
"LDOS","LEIDOS HOLDINGS INC","Aktien","0,03","88,19","14.839","1.308.651","1.308.651,41","IT","US5253271028","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HPE","HEWLETT PACKARD ENTERPRISE","Aktien","0,03","9,78","133.772","1.308.290","1.308.290,16","IT","US42824C1099","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MRU","METRO INC","Aktien","0,03","48,15","27.104","1.305.175","1.305.175,49","Nichtzyklische Konsumgüter","CA59162N1096","Toronto Stock Exchange","Kanada","CAD"
"3659","NEXON LTD","Aktien","0,03","24,48","53.100","1.299.638","1.299.638,03","Kommunikation","JP3758190007","Tokyo Stock Exchange","Japan","JPY"
"4528","ONO PHARMACEUTICAL LTD","Aktien","0,03","31,36","41.300","1.295.333","1.295.333,30","Gesundheitsversorgung","JP3197600004","Tokyo Stock Exchange","Japan","JPY"
"REE","RED ELECTRICA SA","Aktien","0,03","18,71","69.069","1.292.156","1.292.156,11","Versorger","ES0173093024","Bolsa De Madrid","Spanien","EUR"
"MOH","MOLINA HEALTHCARE INC","Aktien","0,03","203,63","6.341","1.291.218","1.291.217,83","Gesundheitsversorgung","US60855R1005","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"J","JACOBS ENGINEERING GROUP INC","Aktien","0,03","99,28","12.967","1.287.364","1.287.363,76","Industrie","US4698141078","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WHR","WHIRLPOOL CORP","Aktien","0,03","201,37","6.377","1.284.136","1.284.136,49","Zyklische Konsumgüter ","US9633201069","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8630","SOMPO HOLDINGS INC","Aktien","0,03","36,32","35.300","1.282.086","1.282.085,56","Financials","JP3165000005","Tokyo Stock Exchange","Japan","JPY"
"RTO","RENTOKIL INITIAL PLC","Aktien","0,03","7,13","179.559","1.281.065","1.281.065,19","Industrie","GB00B082RF11","London Stock Exchange","Vereinigtes Königreich","GBP"
"4507","SHIONOGI LTD","Aktien","0,03","50,96","24.900","1.268.889","1.268.888,99","Gesundheitsversorgung","JP3347200002","Tokyo Stock Exchange","Japan","JPY"
"TEL","TELENOR","Aktien","0,03","16,71","75.895","1.268.239","1.268.239,32","Kommunikation","NO0010063308","Oslo Bors Asa","Norwegen","NOK"
"EDEN","EDENRED SA","Aktien","0,03","50,45","25.138","1.268.268","1.268.268,01","IT","FR0010908533","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"BXB","BRAMBLES LTD","Aktien","0,03","7,78","162.258","1.263.001","1.263.000,86","Industrie","AU000000BXB1","Asx - All Markets","Australien","AUD"
"TDY","TELEDYNE TECHNOLOGIES INC","Aktien","0,03","320,02","3.935","1.259.279","1.259.278,70","Industrie","US8793601050","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SHB A","SVENSKA HANDELSBANKEN-A SHS","Aktien","0,03","8,66","145.145","1.257.593","1.257.593,05","Financials","SE0007100599","Nasdaq Omx Nordic","Schweden","SEK"
"SHL","SIEMENS HEALTHINEERS AG","Aktien","0,03","43,98","28.556","1.255.929","1.255.929,43","Gesundheitsversorgung","DE000SHL1006","Xetra","Deutschland","EUR"
"6857","ADVANTEST CORP","Aktien","0,03","52,97","23.700","1.255.347","1.255.346,57","IT","JP3122400009","Tokyo Stock Exchange","Japan","JPY"
"ARGX","ARGENX","Aktien","0,03","276,22","4.538","1.253.481","1.253.481,28","Gesundheitsversorgung","NL0010832176","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"EMN","EASTMAN CHEMICAL","Aktien","0,03","84,52","14.781","1.249.290","1.249.290,12","Materialien","US2774321002","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DRI","DARDEN RESTAURANTS INC","Aktien","0,03","98,76","12.643","1.248.623","1.248.622,68","Zyklische Konsumgüter ","US2371941053","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PPL","PEMBINA PIPELINE CORP","Aktien","0,03","22,07","56.543","1.248.000","1.247.999,85","Energie","CA7063271034","Toronto Stock Exchange","Kanada","CAD"
"SGE","SAGE GROUP PLC","Aktien","0,02","9,28","133.650","1.240.592","1.240.591,80","IT","GB00B8C3BL03","London Stock Exchange","Vereinigtes Königreich","GBP"
"CON","CONTINENTAL AG","Aktien","0,02","115,11","10.770","1.239.785","1.239.785,19","Zyklische Konsumgüter ","DE0005439004","Xetra","Deutschland","EUR"
"REP","REPSOL SA","Aktien","0,02","7,21","171.870","1.239.727","1.239.726,63","Energie","ES0173516115","Bolsa De Madrid","Spanien","EUR"
"KBX","KNORR BREMSE AG","Aktien","0,02","122,37","10.119","1.238.287","1.238.287,13","Industrie","DE000KBX1006","Xetra","Deutschland","EUR"
"DOL","DOLLARAMA INC","Aktien","0,02","39,39","31.429","1.237.880","1.237.880,17","Zyklische Konsumgüter ","CA25675T1075","Toronto Stock Exchange","Kanada","CAD"
"BT.A","BT GROUP PLC","Aktien","0,02","1,38","893.541","1.236.936","1.236.935,60","Kommunikation","GB0030913577","London Stock Exchange","Vereinigtes Königreich","GBP"
"DDOG","DATADOG INC CLASS A","Aktien","0,02","116,87","10.572","1.235.550","1.235.549,64","IT","US23804L1035","NASDAQ","Vereinigte Staaten","USD"
"ELISA","ELISA","Aktien","0,02","59,94","20.597","1.234.613","1.234.612,52","Kommunikation","FI0009007884","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"AAP","ADVANCE AUTO PARTS INC","Aktien","0,02","157,38","7.838","1.233.544","1.233.544,44","Zyklische Konsumgüter ","US00751Y1064","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SRPT","SAREPTA THERAPEUTICS INC","Aktien","0,02","147,26","8.362","1.231.388","1.231.388,12","Gesundheitsversorgung","US8036071004","NASDAQ","Vereinigte Staaten","USD"
"GLE","SOCIETE GENERALE SA","Aktien","0,02","14,34","85.596","1.227.397","1.227.397,34","Financials","FR0000130809","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"VICI","VICI PPTYS INC","Aktien","0,02","23,71","51.779","1.227.680","1.227.680,09","Immobilien","US9256521090","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CINF","CINCINNATI FINANCIAL CORP","Aktien","0,02","79,15","15.493","1.226.271","1.226.270,95","Financials","US1720621010","NASDAQ","Vereinigte Staaten","USD"
"JBHT","JB HUNT TRANSPORT SERVICES INC","Aktien","0,02","138,49","8.847","1.225.221","1.225.221,03","Industrie","US4456581077","NASDAQ","Vereinigte Staaten","USD"
"NTAP","NETAPP INC","Aktien","0,02","46,88","26.139","1.225.396","1.225.396,32","IT","US64110D1046","NASDAQ","Vereinigte Staaten","USD"
"TELIA","TELIA COMPANY","Aktien","0,02","4,37","280.272","1.225.017","1.225.017,07","Kommunikation","SE0000667925","Nasdaq Omx Nordic","Schweden","SEK"
"KBC","KBC GROEP","Aktien","0,02","51,51","23.747","1.223.189","1.223.188,59","Financials","BE0003565737","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"RPM","RPM INTERNATIONAL INC","Aktien","0,02","88,05","13.884","1.222.486","1.222.486,20","Materialien","US7496851038","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ALLY","ALLY FINANCIAL INC","Aktien","0,02","27,60","44.227","1.220.665","1.220.665,20","Financials","US02005N1000","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"11","HANG SENG BANK LTD","Aktien","0,02","15,17","80.300","1.218.488","1.218.487,74","Financials","HK0011000095","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"CA","CARREFOUR SA","Aktien","0,02","16,23","74.598","1.210.741","1.210.741,06","Nichtzyklische Konsumgüter","FR0000120172","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"CGNX","COGNEX CORP","Aktien","0,02","69,13","17.514","1.210.743","1.210.742,82","IT","US1924221039","NASDAQ","Vereinigte Staaten","USD"
"LNT","ALLIANT ENERGY CORP","Aktien","0,02","54,08","22.360","1.209.229","1.209.228,80","Versorger","US0188021085","NASDAQ","Vereinigte Staaten","USD"
"7532","PAN PACIFIC INTERNATIONAL HOLDINGS","Aktien","0,02","23,00","52.500","1.207.348","1.207.348,27","Zyklische Konsumgüter ","JP3639650005","Tokyo Stock Exchange","Japan","JPY"
"WPC","W. P. CAREY REIT INC","Aktien","0,02","67,52","17.832","1.204.017","1.204.016,64","Immobilien","US92936U1097","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"IAC","IAC INTERACTIVE","Aktien","0,02","126,42","9.498","1.200.737","1.200.737,16","Kommunikation","US44891N1090","NASDAQ","Vereinigte Staaten","USD"
"BAH","BOOZ ALLEN HAMILTON HOLDING CORP C","Aktien","0,02","80,99","14.779","1.196.951","1.196.951,21","IT","US0995021062","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ATO","ATMOS ENERGY CORP","Aktien","0,02","95,41","12.513","1.193.865","1.193.865,33","Versorger","US0495601058","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MAERSK B","A P MOLLER MAERSK B","Aktien","0,02","1.679,51","711","1.194.133","1.194.133,15","Industrie","DK0010244508","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"LOGN","LOGITECH INTERNATIONAL SA","Aktien","0,02","80,94","14.687","1.188.718","1.188.718,01","IT","CH0025751329","SIX Swiss Exchange","Schweiz","CHF"
"L","LOBLAW COMPANIES LTD","Aktien","0,02","52,46","22.609","1.186.116","1.186.116,42","Nichtzyklische Konsumgüter","CA5394811015","Toronto Stock Exchange","Kanada","CAD"
"BRO","BROWN & BROWN INC","Aktien","0,02","47,37","24.980","1.183.303","1.183.302,60","Financials","US1152361010","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ABMD","ABIOMED INC","Aktien","0,02","276,95","4.263","1.180.638","1.180.637,85","Gesundheitsversorgung","US0036541003","NASDAQ","Vereinigte Staaten","USD"
"ZS","ZSCALER INC","Aktien","0,02","154,42","7.639","1.179.614","1.179.614,38","IT","US98980G1022","NASDAQ","Vereinigte Staaten","USD"
"HES","HESS CORP","Aktien","0,02","38,65","30.391","1.174.612","1.174.612,15","Energie","US42809H1077","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6178","JAPAN POST HOLDINGS LTD","Aktien","0,02","7,07","166.100","1.173.804","1.173.803,76","Financials","JP3752900005","Tokyo Stock Exchange","Japan","JPY"
"6383","DAIFUKU LTD","Aktien","0,02","107,45","10.900","1.171.232","1.171.232,29","Industrie","JP3497400006","Tokyo Stock Exchange","Japan","JPY"
"TRMB","TRIMBLE INC","Aktien","0,02","51,72","22.524","1.164.941","1.164.941,28","IT","US8962391004","NASDAQ","Vereinigte Staaten","USD"
"ELS","EQUITY LIFESTYLE PROPERTIES REIT I","Aktien","0,02","65,40","17.803","1.164.316","1.164.316,20","Immobilien","US29472R1086","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AVY","AVERY DENNISON CORP","Aktien","0,02","129,44","8.968","1.160.818","1.160.817,92","Materialien","US0536111091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"JHX","JAMES HARDIE INDUSTRIES CDI PLC","Aktien","0,02","25,24","45.820","1.156.677","1.156.677,10","Materialien","AU000000JHX1","Asx - All Markets","Australien","AUD"
"LISP","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Aktien","0,02","8.743,71","132","1.154.169","1.154.169,40","Nichtzyklische Konsumgüter","CH0010570767","SIX Swiss Exchange","Schweiz","CHF"
"BEI","BEIERSDORF AG","Aktien","0,02","116,48","9.899","1.153.006","1.153.005,74","Nichtzyklische Konsumgüter","DE0005200000","Xetra","Deutschland","EUR"
"BOL","BOLIDEN","Aktien","0,02","28,99","39.739","1.151.927","1.151.927,03","Materialien","SE0012455673","Nasdaq Omx Nordic","Schweden","SEK"
"CCK","CROWN HOLDINGS INC","Aktien","0,02","81,81","13.996","1.145.013","1.145.012,76","Materialien","US2283681060","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LII","LENNOX INTERNATIONAL INC","Aktien","0,02","285,41","4.007","1.143.638","1.143.637,87","Industrie","US5261071071","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"1928","SEKISUI HOUSE LTD","Aktien","0,02","16,87","67.800","1.143.545","1.143.544,80","Zyklische Konsumgüter ","JP3420600003","Tokyo Stock Exchange","Japan","JPY"
"PKG","PACKAGING CORP OF AMERICA","Aktien","0,02","116,40","9.807","1.141.535","1.141.534,80","Materialien","US6951561090","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HLMA","HALMA PLC","Aktien","0,02","32,15","35.420","1.138.871","1.138.871,16","IT","GB0004052071","London Stock Exchange","Vereinigtes Königreich","GBP"
"CRDA","CRODA INTERNATIONAL PLC","Aktien","0,02","83,32","13.618","1.134.627","1.134.626,92","Materialien","GB00BJFFLV09","London Stock Exchange","Vereinigtes Königreich","GBP"
"ASX","ASX LTD","Aktien","0,02","59,58","19.037","1.134.290","1.134.289,71","Financials","AU000000ASX7","Asx - All Markets","Australien","AUD"
"6988","NITTO DENKO CORP","Aktien","0,02","67,84","16.700","1.133.008","1.133.008,01","Materialien","JP3684000007","Tokyo Stock Exchange","Japan","JPY"
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Aktien","0,02","18,62","60.772","1.131.575","1.131.574,64","Immobilien","US58463J3041","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"XPO","XPO LOGISTICS INC","Aktien","0,02","94,72","11.937","1.130.673","1.130.672,64","Industrie","US9837931008","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"K","KINROSS GOLD CORP","Aktien","0,02","9,07","124.622","1.130.599","1.130.599,16","Materialien","CA4969024047","Toronto Stock Exchange","Kanada","CAD"
"MGM","MGM RESORTS INTERNATIONAL","Aktien","0,02","20,97","53.769","1.127.536","1.127.535,93","Zyklische Konsumgüter ","US5529531015","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"STMN","STRAUMANN HOLDING AG","Aktien","0,02","1.100,90","1.022","1.125.117","1.125.117,09","Gesundheitsversorgung","CH0012280076","Six Swiss Exchange Ag","Schweiz","CHF"
"TEVA","TEVA PHARMACEUTICAL INDUSTRIES LTD","Aktien","0,02","9,53","117.962","1.124.607","1.124.607,49","Gesundheitsversorgung","IL0006290147","Tel Aviv Stock Exchange","Israel","ILS"
"MNDI","MONDI PLC","Aktien","0,02","21,64","51.802","1.121.056","1.121.055,84","Materialien","GB00B1CRLC47","London Stock Exchange","Vereinigtes Königreich","GBP"
"GBLB","GROUPE BRUXELLES LAMBERT NV","Aktien","0,02","91,37","12.254","1.119.627","1.119.627,39","Financials","BE0003797140","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Aktien","0,02","7,35","151.943","1.116.781","1.116.781,05","Financials","US0357104092","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"OTEX","OPEN TEXT CORP","Aktien","0,02","42,11","26.500","1.115.949","1.115.948,70","IT","CA6837151068","Toronto Stock Exchange","Kanada","CAD"
"PCG","PG&E CORP","Aktien","0,02","10,32","107.900","1.113.528","1.113.528,00","Versorger","US69331C1080","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6586","MAKITA CORP","Aktien","0,02","46,95","23.700","1.112.745","1.112.744,59","Industrie","JP3862400003","Tokyo Stock Exchange","Japan","JPY"
"3407","ASAHI KASEI CORP","Aktien","0,02","8,83","126.000","1.112.133","1.112.133,42","Materialien","JP3111200006","Tokyo Stock Exchange","Japan","JPY"
"FBK","FINECOBANK BANCA FINECO","Aktien","0,02","14,27","77.893","1.111.452","1.111.452,10","Financials","IT0000072170","Borsa Italiana","Italien","EUR"
"HAL","HALLIBURTON","Aktien","0,02","12,54","88.633","1.111.458","1.111.457,82","Energie","US4062161017","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HEIO","HEINEKEN HOLDING NV","Aktien","0,02","83,38","13.310","1.109.820","1.109.819,74","Nichtzyklische Konsumgüter","NL0000008977","Euronext Amsterdam","Niederlande","EUR"
"UG","PEUGEOT SA","Aktien","0,02","18,11","61.199","1.108.268","1.108.267,87","Zyklische Konsumgüter ","FR0000121501","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"GN","GN STORE NORD","Aktien","0,02","80,81","13.719","1.108.663","1.108.662,91","Gesundheitsversorgung","DK0010272632","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"L","LOEWS CORP","Aktien","0,02","35,88","30.831","1.106.216","1.106.216,28","Financials","US5404241086","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BNZL","BUNZL","Aktien","0,02","33,15","33.173","1.099.793","1.099.793,03","Industrie","GB00B0744B38","London Stock Exchange","Vereinigtes Königreich","GBP"
"WPP","WPP PLC","Aktien","0,02","8,55","128.145","1.095.970","1.095.970,31","Kommunikation","JE00B8KF9B49","London Stock Exchange","Vereinigtes Königreich","GBP"
"2388","BOC HONG KONG HOLDINGS LTD","Aktien","0,02","2,79","391.500","1.093.674","1.093.674,19","Financials","HK2388011192","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"ON","ON SEMICONDUCTOR CORP","Aktien","0,02","25,91","42.192","1.092.984","1.092.983,76","IT","US6821891057","NASDAQ","Vereinigte Staaten","USD"
"EVO","EVOLUTION GAMING GROUP","Aktien","0,02","84,05","12.998","1.092.536","1.092.535,65","Zyklische Konsumgüter ","SE0012673267","Nasdaq Omx Nordic","Schweden","SEK"
"WDC","WESTERN DIGITAL CORP","Aktien","0,02","37,85","28.757","1.088.452","1.088.452,45","IT","US9581021055","NASDAQ","Vereinigte Staaten","USD"
"5020","ENEOS HOLDINGS INC","Aktien","0,02","3,60","301.650","1.086.723","1.086.723,17","Energie","JP3386450005","Tokyo Stock Exchange","Japan","JPY"
"CCEP","COCA COLA EUROPEAN PARTNERS PLC","Aktien","0,02","39,98","27.154","1.085.617","1.085.616,92","Nichtzyklische Konsumgüter","GB00BDCPN049","New York Stock Exchange Inc.","Niederlande","USD"
"HEN","HENKEL AG","Aktien","0,02","95,13","11.405","1.084.917","1.084.916,59","Nichtzyklische Konsumgüter","DE0006048408","Xetra","Deutschland","EUR"
"GRF","GRIFOLS SA CLASS A","Aktien","0,02","29,81","36.405","1.085.097","1.085.097,33","Gesundheitsversorgung","ES0171996087","Bolsa De Madrid","Spanien","EUR"
"CNP","CENTERPOINT ENERGY INC","Aktien","0,02","20,82","51.798","1.078.434","1.078.434,36","Versorger","US15189T1079","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MASI","MASIMO CORP","Aktien","0,02","232,76","4.634","1.078.610","1.078.609,84","Gesundheitsversorgung","US5747951003","NASDAQ","Vereinigte Staaten","USD"
"TRN","TERNA RETE ELETTRICA NAZIONALE","Aktien","0,02","7,21","149.355","1.077.322","1.077.322,23","Versorger","IT0003242622","Borsa Italiana","Italien","EUR"
"9531","TOKYO GAS LTD","Aktien","0,02","22,81","47.136","1.075.282","1.075.282,32","Versorger","JP3573000001","Tokyo Stock Exchange","Japan","JPY"
"6502","TOSHIBA CORP","Aktien","0,02","26,67","40.300","1.074.947","1.074.946,70","Industrie","JP3592200004","Tokyo Stock Exchange","Japan","JPY"
"SUN","SUNCORP GROUP LTD","Aktien","0,02","6,55","163.999","1.074.373","1.074.373,03","Financials","AU000000SUN6","Asx - All Markets","Australien","AUD"
"SCHP","SCHINDLER HOLDING PAR AG","Aktien","0,02","271,94","3.939","1.071.177","1.071.176,95","Industrie","CH0024638196","Six Swiss Exchange Ag","Schweiz","CHF"
"LNG","CHENIERE ENERGY INC","Aktien","0,02","49,86","21.459","1.069.946","1.069.945,74","Energie","US16411R2085","Nyse Mkt Llc","Vereinigte Staaten","USD"
"NXT","NEXT PLC","Aktien","0,02","79,66","13.435","1.070.180","1.070.180,03","Zyklische Konsumgüter ","GB0032089863","London Stock Exchange","Vereinigtes Königreich","GBP"
"EMA","EMERA INC","Aktien","0,02","42,48","25.154","1.068.648","1.068.647,75","Versorger","CA2908761018","Toronto Stock Exchange","Kanada","CAD"
"RCL","ROYAL CARIBBEAN GROUP LTD","Aktien","0,02","60,61","17.579","1.065.463","1.065.463,19","Zyklische Konsumgüter ","LR0008862868","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"IAG","INSURANCE AUSTRALIA GROUP LTD","Aktien","0,02","3,51","303.144","1.064.664","1.064.664,46","Financials","AU000000IAG3","Asx - All Markets","Australien","AUD"
