Fondsposition per	09.Okt.2020											
600177	YOUNGOR GROUP LTD A	Aktien	"0,02"	"1,05"	148.5	155.398	"155.398,45"	Immobilien	CNE000000XR2	Shanghai Stock Exchange	China	CNY
14680	HANSOL CHEMICAL LTD	Aktien	"0,02"	"133,54"	1.162	155.168	"155.168,44"	Materialien	KR7014680003	Korea Exchange (Stock Market)	Korea	KRW
34020	DOOSAN HEAVY INDUSTRIES & CONSTRUC	Aktien	"0,02"	"12,05"	12.868	155.097	"155.096,64"	Industrie	KR7034020008	Korea Exchange (Stock Market)	Korea	KRW
98460	KOH YOUNG TECHNOLOGY INC	Aktien	"0,02"	"75,96"	2.041	155.033	"155.032,82"	IT	KR7098460009	Korea Exchange (Kosdaq)	Korea	KRW
990	DB HITEK LTD	Aktien	"0,02"	"31,65"	4.892	154.83	"154.830,26"	IT	KR7000990002	Korea Exchange (Stock Market)	Korea	KRW
AVI	AVI LTD	Aktien	"0,02"	"4,65"	33.29	154.828	"154.828,26"	Nichtzyklische Konsumgüter	ZAE000049433	Johannesburg Stock Exchange	Südafrika	ZAR
QH.R	QUALITY HOUSES NON-VOTING DR PCL	Aktien	"0,02"	"0,07"	2.246.900	154.747	"154.746,67"	Immobilien	TH0256010R16	Stock Exchange Of Thailand	Thailand	THB
PCAR3	COMPANHIA BRASILEIRA DE DISTRIBUIC	Aktien	"0,02"	"12,24"	12.614	154.376	"154.376,11"	Nichtzyklische Konsumgüter	BRPCARACNOR3	XBSP	Brasilien	BRL
603899	SHANGHAI M&G STATIONERY INC A	Aktien	"0,02"	"10,15"	15.2	154.282	"154.282,38"	Industrie	CNE100001V60	Shanghai Stock Exchange	China	CNY
GEKTERNA	GEK TERNA HOLDING REAL ESTATE CONS	Aktien	"0,02"	"7,76"	19.806	153.737	"153.736,68"	Industrie	GRS145003000	Athens Exchange S.A. Cash Market	Griechenland	EUR
Q*	QUALITAS CONTROLADORA	Aktien	"0,02"	"3,98"	38.616	153.691	"153.691,44"	Financials	MX01Q0000008	Bolsa Mexicana De Valores	Mexiko	MXN
2005	SSY GROUP LTD	Aktien	"0,02"	"0,59"	258	153.135	"153.134,50"	Gesundheitsversorgung	KYG8406X1034	Hong Kong Exchanges And Clearing Ltd	China	HKD
COROMANDEL	COROMANDEL INTERNATIONAL LTD	Aktien	"0,02"	"9,89"	15.459	152.889	"152.888,65"	Materialien	INE169A01031	National Stock Exchange Of India	Indien	INR
1052	YUEXIU TRANSPORT INFRASTRUCTURE LT	Aktien	"0,02"	"0,60"	254	152.727	"152.726,76"	Industrie	BMG9880L1028	Hong Kong Exchanges And Clearing Ltd	China	HKD
20150	ILJIN MATERIALS	Aktien	"0,02"	"39,37"	3.875	152.547	"152.547,15"	IT	KR7020150009	Korea Exchange (Stock Market)	Korea	KRW
QUAL3	QUALICORP SA	Aktien	"0,02"	"5,72"	26.65	152.495	"152.495,09"	Gesundheitsversorgung	BRQUALACNOR6	XBSP	Brasilien	BRL
357780	SOULBRAIN LTD	Aktien	"0,02"	"207,85"	732	152.144	"152.144,29"	Materialien	KR7357780006	Korea Exchange (Kosdaq)	Korea	KRW
6285	WISTRON NEWEB CORP	Aktien	"0,02"	"2,67"	57	152.191	"152.190,74"	IT	TW0006285000	Taiwan Stock Exchange	Taiwan	TWD
80	HITEJINRO	Aktien	"0,02"	"32,69"	4.652	152.075	"152.074,92"	Nichtzyklische Konsumgüter	KR7000080002	Korea Exchange (Stock Market)	Korea	KRW
69	SHENZHEN OVERSEAS CHINESE TOWN LTD	Aktien	"0,02"	"1,03"	147.6	151.805	"151.805,02"	Zyklische Konsumgüter 	CNE000000SS0	Shenzhen Stock Exchange	China	CNY
2236	ZHEJIANG DAHUA TECHNOLOGY LTD A	Aktien	"0,02"	"3,11"	48.7	151.575	"151.574,62"	IT	CNE100000BJ4	Shenzhen Stock Exchange	China	CNY
8454	MOMO COM INC	Aktien	"0,02"	"25,27"	6	151.626	"151.626,06"	Zyklische Konsumgüter 	TW0008454000	Taiwan Stock Exchange	Taiwan	TWD
CPS	CYFROWY POLSAT SA	Aktien	"0,02"	"7,26"	20.885	151.559	"151.559,27"	Kommunikation	PLCFRPT00013	Warsaw Stock Exchange/Equities/Main Market	Polen	PLN
KTB.R	KRUNG THAI BANK PUBLIC NON-VOTING	Aktien	"0,02"	"0,29"	529.1	151.548	"151.548,48"	Financials	TH0150010R11	Stock Exchange Of Thailand	Thailand	THB
PAM	PAMPA ENERGIA ADR REPSG SA	Aktien	"0,02"	"10,83"	13.979	151.393	"151.392,57"	Versorger	US6976602077	New York Stock Exchange Inc.	Argentinien	USD
6182	WAFER WORKS CORP	Aktien	"0,02"	"1,19"	127	151.396	"151.396,01"	IT	TW0006182009	Gretai Securities Market	Taiwan	TWD
2128	CHINA LESSO GROUP HOLDINGS LTD	Aktien	"0,02"	"1,85"	82	151.302	"151.302,25"	Industrie	KYG2157Q1029	Hong Kong Exchanges And Clearing Ltd	China	HKD
6121	SIMPLO TECHNOLOGY LTD	Aktien	"0,02"	"10,81"	14	151.277	"151.277,49"	IT	TW0006121007	Gretai Securities Market	Taiwan	TWD
30000	CHEIL WORLDWIDE INC	Aktien	"0,02"	"19,08"	7.921	151.105	"151.105,14"	Kommunikation	KR7030000004	Korea Exchange (Stock Market)	Korea	KRW
1890	CHINA KEPEI EDUCATION GROUP LTD	Aktien	"0,02"	"0,76"	198	150.735	"150.734,51"	Zyklische Konsumgüter 	KYG2122A1094	Hong Kong Exchanges And Clearing Ltd	China	HKD
2357	AVICHINA INDUSTRY & TECHNOLOGY LTD	Aktien	"0,02"	"0,58"	258	150.471	"150.471,29"	Industrie	CNE1000001Y8	Hong Kong Exchanges And Clearing Ltd	China	HKD
BOLSAA	BOLSA MEXICANA DE VALORES	Aktien	"0,02"	"2,33"	64.446	150.309	"150.308,62"	Financials	MX01BM1B0000	Bolsa Mexicana De Valores	Mexiko	MXN
CPLE6	CIA PARANAENSE DE ENERGIA COPEL PR	Aktien	"0,02"	"11,65"	12.895	150.187	"150.186,81"	Versorger	BRCPLEACNPB9	XBSP	Brasilien	BRL
2032	ZHEJIANG SUPOR LTD A	Aktien	"0,02"	"11,53"	12.996	149.811	"149.810,92"	Zyklische Konsumgüter 	CNE000001KS5	Shenzhen Stock Exchange	China	CNY
HDFCAMC	HDFC ASSET MANAGEMENT COMPANY LTD	Aktien	"0,02"	"32,37"	4.626	149.75	"149.749,71"	Financials	INE127D01025	National Stock Exchange Of India	Indien	INR
ICICIPRULI	ICICI PRUDENTIAL LIFE INSURANCE CO	Aktien	"0,02"	"5,87"	25.497	149.733	"149.733,22"	Financials	INE726G01019	National Stock Exchange Of India	Indien	INR
3264	ARDENTEC CORP	Aktien	"0,02"	"1,16"	129	149.509	"149.508,52"	IT	TW0003264008	Gretai Securities Market	Taiwan	TWD
86520	ECOPRO LTD	Aktien	"0,02"	"41,49"	3.598	149.286	"149.286,19"	Materialien	KR7086520004	Korea Exchange (Kosdaq)	Korea	KRW
548	SHENZHEN EXPRESSWAY LTD H	Aktien	"0,02"	"0,87"	172	149.14	"149.139,68"	Industrie	CNE100000478	Hong Kong Exchanges And Clearing Ltd	China	HKD
138930	BNK FINANCIAL GROUP INC	Aktien	"0,02"	"4,51"	33.036	148.959	"148.959,20"	Financials	KR7138930003	Korea Exchange (Stock Market)	Korea	KRW
MTC.R	MUANGTHAI CAPITAL ORS NON-VOTING D	Aktien	"0,02"	"1,65"	90.3	148.938	"148.937,97"	Financials	TH6068010R19	Stock Exchange Of Thailand	Thailand	THB
2049	HIWIN TECHNOLOGIES CORP	Aktien	"0,02"	"9,55"	15.573	148.733	"148.733,03"	Industrie	TW0002049004	Taiwan Stock Exchange	Taiwan	TWD
2312	KINPO ELECTRONICS INC	Aktien	"0,02"	"0,38"	388	148.092	"148.091,60"	Zyklische Konsumgüter 	TW0002312006	Taiwan Stock Exchange	Taiwan	TWD
2376	GIGABYTE TECHNOLOGY LTD	Aktien	"0,02"	"2,69"	55	148.001	"148.000,98"	IT	TW0002376001	Taiwan Stock Exchange	Taiwan	TWD
BRL	BRL CASH	Geldmarkt	"0,02"	"18,09"	818.217	148.023	"148.022,61"	Cash und/oder Derivate	-	-	Brasilien	BRL
VAPORES	COMPANIA SUDAMERICANA DE VAPORES S	Aktien	"0,02"	"0,03"	5.085.582	147.472	"147.472,01"	Industrie	CLP3064M1019	Santiago Stock Exchange	Chile	CLP
300433	LENS TECHNOLOGY LTD A	Aktien	"0,02"	"5,35"	27.5	147.181	"147.181,01"	IT	CNE100001YW7	Shenzhen Stock Exchange	China	CNY
IDEA	VODAFONE IDEA LTD	Aktien	"0,02"	"0,12"	1.209.697	147.191	"147.191,24"	Kommunikation	INE669E01016	National Stock Exchange Of India	Indien	INR
1304	USI CORP	Aktien	"0,02"	"0,57"	258	147.035	"147.035,45"	Materialien	TW0001304004	Taiwan Stock Exchange	Taiwan	TWD
IDFCFIRSTB	IDFC FIRST BANK LTD	Aktien	"0,02"	"0,44"	335.943	146.741	"146.741,11"	Financials	INE092T01019	National Stock Exchange Of India	Indien	INR
CRFB3	ATACADAO CARREFOUR SA	Aktien	"0,02"	"3,78"	38.8	146.492	"146.491,91"	Nichtzyklische Konsumgüter	BRCRFBACNOR2	XBSP	Brasilien	BRL
600271	AISINO CORP A	Aktien	"0,02"	"2,40"	61	146.48	"146.479,63"	IT	CNE000001FB1	Shanghai Stock Exchange	China	CNY
QATI	QATAR INSURANCE	Aktien	"0,02"	"0,60"	242.737	146.336	"146.335,54"	Financials	QA0006929838	Qatar Exchange	Qatar	QAR
777	NETDRAGON WEBSOFT LTD	Aktien	"0,02"	"2,27"	64.5	146.144	"146.143,57"	Kommunikation	KYG6427W1042	Hong Kong Exchanges And Clearing Ltd	China	HKD
600741	HUAYU AUTOMOTIVE SYSTEMS LTD A	Aktien	"0,02"	"3,83"	38.1	146.019	"146.018,53"	Zyklische Konsumgüter 	CNE000000M15	Shanghai Stock Exchange	China	CNY
PINFRA*	PROMOTORA Y OPERADORA DE INFRAESTR	Aktien	"0,02"	"7,26"	20.129	146.075	"146.074,99"	Industrie	MX01PI000005	Bolsa Mexicana De Valores	Mexiko	MXN
1711	EVERLIGHT CHEMICALS INDUSTRIAL COR	Aktien	"0,02"	"0,56"	258	145.687	"145.686,50"	Materialien	TW0001711000	Taiwan Stock Exchange	Taiwan	TWD
3993	CHINA MOLYBDENUM LTD H	Aktien	"0,02"	"0,37"	390	145.431	"145.431,32"	Materialien	CNE100000114	Hong Kong Exchanges And Clearing Ltd	China	HKD
ELET3	CENTRAIS ELETR BRAS-ELETROBRAS	Aktien	"0,02"	"5,59"	25.986	145.311	"145.310,80"	Versorger	BRELETACNOR6	XBSP	Brasilien	BRL
LICHSGFIN	LIC HOUSING FINANCE LTD	Aktien	"0,02"	"4,18"	34.707	145.219	"145.219,46"	Financials	INE115A01026	National Stock Exchange Of India	Indien	INR
263750	PEARLABYSS CORP	Aktien	"0,02"	"187,30"	775	145.155	"145.155,00"	Kommunikation	KR7263750002	Korea Exchange (Kosdaq)	Korea	KRW
895	HENAN SHUANGHUI INVESTMENT & DEVEL	Aktien	"0,02"	"8,23"	17.6	144.917	"144.916,69"	Nichtzyklische Konsumgüter	CNE000000XM3	Shenzhen Stock Exchange	China	CNY
DTEX3	DURATEX SA	Aktien	"0,02"	"3,73"	38.752	144.558	"144.558,04"	Materialien	BRDTEXACNOR3	XBSP	Brasilien	BRL
AJANTPHARM	AJANTA PHARMA LTD	Aktien	"0,02"	"21,52"	6.717	144.556	"144.556,23"	Gesundheitsversorgung	INE031B01049	National Stock Exchange Of India	Indien	INR
39030	EO TECHNICS LTD	Aktien	"0,02"	"85,24"	1.696	144.563	"144.562,58"	IT	KR7039030002	Korea Exchange (Kosdaq)	Korea	KRW
867	CHINA MEDICAL SYSTEM HOLDINGS LTD	Aktien	"0,02"	"1,11"	130	144.425	"144.424,87"	Gesundheitsversorgung	KYG211081248	Hong Kong Exchanges And Clearing Ltd	China	HKD
ELET6	CENTRAIS ELETR BRAS-ELETROBRAS SER	Aktien	"0,02"	"5,57"	25.898	144.257	"144.256,50"	Versorger	BRELETACNPB7	XBSP	Brasilien	BRL
139130	DGB FINANCIAL GROUP	Aktien	"0,02"	"5,10"	28.307	144.327	"144.327,04"	Financials	KR7139130009	Korea Exchange (Stock Market)	Korea	KRW
600406	NARI TECHNOLOGY LTD A	Aktien	"0,02"	"3,01"	47.9	144.137	"144.136,71"	Industrie	CNE000001G38	Shanghai Stock Exchange	China	CNY
5289	INNODISK CORP	Aktien	"0,02"	"5,23"	27.54	143.992	"143.992,47"	IT	TW0005289003	Gretai Securities Market	Taiwan	TWD
900932	SHANGHAI LUJIAZUI FINANCE & TRADE	Aktien	"0,02"	"0,84"	170.48	143.715	"143.714,64"	Immobilien	CNE000000HH6	Shanghai Stock Exchange	China	USD
601211	GUOTAI JUNAN SECURITIES LTD A	Aktien	"0,02"	"2,78"	51.68	143.442	"143.441,65"	Financials	CNE1000022F3	Shanghai Stock Exchange	China	CNY
601877	ZHEJIANG CHINT ELECTRICS LTD A	Aktien	"0,02"	"4,77"	30.1	143.432	"143.432,04"	Industrie	CNE100000KD8	Shanghai Stock Exchange	China	CNY
1434	FORMOSA TAFFETA LTD	Aktien	"0,02"	"1,11"	129	143.438	"143.438,25"	Zyklische Konsumgüter 	TW0001434009	Taiwan Stock Exchange	Taiwan	TWD
AFLT	AEROFLOT ROSSIYSKIYE AVIALINII	Aktien	"0,02"	"0,78"	183.103	143.217	"143.217,05"	Industrie	RU0009062285	Standard-Classica-Forts	Russland	RUB
2845	FAR EASTERN INTERNATIONAL BANK	Aktien	"0,02"	"0,36"	398.703	143.143	"143.143,40"	Financials	TW0002845005	Taiwan Stock Exchange	Taiwan	TWD
694	BEIJING CAPITAL INTERNATIONAL AIRP	Aktien	"0,02"	"0,61"	234	143.117	"143.116,50"	Industrie	CNE100000221	Hong Kong Exchanges And Clearing Ltd	China	HKD
600383	GEMDALE CORP A	Aktien	"0,02"	"2,18"	65.5	142.969	"142.969,00"	Immobilien	CNE000001790	Shanghai Stock Exchange	China	CNY
1904	CHENG LOONG CORP	Aktien	"0,02"	"1,11"	129	142.764	"142.763,78"	Materialien	TW0001904001	Taiwan Stock Exchange	Taiwan	TWD
1530	3SBIO INC	Aktien	"0,02"	"1,10"	129.5	142.7	"142.699,72"	Gesundheitsversorgung	KYG8875G1029	Hong Kong Exchanges And Clearing Ltd	China	HKD
TOP.R	THAI OIL NON-VOTING DR PCL	Aktien	"0,02"	"1,14"	124.7	142.468	"142.468,42"	Energie	TH0796010R11	Stock Exchange Of Thailand	Thailand	THB
1055	CHINA SOUTHERN AIRLINES LTD H	Aktien	"0,02"	"0,55"	258	142.482	"142.481,66"	Industrie	CNE1000002T6	Hong Kong Exchanges And Clearing Ltd	China	HKD
2558	GIANT NETWORK GROUP LTD A	Aktien	"0,02"	"2,91"	49	142.385	"142.385,14"	Kommunikation	CNE1000010R3	Shenzhen Stock Exchange	China	CNY
BIDI11	BANCO INTER UNT SA	Aktien	"0,02"	"11,08"	12.84	142.299	"142.298,88"	Financials	BRBIDICDAXX3	XBSP	Brasilien	BRL
AIRARABIA	AIR ARABIA	Aktien	"0,02"	"0,30"	479.182	142.196	"142.196,31"	Industrie	AEA003001012	Dubai Financial Market	Ver. Arabische Emirate	AED
799	IGG INC	Aktien	"0,02"	"1,10"	129	141.982	"141.982,31"	Kommunikation	KYG6771K1022	Hong Kong Exchanges And Clearing Ltd	China	HKD
493	GOME RETAIL HOLDINGS LTD	Aktien	"0,02"	"0,14"	1.028.000	141.929	"141.929,41"	Zyklische Konsumgüter 	BMG3978C1249	Hong Kong Exchanges And Clearing Ltd	China	HKD
SUPREMEIND	SUPREME INDUSTRIES LTD	Aktien	"0,02"	"18,65"	7.603	141.806	"141.805,90"	Materialien	INE195A01028	National Stock Exchange Of India	Indien	INR
5250	GREEN CROSS HOLDINGS	Aktien	"0,02"	"20,16"	7.032	141.768	"141.768,05"	Gesundheitsversorgung	KR7005250006	Korea Exchange (Stock Market)	Korea	KRW
JFC	JOLLIBEE FOODS CORP	Aktien	"0,02"	"2,98"	47.6	141.687	"141.686,61"	Zyklische Konsumgüter 	PHY4466S1007	Philippine Stock Exchange Inc.	Philippinen	PHP
3613	BEIJING TONG REN TANG CHINESE MEDI	Aktien	"0,02"	"1,10"	129	141.483	"141.482,96"	Gesundheitsversorgung	HK0000145638	Hong Kong Exchanges And Clearing Ltd	China	HKD
2500	SHANXI SECURITIES LTD A	Aktien	"0,02"	"1,21"	117.3	141.539	"141.538,99"	Financials	CNE100000WJ0	Shenzhen Stock Exchange	China	CNY
300699	WEIHAI GUANGWEI COMPOSITES LTD A	Aktien	"0,02"	"10,71"	13.2	141.353	"141.353,05"	Materialien	CNE1000034T9	Shenzhen Stock Exchange	China	CNY
4370	NONGSHIM LTD	Aktien	"0,02"	"273,14"	516	140.941	"140.940,82"	Nichtzyklische Konsumgüter	KR7004370003	Korea Exchange (Stock Market)	Korea	KRW
SAPR11	CIA SANEAMENTO DO PARANA UNITS	Aktien	"0,02"	"4,61"	30.412	140.296	"140.295,79"	Versorger	BRSAPRCDAM13	XBSP	Brasilien	BRL
2106	KENDA RUBBER INDUSTRIAL LTD	Aktien	"0,02"	"1,05"	134.12	140.249	"140.248,88"	Zyklische Konsumgüter 	TW0002106002	Taiwan Stock Exchange	Taiwan	TWD
ASTRAL	ASTRAL POLY TECHNIK LTD	Aktien	"0,02"	"15,32"	9.152	140.192	"140.192,20"	Industrie	INE006I01046	National Stock Exchange Of India	Indien	INR
SAWAD.R	SRISAWAD CORPORATION PCL NON-LISTI	Aktien	"0,02"	"1,55"	90.21	140.08	"140.079,89"	Financials	TH5456010R17	Stock Exchange Of Thailand	Thailand	THB
204320	MANDO CORP	Aktien	"0,02"	"33,12"	4.224	139.915	"139.914,85"	Zyklische Konsumgüter 	KR7204320006	Korea Exchange (Stock Market)	Korea	KRW
2250	SAUDI INDUSTRIAL INVESTMENT GROUP	Aktien	"0,02"	"6,37"	21.934	139.638	"139.638,48"	Materialien	SA000A0B89Q3	Saudi Stock Exchange	Saudi-Arabien	SAR
FFA	FORTRESS REIT LTD A	Aktien	"0,02"	"0,78"	178.086	139.488	"139.488,28"	Immobilien	ZAE000248498	Johannesburg Stock Exchange	Südafrika	ZAR
PLY	PLAY COMMUNICATIONS SA	Aktien	"0,02"	"10,24"	13.627	139.498	"139.497,78"	Kommunikation	LU1642887738	Warsaw Stock Exchange/Equities/Main Market	Polen	PLN
600845	SHANGHAI BAOSIGHT SOFTWARE LTD A	Aktien	"0,02"	"11,15"	12.5	139.415	"139.414,94"	IT	CNE000000C66	Shanghai Stock Exchange	China	CNY
VS	VS INDUSTRY	Aktien	"0,02"	"0,57"	242.8	139.129	"139.128,63"	IT	MYL6963OO002	Bursa Malaysia	Malaysia	MYR
2555	WUHU SANQI INTERACTIVE ENTERTAINME	Aktien	"0,02"	"6,25"	22.2	138.756	"138.756,23"	Kommunikation	CNE1000010N2	Shenzhen Stock Exchange	China	CNY
MBT	METROPOLITAN BANK AND TRUST CO	Aktien	"0,02"	"0,83"	167.75	138.547	"138.547,40"	Financials	PHY6028G1361	Philippine Stock Exchange Inc.	Philippinen	PHP
600009	SHANGHAI INTERNATIONAL AIRPORT LTD	Aktien	"0,02"	"10,39"	13.3	138.223	"138.222,67"	Industrie	CNE000000V89	Shanghai Stock Exchange	China	CNY
INDHOTEL	INDIAN HOTELS LTD	Aktien	"0,02"	"1,32"	105.063	138.25	"138.250,24"	Zyklische Konsumgüter 	INE053A01029	National Stock Exchange Of India	Indien	INR
2449	KING YUAN ELECTRONICS LTD	Aktien	"0,02"	"1,07"	129	138.267	"138.267,28"	IT	TW0002449006	Taiwan Stock Exchange	Taiwan	TWD
1908	C D INTERNATIONAL INVESTMENT GROUP	Aktien	"0,02"	"1,64"	84	138.084	"138.084,27"	Immobilien	KYG3165D1097	Hong Kong Exchanges And Clearing Ltd	China	HKD
SOHU	SOHU.COM ADR REPRESENTING LTD	Aktien	"0,02"	"19,62"	7.04	138.125	"138.124,80"	Kommunikation	US83410S1087	NASDAQ	China	USD
8464	NIEN MADE ENTERPRISE LTD	Aktien	"0,02"	"11,50"	12	138.032	"138.032,00"	Zyklische Konsumgüter 	TW0008464009	Taiwan Stock Exchange	Taiwan	TWD
9928	TIMES NEIGHBORHOOD HOLDINGS LTD	Aktien	"0,02"	"1,28"	108	137.821	"137.821,05"	Industrie	KYG8903A1013	Hong Kong Exchanges And Clearing Ltd	China	HKD
IVL.R	INDORAMA VENTURES NON-VOTING DR PC	Aktien	"0,02"	"0,74"	185.4	137.831	"137.830,56"	Materialien	TH1027010R10	Stock Exchange Of Thailand	Thailand	THB
600111	CHINA NORTHERN RARE EARTH (GROUP)	Aktien	"0,02"	"1,66"	83	137.677	"137.676,84"	Materialien	CNE000000T18	Shanghai Stock Exchange	China	CNY
2515	BES ENGINEERING	Aktien	"0,02"	"0,27"	516	137.413	"137.412,95"	Industrie	TW0002515004	Taiwan Stock Exchange	Taiwan	TWD
2606	U-MING MARINE TRANSPORT CORP	Aktien	"0,02"	"1,08"	127	137.23	"137.230,30"	Industrie	TW0002606001	Taiwan Stock Exchange	Taiwan	TWD
2777	GUANGZHOU R&F PROPERTIES LTD H	Aktien	"0,02"	"1,32"	103.6	137.152	"137.152,15"	Immobilien	CNE100000569	Hong Kong Exchanges And Clearing Ltd	China	HKD
2790	AMOREG	Aktien	"0,02"	"42,62"	3.215	137.019	"137.019,08"	Nichtzyklische Konsumgüter	KR7002790004	Korea Exchange (Stock Market)	Korea	KRW
JUBILANT	JUBILANT LIFE SCIENCES LTD	Aktien	"0,02"	"9,78"	13.978	136.732	"136.731,96"	Gesundheitsversorgung	INE700A01033	National Stock Exchange Of India	Indien	INR
300498	WENS FOODSTUFF GROUP LTD	Aktien	"0,02"	"2,94"	46.44	136.684	"136.684,34"	Nichtzyklische Konsumgüter	CNE100002508	Shenzhen Stock Exchange	China	CNY
2836	BANK OF KAOHSIUNG LTD	Aktien	"0,02"	"0,35"	389.794	136.548	"136.548,14"	Financials	TW0002836004	Taiwan Stock Exchange	Taiwan	TWD
56190	SFA ENGINEERING CORP	Aktien	"0,02"	"32,04"	4.251	136.202	"136.201,56"	Industrie	KR7056190002	Korea Exchange (Kosdaq)	Korea	KRW
3533	LOTES LTD	Aktien	"0,02"	"17,01"	8	136.08	"136.080,03"	IT	TW0003533006	Taiwan Stock Exchange	Taiwan	TWD
3883	CHINA AOYUAN GROUP LTD	Aktien	"0,02"	"1,05"	130	135.87	"135.870,09"	Immobilien	KYG2119Z1090	Hong Kong Exchanges And Clearing Ltd	China	HKD
IRBR3	IRB BRASIL RESSEGUROS SA	Aktien	"0,02"	"1,30"	104.524	135.769	"135.768,78"	Financials	BRIRBRACNOR4	XBSP	Brasilien	BRL
1590	AIRTAC INTERNATIONAL GROUP	Aktien	"0,02"	"22,59"	6	135.522	"135.522,33"	Industrie	KYG014081064	Taiwan Stock Exchange	Taiwan	TWD
161390	HANKOOK TIRE & TECHNOLOGY LTD	Aktien	"0,02"	"28,53"	4.748	135.451	"135.451,29"	Zyklische Konsumgüter 	KR7161390000	Korea Exchange (Stock Market)	Korea	KRW
6185	CANSINO BIOLOGICS INC H	Aktien	"0,02"	"22,58"	6	135.483	"135.483,00"	Gesundheitsversorgung	CNE100003F01	Hong Kong Exchanges And Clearing Ltd	China	HKD
DIC	DUBAI INVESTMENT	Aktien	"0,02"	"0,30"	444.139	135.425	"135.424,82"	Industrie	AED000601016	Dubai Financial Market	Ver. Arabische Emirate	AED
2594	BYD LTD A	Aktien	"0,02"	"18,02"	7.5	135.13	"135.129,57"	Zyklische Konsumgüter 	CNE100001526	Shenzhen Stock Exchange	China	CNY
M&MFIN	MAHINDRA AND MAHINDRA FINANCIAL SE	Aktien	"0,02"	"1,82"	74.05	135	"134.999,90"	Financials	INE774D01024	National Stock Exchange Of India	Indien	INR
1638	KAISA GROUP HOLDINGS LTD	Aktien	"0,02"	"0,52"	259	134.679	"134.679,13"	Immobilien	KYG521321003	Hong Kong Exchanges And Clearing Ltd	China	HKD
BAM.R	BANGKOK COMMERCIAL ASSET MANAGEMEN	Aktien	"0,02"	"0,69"	195.1	134.368	"134.367,69"	Financials	TH9479010R15	Stock Exchange Of Thailand	Thailand	THB
294870	HDC OP	Aktien	"0,02"	"18,21"	7.37	134.203	"134.203,34"	Industrie	KR7294870001	Korea Exchange (Stock Market)	Korea	KRW
VFQS	VODAFONE QATAR	Aktien	"0,02"	"0,37"	364.865	134.181	"134.181,33"	Kommunikation	QA000A0Q5NE9	Qatar Exchange	Qatar	QAR
CETV	CENTRAL EUROPEAN MEDIA ENTERPRISES	Aktien	"0,02"	"4,58"	29.268	134.047	"134.047,45"	Kommunikation	BMG200452024	Prague Stock Exchange	Tschechien	CZK
603939	YIFENG PHARMACY CHAIN LTD A	Aktien	"0,02"	"14,52"	9.2	133.613	"133.612,59"	Nichtzyklische Konsumgüter	CNE100001TS5	Shanghai Stock Exchange	China	CNY
1208	MMG LTD	Aktien	"0,02"	"0,26"	508	133.062	"133.062,37"	Materialien	HK1208013172	Hong Kong Exchanges And Clearing Ltd	China	HKD
2383	ELITE MATERIAL LTD	Aktien	"0,02"	"5,32"	25	132.891	"132.890,65"	IT	TW0002383007	Taiwan Stock Exchange	Taiwan	TWD
SRF	SRF LTD	Aktien	"0,02"	"58,33"	2.276	132.765	"132.765,37"	Materialien	INE647A01010	National Stock Exchange Of India	Indien	INR
1347	HUA HONG SEMICONDUCTOR LTD	Aktien	"0,02"	"3,58"	37	132.483	"132.483,02"	IT	HK0000218211	Hong Kong Exchanges And Clearing Ltd	China	HKD
250	SAM CHUN DANG PHARM LTD	Aktien	"0,02"	"54,45"	2.428	132.216	"132.216,26"	Gesundheitsversorgung	KR7000250001	Korea Exchange (Kosdaq)	Korea	KRW
2362	CLEVO	Aktien	"0,02"	"1,02"	129	131.972	"131.972,18"	IT	TW0002362001	Taiwan Stock Exchange	Taiwan	TWD
136	HENGTEN NETWORKS GROUP LTD	Aktien	"0,02"	"0,04"	3.096.000	131.829	"131.828,83"	Zyklische Konsumgüter 	BMG4404N1065	Hong Kong Exchanges And Clearing Ltd	China	HKD
MANAPPURAM	MANAPPURAM FINANCE LTD	Aktien	"0,02"	"2,27"	57.897	131.514	"131.513,93"	Financials	INE522D01027	National Stock Exchange Of India	Indien	INR
2498	HTC CORP	Aktien	"0,02"	"1,02"	129	131.298	"131.297,71"	IT	TW0002498003	Taiwan Stock Exchange	Taiwan	TWD
601555	SOOCHOW SECURITIES CO LTD A	Aktien	"0,02"	"1,60"	81.84	131.219	"131.219,43"	Financials	CNE1000019P8	Shanghai Stock Exchange	China	CNY
600588	YONYOU NETWORK TECHNOLOGY LTD A	Aktien	"0,02"	"6,21"	21.12	131.215	"131.215,47"	IT	CNE0000017Y6	Shanghai Stock Exchange	China	CNY
RECLTD	REC LTD	Aktien	"0,02"	"1,34"	97.769	131.058	"131.058,18"	Financials	INE020B01018	National Stock Exchange Of India	Indien	INR
2006	TUNG HO STEEL ENTERPRISE CORP	Aktien	"0,02"	"1,02"	129	131.073	"131.072,89"	Materialien	TW0002006004	Taiwan Stock Exchange	Taiwan	TWD
TAEE11	TRANSMISSORA ALIANCA ENERGIA ELETR	Aktien	"0,02"	"5,07"	25.765	130.511	"130.511,16"	Versorger	BRTAEECDAM10	XBSP	Brasilien	BRL
63	ZTE CORP A	Aktien	"0,02"	"5,00"	26.1	130.428	"130.427,71"	IT	CNE000000TK5	Shenzhen Stock Exchange	China	CNY
