Fondsposition per,"13.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"ADM","ADMIRAL GROUP PLC","Aktien","0,07","29,91","143.439","4.290.361","4.290.361,38","Financials","GB00B02J6398","London Stock Exchange","Vereinigtes Königreich","GBP"
"GET","GETLINK","Aktien","0,07","12,14","351.753","4.270.281","4.270.281,42","Industrie","FR0010533075","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"UN01","UNIPER","Aktien","0,07","27,72","153.188","4.246.371","4.246.371,36","Versorger","DE000UNSE018","Xetra","Deutschland","EUR"
"CPR","DAVIDE CAMPARI MILANO NV","Aktien","0,07","9,57","443.074","4.238.446","4.238.445,88","Nichtzyklische Konsumgüter","NL0015435975","Borsa Italiana","Italien","EUR"
"HL.","HARGREAVES LANSDOWN PLC","Aktien","0,07","16,34","259.426","4.238.384","4.238.384,42","Financials","GB00B1VZ0M25","London Stock Exchange","Vereinigtes Königreich","GBP"
"STJ","ST JAMESS PLACE PLC","Aktien","0,07","10,63","397.849","4.228.549","4.228.549,21","Financials","GB0007669376","London Stock Exchange","Vereinigtes Königreich","GBP"
"JMAT","JOHNSON MATTHEY PLC","Aktien","0,07","26,38","156.049","4.117.094","4.117.094,02","Materialien","GB00BZ4BQC70","London Stock Exchange","Vereinigtes Königreich","GBP"
"GLPG","GALAPAGOS NV","Aktien","0,07","124,65","32.540","4.056.111","4.056.111,00","Gesundheitsversorgung","BE0003818359","Euronext Amsterdam","Belgien","EUR"
"NTGY","NATURGY ENERGY SA","Aktien","0,07","17,70","227.403","4.025.033","4.025.033,10","Versorger","ES0116870314","Bolsa De Madrid","Spanien","EUR"
"GFC","GECINA SA","Aktien","0,07","114,70","34.717","3.982.040","3.982.039,90","Immobilien","FR0010040865","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"HIK","HIKMA PHARMACEUTICALS PLC","Aktien","0,07","29,63","133.983","3.970.488","3.970.487,63","Gesundheitsversorgung","GB00B0LCW083","London Stock Exchange","Vereinigtes Königreich","GBP"
"AT1","AROUNDTOWN PROPERTY HOLDINGS SA","Aktien","0,07","4,56","862.575","3.930.754","3.930.754,28","Immobilien","LU1673108939","Xetra","Deutschland","EUR"
"WTB","WHITBREAD PLC","Aktien","0,07","25,13","155.901","3.918.390","3.918.390,30","Zyklische Konsumgüter ","GB00B1KJJ408","London Stock Exchange","Vereinigtes Königreich","GBP"
"EXO","EXOR NV","Aktien","0,07","47,23","82.749","3.908.235","3.908.235,27","Financials","NL0012059018","Borsa Italiana","Italien","EUR"
"EVK","EVONIK INDUSTRIES AG","Aktien","0,07","23,47","166.425","3.905.995","3.905.994,75","Materialien","DE000EVNK013","Xetra","Deutschland","EUR"
"PSON","PEARSON PLC","Aktien","0,07","6,30","615.496","3.877.993","3.877.993,13","Kommunikation","GB0006776081","London Stock Exchange","Vereinigtes Königreich","GBP"
"ORP","ORPEA SA","Aktien","0,07","96,34","40.014","3.854.949","3.854.948,76","Gesundheitsversorgung","FR0000184798","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"KGX","KION GROUP AG","Aktien","0,07","78,70","48.153","3.789.641","3.789.641,10","Industrie","DE000KGX8881","Xetra","Deutschland","EUR"
"URW","UNIBAIL RODAMCO WE STAPLED UNITS","Aktien","0,06","35,64","105.822","3.771.496","3.771.496,08","Immobilien","FR0013326246","Euronext Amsterdam","Frankreich","EUR"
"EBS","ERSTE GROUP BANK AG","Aktien","0,06","17,39","216.142","3.758.709","3.758.709,38","Financials","AT0000652011","Wiener Boerse Ag","Österreich","EUR"
"AFX","CARL ZEISS MEDITEC AG","Aktien","0,06","119,00","31.358","3.731.602","3.731.602,00","Gesundheitsversorgung","DE0005313704","Xetra","Deutschland","EUR"
"ICA","ICA GRUPPEN","Aktien","0,06","45,48","82.039","3.730.906","3.730.905,99","Nichtzyklische Konsumgüter","SE0000652216","Nasdaq Omx Nordic","Schweden","SEK"
"REC","RECORDATI INDUSTRIA CHIMICA E FARM","Aktien","0,06","46,50","79.547","3.698.936","3.698.935,50","Gesundheitsversorgung","IT0003828271","Borsa Italiana","Italien","EUR"
"DIA","DIASORIN","Aktien","0,06","187,50","19.572","3.669.750","3.669.750,00","Gesundheitsversorgung","IT0003492391","Borsa Italiana","Italien","EUR"
"RSA","RSA INSURANCE GROUP PLC","Aktien","0,06","4,77","767.586","3.664.958","3.664.958,31","Financials","GB00BKKMKR23","London Stock Exchange","Vereinigtes Königreich","GBP"
"CBK","COMMERZBANK AG","Aktien","0,06","4,52","800.662","3.621.394","3.621.394,23","Financials","DE000CBK1001","Xetra","Deutschland","EUR"
"G1A","GEA GROUP AG","Aktien","0,06","30,42","118.725","3.611.615","3.611.614,50","Industrie","DE0006602006","Xetra","Deutschland","EUR"
"MNG","M&G PLC","Aktien","0,06","1,80","2.003.914","3.610.712","3.610.711,59","Financials","GB00BKFB1C65","London Stock Exchange","Vereinigtes Königreich","GBP"
"MAERSK A","A P MOLLER MAERSK","Aktien","0,06","1.328,67","2.713","3.604.687","3.604.686,75","Industrie","DK0010244425","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"SCHN","SCHINDLER HOLDING AG","Aktien","0,06","230,72","15.299","3.529.771","3.529.770,66","Industrie","CH0024638212","SIX Swiss Exchange","Schweiz","CHF"
"AC","ACCOR SA","Aktien","0,06","24,28","145.347","3.529.025","3.529.025,16","Zyklische Konsumgüter ","FR0000120404","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"VOW","VOLKSWAGEN AG","Aktien","0,06","147,20","23.911","3.519.699","3.519.699,20","Zyklische Konsumgüter ","DE0007664005","Xetra","Deutschland","EUR"
"EPI B","EPIROC CLASS B","Aktien","0,06","11,90","295.792","3.518.867","3.518.867,05","Industrie","SE0011166941","Nasdaq Omx Nordic","Schweden","SEK"
"MRW","MORRISON(WM.)SUPERMARKETS PLC","Aktien","0,06","1,93","1.821.102","3.515.911","3.515.910,95","Nichtzyklische Konsumgüter","GB0006043169","London Stock Exchange","Vereinigtes Königreich","GBP"
"MB","MEDIOBANCA BANCA DI CREDITO FINANZ","Aktien","0,06","6,87","508.746","3.496.103","3.496.102,51","Financials","IT0000062957","Borsa Italiana","Italien","EUR"
"ELUX B","ELECTROLUX B","Aktien","0,06","20,04","173.376","3.474.482","3.474.481,90","Zyklische Konsumgüter ","SE0000103814","Nasdaq Omx Nordic","Schweden","SEK"
"TW.","TAYLOR WIMPEY PLC","Aktien","0,06","1,30","2.642.122","3.431.352","3.431.351,78","Zyklische Konsumgüter ","GB0008782301","London Stock Exchange","Vereinigtes Königreich","GBP"
"AGN","AEGON NV","Aktien","0,06","2,48","1.378.662","3.417.703","3.417.703,10","Financials","NL0000303709","Euronext Amsterdam","Niederlande","EUR"
"ANTO","ANTOFAGASTA PLC","Aktien","0,06","11,39","296.958","3.383.782","3.383.782,05","Materialien","GB0000456144","London Stock Exchange","Vereinigtes Königreich","GBP"
"LXS","LANXESS AG","Aktien","0,06","50,64","66.673","3.376.321","3.376.320,72","Materialien","DE0005470405","Xetra","Deutschland","EUR"
"PST","POSTE ITALIANE","Aktien","0,06","7,87","424.263","3.338.950","3.338.949,81","Financials","IT0003796171","Borsa Italiana","Italien","EUR"
"DLG","DIRECT LINE INSURANCE PLC","Aktien","0,06","3,07","1.083.090","3.325.828","3.325.827,97","Financials","GB00BY9D0Y18","London Stock Exchange","Vereinigtes Königreich","GBP"
"CCH","COCA COLA HBC AG","Aktien","0,06","21,42","155.129","3.322.630","3.322.629,91","Nichtzyklische Konsumgüter","CH0198251305","London Stock Exchange","Vereinigtes Königreich","GBP"
"RNO","RENAULT SA","Aktien","0,06","22,37","145.984","3.265.662","3.265.662,08","Zyklische Konsumgüter ","FR0000131906","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"AMBU B","AMBU CLASS B","Aktien","0,06","25,84","126.243","3.262.278","3.262.277,81","Gesundheitsversorgung","DK0060946788","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"LAND","LAND SECURITIES GROUP REIT PLC","Aktien","0,06","5,93","546.662","3.240.590","3.240.589,71","Immobilien","GB00BYW0PQ60","London Stock Exchange","Vereinigtes Königreich","GBP"
"ORNBV","ORION CLASS B","Aktien","0,06","40,53","79.832","3.235.591","3.235.590,96","Gesundheitsversorgung","FI0009014377","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"HUSQ B","HUSQVARNA","Aktien","0,05","9,62","331.064","3.186.004","3.186.004,33","Zyklische Konsumgüter ","SE0001662230","Nasdaq Omx Nordic","Schweden","SEK"
"ENG","ENAGAS SA","Aktien","0,05","19,58","162.232","3.176.503","3.176.502,56","Versorger","ES0130960018","Bolsa De Madrid","Spanien","EUR"
"SDR","SCHRODERS PLC","Aktien","0,05","31,09","102.154","3.176.362","3.176.362,42","Financials","GB0002405495","London Stock Exchange","Vereinigtes Königreich","GBP"
"SECU B","SECURITAS B","Aktien","0,05","13,12","241.584","3.169.562","3.169.562,27","Industrie","SE0000163594","Nasdaq Omx Nordic","Schweden","SEK"
"EQT","EQT","Aktien","0,05","17,18","184.080","3.161.993","3.161.992,90","Financials","SE0012853455","Nasdaq Omx Nordic","Schweden","SEK"
"GALP","GALP ENERGIA SGPS SA","Aktien","0,05","8,23","381.643","3.142.448","3.142.448,46","Energie","PTGAL0AM0009","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"INDU C","INDUSTRIVARDEN SERIES","Aktien","0,05","23,46","131.970","3.096.545","3.096.544,58","Financials","SE0000107203","Nasdaq Omx Nordic","Schweden","SEK"
"SBRY","SAINSBURY(J) PLC","Aktien","0,05","2,24","1.354.692","3.033.367","3.033.366,94","Nichtzyklische Konsumgüter","GB00B019KW72","London Stock Exchange","Vereinigtes Königreich","GBP"
"RCO","REMY COINTREAU SA","Aktien","0,05","160,60","18.847","3.026.828","3.026.828,20","Nichtzyklische Konsumgüter","FR0000130395","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"RR.","ROLLS-ROYCE HOLDINGS PLC","Aktien","0,05","2,02","1.494.165","3.025.145","3.025.145,44","Industrie","GB00B63H8491","London Stock Exchange","Vereinigtes Königreich","GBP"
"JD.","JD SPORTS FASHION PLC","Aktien","0,05","8,67","341.776","2.962.144","2.962.144,07","Zyklische Konsumgüter ","GB00BYX91H57","London Stock Exchange","Vereinigtes Königreich","GBP"
"JMT","JERONIMO MARTINS SA","Aktien","0,05","14,96","197.699","2.957.577","2.957.577,04","Nichtzyklische Konsumgüter","PTJMT0AE0001","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"ADE","ADEVINTA","Aktien","0,05","15,68","185.840","2.914.831","2.914.830,82","Kommunikation","NO0010844038","Oslo Bors Asa","Norwegen","NOK"
"NEM","NEMETSCHEK","Aktien","0,05","65,00","44.668","2.903.420","2.903.420,00","IT","DE0006452907","Xetra","Deutschland","EUR"
"AMUN","AMUNDI SA","Aktien","0,05","62,75","45.682","2.866.546","2.866.545,50","Financials","FR0004125920","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"UTDI","UNITED INTERNET AG","Aktien","0,05","33,47","85.533","2.862.790","2.862.789,51","Kommunikation","DE0005089031","Xetra","Deutschland","EUR"
"SOF","SOFINA SA","Aktien","0,05","237,50","12.007","2.851.663","2.851.662,50","Financials","BE0003717312","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"BLND","BRITISH LAND REIT PLC","Aktien","0,05","3,93","720.304","2.832.285","2.832.284,89","Immobilien","GB0001367019","London Stock Exchange","Vereinigtes Königreich","GBP"
"VER","VERBUND AG","Aktien","0,05","53,15","52.927","2.813.070","2.813.070,05","Versorger","AT0000746409","Wiener Boerse Ag","Österreich","EUR"
"SCR","SCOR","Aktien","0,05","24,36","114.962","2.800.474","2.800.474,32","Financials","FR0010411983","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"GJF","GJENSIDIGE FORSIKRING","Aktien","0,05","18,12","146.414","2.652.351","2.652.350,97","Financials","NO0010582521","Oslo Bors Asa","Norwegen","NOK"
"CLN","CLARIANT AG","Aktien","0,04","17,05","153.164","2.611.804","2.611.804,06","Materialien","CH0012142631","Six Swiss Exchange Ag","Schweiz","CHF"
"OMV","OMV AG","Aktien","0,04","22,94","113.609","2.606.190","2.606.190,46","Energie","AT0000743059","Wiener Boerse Ag","Österreich","EUR"
"VPK","KONINKLIJKE VOPAK NV","Aktien","0,04","48,23","53.978","2.603.359","2.603.358,94","Energie","NL0009432491","Euronext Amsterdam","Niederlande","EUR"
"LUNE","LUNDIN ENERGY","Aktien","0,04","18,16","143.167","2.600.458","2.600.457,95","Energie","SE0000825820","Nasdaq Omx Nordic","Schweden","SEK"
"WRT1V","WARTSILA","Aktien","0,04","7,17","361.945","2.595.146","2.595.145,65","Industrie","FI0009003727","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"COV","COVIVIO SA","Aktien","0,04","60,30","42.676","2.573.363","2.573.362,80","Immobilien","FR0000064578","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"AVV","AVEVA GROUP PLC","Aktien","0,04","50,15","50.499","2.532.325","2.532.324,90","IT","GB00BBG9VN75","London Stock Exchange","Vereinigtes Königreich","GBP"
"NHY","NORSK HYDRO","Aktien","0,04","2,44","1.023.203","2.498.544","2.498.543,60","Materialien","NO0005052605","Oslo Bors Asa","Norwegen","NOK"
"TRYG","TRYG","Aktien","0,04","27,70","89.768","2.486.747","2.486.747,30","Financials","DK0060636678","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"SK","SEB SA","Aktien","0,04","149,30","16.566","2.473.304","2.473.303,80","Zyklische Konsumgüter ","FR0000121709","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"SCHB","SCHIBSTED B","Aktien","0,04","34,36","71.925","2.471.619","2.471.619,26","Kommunikation","NO0010736879","Oslo Bors Asa","Norwegen","NOK"
"TIT","TELECOM ITALIA","Aktien","0,04","0,35","7.113.617","2.469.848","2.469.847,82","Kommunikation","IT0003497168","Borsa Italiana","Italien","EUR"
"FPE3","FUCHS PETROLUB PREF","Aktien","0,04","44,76","54.743","2.450.297","2.450.296,68","Materialien","DE0005790430","Xetra","Deutschland","EUR"
"LUND B","LUNDBERGFORETAGEN CLASS B","Aktien","0,04","42,73","57.083","2.439.180","2.439.179,85","Financials","SE0000108847","Nasdaq Omx Nordic","Schweden","SEK"
"LATO B","LATOUR INVESTMENT CLASS B","Aktien","0,04","20,79","114.268","2.376.153","2.376.153,04","Industrie","SE0010100958","Nasdaq Omx Nordic","Schweden","SEK"
"ABN","ABN AMRO BANK NV","Aktien","0,04","7,23","324.242","2.343.621","2.343.621,18","Financials","NL0011540547","Euronext Amsterdam","Niederlande","EUR"
"IPN","IPSEN SA","Aktien","0,04","80,80","28.952","2.339.322","2.339.321,60","Gesundheitsversorgung","FR0010259150","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"BOL","BOLLORE","Aktien","0,04","3,31","684.170","2.264.603","2.264.602,70","Kommunikation","FR0000039299","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"ATC","ALTICE EUROPE NV","Aktien","0,04","4,22","526.103","2.222.785","2.222.785,17","Kommunikation","NL0011333752","Euronext Amsterdam","Niederlande","EUR"
"ILD","ILIAD SA","Aktien","0,04","173,90","12.679","2.204.878","2.204.878,10","Kommunikation","FR0004035913","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"EO","FAURECIA","Aktien","0,04","37,58","58.008","2.179.941","2.179.940,64","Zyklische Konsumgüter ","FR0000121147","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"FDJ","LA FRANCAISE DES JEUX SA","Aktien","0,04","32,75","66.420","2.175.255","2.175.255,00","Zyklische Konsumgüter ","FR0013451333","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"AER","AERCAP HOLDINGS NV","Aktien","0,04","22,56","96.092","2.167.470","2.167.470,27","Industrie","NL0000687663","New York Stock Exchange Inc.","Niederlande","USD"
"ELI","ELIA GROUP SA","Aktien","0,04","90,40","23.932","2.163.453","2.163.452,80","Versorger","BE0003822393","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"DEMANT","DEMANT","Aktien","0,04","27,08","79.593","2.155.693","2.155.692,68","Gesundheitsversorgung","DK0060738599","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"BZFUT","CASH COLLATERAL EUR BZFUT","Cash Collateral and Margins","0,04","100,00","2.124.690","2.124.690","2.124.690,00","Cash und/oder Derivate","-","-","Europäische Union","EUR"
"COLR","ETABLISSEMENTEN FRANZ COLRUYT NV","Aktien","0,04","53,74","39.329","2.113.540","2.113.540,46","Nichtzyklische Konsumgüter","BE0974256852","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"PROX","PROXIMUS NV","Aktien","0,03","17,18","117.855","2.025.338","2.025.338,17","Kommunikation","BE0003810273","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"VOE","VOESTALPINE AG","Aktien","0,03","23,75","84.839","2.014.926","2.014.926,25","Materialien","AT0000937503","Wiener Boerse Ag","Österreich","EUR"
"BCVN","BANQUE CANTONALE VAUDOISE","Aktien","0,03","85,82","23.408","2.008.893","2.008.892,71","Financials","CH0531751755","SIX Swiss Exchange","Schweiz","CHF"
"BMW3","BMW PREF AG","Aktien","0,03","49,68","40.395","2.006.824","2.006.823,60","Zyklische Konsumgüter ","DE0005190037","Xetra","Deutschland","EUR"
"LI","KLEPIERRE REIT SA","Aktien","0,03","12,08","165.317","1.997.029","1.997.029,36","Immobilien","FR0000121964","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"SESG","SES SA FDR","Aktien","0,03","6,55","296.454","1.941.181","1.941.180,79","Kommunikation","LU0088087324","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"LHA","DEUTSCHE LUFTHANSA AG","Aktien","0,03","7,81","234.937","1.834.388","1.834.388,10","Industrie","DE0008232125","Xetra","Deutschland","EUR"
"ADP","AEROPORTS DE PARIS SA","Aktien","0,03","81,50","22.286","1.816.309","1.816.309,00","Industrie","FR0010340141","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"MF","WENDEL","Aktien","0,03","83,45","21.125","1.762.881","1.762.881,25","Financials","FR0000121204","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"BKT","BANKINTER SA","Aktien","0,03","3,45","506.248","1.746.556","1.746.555,60","Financials","ES0113679I37","Bolsa De Madrid","Spanien","EUR"
"INW","INFRASTRUTTURE WIRELESS ITALIANE","Aktien","0,03","9,33","185.171","1.727.645","1.727.645,43","Kommunikation","IT0005090300","Borsa Italiana","Italien","EUR"
"O2D","TELEFONICA DEUTSCHLAND HOLDING AG","Aktien","0,03","2,31","727.455","1.682.603","1.682.603,42","Kommunikation","DE000A1J5RX9","Xetra","Deutschland","EUR"
"UHRN","THE SWATCH GROUP AG","Aktien","0,03","39,01","43.032","1.678.509","1.678.508,55","Zyklische Konsumgüter ","CH0012255144","SIX Swiss Exchange","Schweiz","CHF"
"LDO","LEONARDO FINMECCANICA SPA","Aktien","0,03","4,84","342.263","1.658.264","1.658.264,23","Industrie","IT0003856405","Borsa Italiana","Italien","EUR"
"ANDR","ANDRITZ AG","Aktien","0,03","30,50","54.107","1.650.264","1.650.263,50","Industrie","AT0000730007","Wiener Boerse Ag","Österreich","EUR"
"DKK","DKK CASH","Geldmarkt","0,03","13,43","12.053.223","1.619.290","1.619.290,07","Cash und/oder Derivate","-","-","Dänemark","DKK"
"TITR","TELECOM ITALIA SAVING","Aktien","0,03","0,35","4.552.423","1.614.289","1.614.289,20","Kommunikation","IT0003497176","Borsa Italiana","Italien","EUR"
"AM","DASSAULT AVIATION SA","Aktien","0,03","735,00","2.148","1.578.780","1.578.780,00","Industrie","FR0000121725","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"TEN","TENARIS SA","Aktien","0,03","4,24","359.524","1.524.022","1.524.022,24","Energie","LU0156801721","Borsa Italiana","Italien","EUR"
"EVR","EVRAZ","Aktien","0,03","3,94","384.904","1.514.746","1.514.745,84","Materialien","GB00B71N6K86","London Stock Exchange","Vereinigtes Königreich","GBP"
"RBI","RAIFFEISEN BANK INTERNATIONAL AG","Aktien","0,03","13,18","112.997","1.489.300","1.489.300,46","Financials","AT0000606306","Wiener Boerse Ag","Österreich","EUR"
"HOT","HOCHTIEF AG","Aktien","0,03","71,35","20.828","1.486.078","1.486.077,80","Industrie","DE0006070006","Xetra","Deutschland","EUR"
"GBP","GBP CASH","Geldmarkt","0,03","110,58","1.337.844","1.479.329","1.479.328,75","Cash und/oder Derivate","-","-","Vereinigtes Königreich","GBP"
"LUN","H LUNDBECK","Aktien","0,03","27,86","52.914","1.474.351","1.474.350,66","Gesundheitsversorgung","DK0010287234","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"RF","EURAZEO","Aktien","0,02","46,32","31.309","1.450.233","1.450.232,88","Financials","FR0000121121","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"KN","NATIXIS SA","Aktien","0,02","2,00","691.729","1.382.766","1.382.766,27","Financials","FR0000120685","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"TKA","THYSSENKRUPP AG","Aktien","0,02","4,13","335.067","1.382.486","1.382.486,44","Materialien","DE0007500001","Xetra","Deutschland","EUR"
"CNP","CNP ASSURANCES SA","Aktien","0,02","10,60","128.742","1.364.665","1.364.665,20","Financials","FR0000120222","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"TNET","TELENET GROUP HOLDING NV","Aktien","0,02","34,72","38.148","1.324.499","1.324.498,56","Kommunikation","BE0003826436","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"PIRC","PIRELLI & C","Aktien","0,02","3,84","307.837","1.182.094","1.182.094,08","Zyklische Konsumgüter ","IT0005278236","Borsa Italiana","Italien","EUR"
"B4B","METRO AG","Aktien","0,02","8,49","137.405","1.167.118","1.167.118,07","Nichtzyklische Konsumgüter","DE000BFB0019","Xetra","Deutschland","EUR"
"SEK","SEK CASH","Geldmarkt","0,02","9,67","11.987.211","1.159.390","1.159.389,78","Cash und/oder Derivate","-","-","Schweden","SEK"
"MAP","MAPFRE SA","Aktien","0,02","1,35","860.277","1.157.073","1.157.072,56","Financials","ES0124244E34","Bolsa De Madrid","Spanien","EUR"
"DEC","JCDECAUX SA","Aktien","0,02","14,49","74.858","1.084.692","1.084.692,42","Kommunikation","FR0000077919","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"FRA","FRAPORT FRANKFURT AIRPORT SERVICES","Aktien","0,02","33,64","32.039","1.077.792","1.077.791,96","Industrie","DE0005773303","Xetra","Deutschland","EUR"
"ICAD","ICADE REIT SA","Aktien","0,02","49,30","21.310","1.050.583","1.050.583,00","Immobilien","FR0000035081","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"NOK","NOK CASH","Geldmarkt","0,01","9,24","8.455.240","781.481","781.480,74","Cash und/oder Derivate","-","-","Norwegen","NOK"
"BZFUT","CASH COLLATERAL GBP BZFUT","Cash Collateral and Margins","0,01","110,58","690.000","762.972","762.971,73","Cash und/oder Derivate","-","-","Vereinigtes Königreich","GBP"
"USD","USD CASH","Geldmarkt","0,00","85,15","171.615","146.130","146.129,75","Cash und/oder Derivate","-","-","Vereinigte Staaten","USD"
"MXN","MXN CASH","Geldmarkt","0,00","3,98","220.000","8.755","8.755,16","Cash und/oder Derivate","-","-","Mexiko","MXN"
"Z Z0","FTSE 100 INDEX DEC 20","Futures","0,00","6.563,76","105","0","6.891.956,81","Cash und/oder Derivate","GB00HDK54J62","IFLL","-","GBP"
"VGZ0","EURO STOXX 50 DEC 20","Futures","0,00","3.267,00","375","0","12.251.250,00","Cash und/oder Derivate","DE000C23QBV3","Eurex Deutschland","Europäische Union","EUR"
"SMZ0","SWISS MKT IX DEC 20","Futures","0,00","9.594,94","75","0","7.196.225,76","Cash und/oder Derivate","DE000C47BW46","Eurex Deutschland","Schweiz","CHF"
 
