Fondsposition per,"13.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"FGR","EIFFAGE SA","Aktien","0,07","70,92","25.760","1.826.899","1.826.899,20","Industrie","FR0000130452","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"GFC","GECINA SA","Aktien","0,07","114,70","15.905","1.824.304","1.824.303,50","Immobilien","FR0010040865","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"CPR","DAVIDE CAMPARI MILANO NV","Aktien","0,07","9,57","190.552","1.822.820","1.822.820,43","Nichtzyklische Konsumgüter","NL0015435975","Borsa Italiana","Italien","EUR"
"GET","GETLINK","Aktien","0,07","12,14","147.111","1.785.928","1.785.927,54","Industrie","FR0010533075","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"EXO","EXOR NV","Aktien","0,07","47,23","37.767","1.783.735","1.783.735,41","Financials","NL0012059018","Borsa Italiana","Italien","EUR"
"NTGY","NATURGY ENERGY SA","Aktien","0,07","17,70","100.035","1.770.620","1.770.619,50","Versorger","ES0116870314","Bolsa De Madrid","Spanien","EUR"
"GLPG","GALAPAGOS NV","Aktien","0,07","124,65","14.130","1.761.305","1.761.304,50","Gesundheitsversorgung","BE0003818359","Euronext Amsterdam","Belgien","EUR"
"RSA","RSA INSURANCE GROUP PLC","Aktien","0,07","4,77","365.794","1.746.540","1.746.540,14","Financials","GB00BKKMKR23","London Stock Exchange","Vereinigtes Königreich","GBP"
"REE","RED ELECTRICA SA","Aktien","0,07","15,93","108.315","1.725.458","1.725.457,95","Versorger","ES0173093024","Bolsa De Madrid","Spanien","EUR"
"PSON","PEARSON PLC","Aktien","0,07","6,30","272.830","1.718.992","1.718.992,27","Kommunikation","GB0006776081","London Stock Exchange","Vereinigtes Königreich","GBP"
"WTB","WHITBREAD PLC","Aktien","0,07","25,13","67.756","1.702.968","1.702.968,25","Zyklische Konsumgüter ","GB00B1KJJ408","London Stock Exchange","Vereinigtes Königreich","GBP"
"JMAT","JOHNSON MATTHEY PLC","Aktien","0,07","26,38","64.105","1.691.304","1.691.304,09","Materialien","GB00BZ4BQC70","London Stock Exchange","Vereinigtes Königreich","GBP"
"ORP","ORPEA SA","Aktien","0,07","96,34","17.436","1.679.784","1.679.784,24","Gesundheitsversorgung","FR0000184798","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"EVK","EVONIK INDUSTRIES AG","Aktien","0,07","23,47","71.518","1.678.527","1.678.527,46","Materialien","DE000EVNK013","Xetra","Deutschland","EUR"
"URW","UNIBAIL RODAMCO WE STAPLED UNITS","Aktien","0,06","35,64","46.003","1.639.547","1.639.546,92","Immobilien","FR0013326246","Euronext Amsterdam","Frankreich","EUR"
"MRW","MORRISON(WM.)SUPERMARKETS PLC","Aktien","0,06","1,93","843.630","1.628.754","1.628.754,43","Nichtzyklische Konsumgüter","GB0006043169","London Stock Exchange","Vereinigtes Königreich","GBP"
"VOW","VOLKSWAGEN AG","Aktien","0,06","147,20","10.979","1.616.109","1.616.108,80","Zyklische Konsumgüter ","DE0007664005","Xetra","Deutschland","EUR"
"EBS","ERSTE GROUP BANK AG","Aktien","0,06","17,39","92.799","1.613.775","1.613.774,61","Financials","AT0000652011","Wiener Boerse Ag","Österreich","EUR"
"AFX","CARL ZEISS MEDITEC AG","Aktien","0,06","119,00","13.514","1.608.166","1.608.166,00","Gesundheitsversorgung","DE0005313704","Xetra","Deutschland","EUR"
"REC","RECORDATI INDUSTRIA CHIMICA E FARM","Aktien","0,06","46,50","34.393","1.599.275","1.599.274,50","Gesundheitsversorgung","IT0003828271","Borsa Italiana","Italien","EUR"
"DIA","DIASORIN","Aktien","0,06","187,50","8.483","1.590.563","1.590.562,50","Gesundheitsversorgung","IT0003492391","Borsa Italiana","Italien","EUR"
"ELUX B","ELECTROLUX B","Aktien","0,06","20,04","78.815","1.579.465","1.579.464,81","Zyklische Konsumgüter ","SE0000103814","Nasdaq Omx Nordic","Schweden","SEK"
"AT1","AROUNDTOWN PROPERTY HOLDINGS SA","Aktien","0,06","4,56","345.519","1.574.530","1.574.530,08","Immobilien","LU1673108939","Xetra","Deutschland","EUR"
"EPI B","EPIROC CLASS B","Aktien","0,06","11,90","131.915","1.569.317","1.569.316,77","Industrie","SE0011166941","Nasdaq Omx Nordic","Schweden","SEK"
"MNG","M&G PLC","Aktien","0,06","1,80","868.177","1.564.307","1.564.307,03","Financials","GB00BKFB1C65","London Stock Exchange","Vereinigtes Königreich","GBP"
"G1A","GEA GROUP AG","Aktien","0,06","30,42","50.687","1.541.899","1.541.898,54","Industrie","DE0006602006","Xetra","Deutschland","EUR"
"CBK","COMMERZBANK AG","Aktien","0,06","4,52","339.733","1.536.612","1.536.612,36","Financials","DE000CBK1001","Xetra","Deutschland","EUR"
"AGN","AEGON NV","Aktien","0,06","2,48","612.791","1.519.109","1.519.108,89","Financials","NL0000303709","Euronext Amsterdam","Niederlande","EUR"
"LXS","LANXESS AG","Aktien","0,06","50,64","29.975","1.517.934","1.517.934,00","Materialien","DE0005470405","Xetra","Deutschland","EUR"
"ANTO","ANTOFAGASTA PLC","Aktien","0,06","11,39","133.168","1.517.425","1.517.424,98","Materialien","GB0000456144","London Stock Exchange","Vereinigtes Königreich","GBP"
"SCHN","SCHINDLER HOLDING AG","Aktien","0,06","230,72","6.505","1.500.827","1.500.827,38","Industrie","CH0024638212","SIX Swiss Exchange","Schweiz","CHF"
"AC","ACCOR SA","Aktien","0,06","24,28","61.611","1.495.915","1.495.915,08","Zyklische Konsumgüter ","FR0000120404","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"PST","POSTE ITALIANE","Aktien","0,06","7,87","186.466","1.467.487","1.467.487,42","Financials","IT0003796171","Borsa Italiana","Italien","EUR"
"CCH","COCA COLA HBC AG","Aktien","0,06","21,42","68.521","1.467.617","1.467.616,78","Nichtzyklische Konsumgüter","CH0198251305","London Stock Exchange","Vereinigtes Königreich","GBP"
"HIK","HIKMA PHARMACEUTICALS PLC","Aktien","0,06","29,63","49.360","1.462.747","1.462.747,29","Gesundheitsversorgung","GB00B0LCW083","London Stock Exchange","Vereinigtes Königreich","GBP"
"RNO","RENAULT SA","Aktien","0,06","22,37","64.909","1.452.014","1.452.014,33","Zyklische Konsumgüter ","FR0000131906","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"MB","MEDIOBANCA BANCA DI CREDITO FINANZ","Aktien","0,06","6,87","211.061","1.450.411","1.450.411,19","Financials","IT0000062957","Borsa Italiana","Italien","EUR"
"ICA","ICA GRUPPEN","Aktien","0,06","45,48","31.812","1.446.721","1.446.721,45","Nichtzyklische Konsumgüter","SE0000652216","Nasdaq Omx Nordic","Schweden","SEK"
"AMBU B","AMBU CLASS B","Aktien","0,06","25,84","55.301","1.429.047","1.429.047,35","Gesundheitsversorgung","DK0060946788","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"SECU B","SECURITAS B","Aktien","0,06","13,12","108.388","1.422.042","1.422.041,67","Industrie","SE0000163594","Nasdaq Omx Nordic","Schweden","SEK"
"LAND","LAND SECURITIES GROUP REIT PLC","Aktien","0,06","5,93","239.648","1.420.623","1.420.623,43","Immobilien","GB00BYW0PQ60","London Stock Exchange","Vereinigtes Königreich","GBP"
"MAERSK A","A P MOLLER MAERSK","Aktien","0,06","1.328,67","1.066","1.416.364","1.416.364,20","Industrie","DK0010244425","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"DLG","DIRECT LINE INSURANCE PLC","Aktien","0,06","3,07","458.596","1.408.204","1.408.203,76","Financials","GB00BY9D0Y18","London Stock Exchange","Vereinigtes Königreich","GBP"
"TW.","TAYLOR WIMPEY PLC","Aktien","0,06","1,30","1.083.513","1.407.170","1.407.169,79","Zyklische Konsumgüter ","GB0008782301","London Stock Exchange","Vereinigtes Königreich","GBP"
"EQT","EQT","Aktien","0,05","17,18","80.888","1.389.435","1.389.435,47","Financials","SE0012853455","Nasdaq Omx Nordic","Schweden","SEK"
"ORNBV","ORION CLASS B","Aktien","0,05","40,53","33.428","1.354.837","1.354.836,84","Gesundheitsversorgung","FI0009014377","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"SDR","SCHRODERS PLC","Aktien","0,05","31,09","43.013","1.337.440","1.337.440,30","Financials","GB0002405495","London Stock Exchange","Vereinigtes Königreich","GBP"
"GALP","GALP ENERGIA SGPS SA","Aktien","0,05","8,23","162.336","1.336.675","1.336.674,62","Energie","PTGAL0AM0009","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"RR.","ROLLS-ROYCE HOLDINGS PLC","Aktien","0,05","2,02","654.169","1.324.456","1.324.456,38","Industrie","GB00B63H8491","London Stock Exchange","Vereinigtes Königreich","GBP"
"SBRY","SAINSBURY(J) PLC","Aktien","0,05","2,24","583.895","1.307.432","1.307.432,09","Nichtzyklische Konsumgüter","GB00B019KW72","London Stock Exchange","Vereinigtes Königreich","GBP"
"JD.","JD SPORTS FASHION PLC","Aktien","0,05","8,67","150.375","1.303.288","1.303.287,58","Zyklische Konsumgüter ","GB00BYX91H57","London Stock Exchange","Vereinigtes Königreich","GBP"
"CLN","CLARIANT AG","Aktien","0,05","17,05","76.346","1.301.878","1.301.877,68","Materialien","CH0012142631","Six Swiss Exchange Ag","Schweiz","CHF"
"RCO","REMY COINTREAU SA","Aktien","0,05","160,60","8.093","1.299.736","1.299.735,80","Nichtzyklische Konsumgüter","FR0000130395","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"GJF","GJENSIDIGE FORSIKRING","Aktien","0,05","18,12","70.425","1.275.778","1.275.778,39","Financials","NO0010582521","Oslo Bors Asa","Norwegen","NOK"
"NEM","NEMETSCHEK","Aktien","0,05","65,00","19.580","1.272.700","1.272.700,00","IT","DE0006452907","Xetra","Deutschland","EUR"
"JMT","JERONIMO MARTINS SA","Aktien","0,05","14,96","84.954","1.270.912","1.270.911,84","Nichtzyklische Konsumgüter","PTJMT0AE0001","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"HUSQ B","HUSQVARNA","Aktien","0,05","9,62","131.676","1.267.188","1.267.187,93","Zyklische Konsumgüter ","SE0001662230","Nasdaq Omx Nordic","Schweden","SEK"
"ADE","ADEVINTA","Aktien","0,05","15,68","80.220","1.258.221","1.258.220,67","Kommunikation","NO0010844038","Oslo Bors Asa","Norwegen","NOK"
"SCR","SCOR","Aktien","0,05","24,36","51.146","1.245.917","1.245.916,56","Financials","FR0010411983","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"BLND","BRITISH LAND REIT PLC","Aktien","0,05","3,93","313.300","1.231.917","1.231.917,16","Immobilien","GB0001367019","London Stock Exchange","Vereinigtes Königreich","GBP"
"INDU C","INDUSTRIVARDEN SERIES","Aktien","0,05","23,46","52.469","1.231.133","1.231.132,81","Financials","SE0000107203","Nasdaq Omx Nordic","Schweden","SEK"
"SCHB","SCHIBSTED B","Aktien","0,05","34,36","35.722","1.227.545","1.227.545,12","Kommunikation","NO0010736879","Oslo Bors Asa","Norwegen","NOK"
"VER","VERBUND AG","Aktien","0,05","53,15","23.052","1.225.214","1.225.213,80","Versorger","AT0000746409","Wiener Boerse Ag","Österreich","EUR"
"AMUN","AMUNDI SA","Aktien","0,05","62,75","19.478","1.222.245","1.222.244,50","Financials","FR0004125920","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"SOF","SOFINA SA","Aktien","0,05","237,50","5.144","1.221.700","1.221.700,00","Financials","BE0003717312","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"LUNE","LUNDIN ENERGY","Aktien","0,05","18,16","66.166","1.201.827","1.201.826,54","Energie","SE0000825820","Nasdaq Omx Nordic","Schweden","SEK"
"UTDI","UNITED INTERNET AG","Aktien","0,05","33,47","34.763","1.163.518","1.163.517,61","Kommunikation","DE0005089031","Xetra","Deutschland","EUR"
"VPK","KONINKLIJKE VOPAK NV","Aktien","0,05","48,23","24.031","1.159.015","1.159.015,13","Energie","NL0009432491","Euronext Amsterdam","Niederlande","EUR"
"OMV","OMV AG","Aktien","0,05","22,94","49.967","1.146.243","1.146.242,98","Energie","AT0000743059","Wiener Boerse Ag","Österreich","EUR"
"NHY","NORSK HYDRO","Aktien","0,05","2,44","467.109","1.140.626","1.140.626,25","Materialien","NO0005052605","Oslo Bors Asa","Norwegen","NOK"
"AVV","AVEVA GROUP PLC","Aktien","0,04","50,15","22.099","1.108.177","1.108.177,35","IT","GB00BBG9VN75","London Stock Exchange","Vereinigtes Königreich","GBP"
"WRT1V","WARTSILA","Aktien","0,04","7,17","151.873","1.088.929","1.088.929,41","Industrie","FI0009003727","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"TIT","TELECOM ITALIA","Aktien","0,04","0,35","3.108.741","1.079.355","1.079.354,88","Kommunikation","IT0003497168","Borsa Italiana","Italien","EUR"
"LUND B","LUNDBERGFORETAGEN CLASS B","Aktien","0,04","42,73","24.761","1.058.048","1.058.047,62","Financials","SE0000108847","Nasdaq Omx Nordic","Schweden","SEK"
"SK","SEB SA","Aktien","0,04","149,30","7.018","1.047.787","1.047.787,40","Zyklische Konsumgüter ","FR0000121709","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"LATO B","LATOUR INVESTMENT CLASS B","Aktien","0,04","20,79","50.364","1.047.297","1.047.297,33","Industrie","SE0010100958","Nasdaq Omx Nordic","Schweden","SEK"
"FPE3","FUCHS PETROLUB PREF","Aktien","0,04","44,76","23.215","1.039.103","1.039.103,40","Materialien","DE0005790430","Xetra","Deutschland","EUR"
"TRYG","TRYG","Aktien","0,04","27,70","37.209","1.030.761","1.030.761,30","Financials","DK0060636678","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"AER","AERCAP HOLDINGS NV","Aktien","0,04","22,56","45.110","1.017.510","1.017.510,13","Industrie","NL0000687663","New York Stock Exchange Inc.","Niederlande","USD"
"DEMANT","DEMANT","Aktien","0,04","27,08","37.207","1.007.712","1.007.712,46","Gesundheitsversorgung","DK0060738599","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"COLR","ETABLISSEMENTEN FRANZ COLRUYT NV","Aktien","0,04","53,74","18.724","1.006.228","1.006.227,76","Nichtzyklische Konsumgüter","BE0974256852","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"ABN","ABN AMRO BANK NV","Aktien","0,04","7,23","138.522","1.001.237","1.001.237,02","Financials","NL0011540547","Euronext Amsterdam","Niederlande","EUR"
"IPN","IPSEN SA","Aktien","0,04","80,80","12.273","991.658","991.658,40","Gesundheitsversorgung","FR0010259150","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"ATC","ALTICE EUROPE NV","Aktien","0,04","4,22","232.212","981.096","981.095,70","Kommunikation","NL0011333752","Euronext Amsterdam","Niederlande","EUR"
"COV","COVIVIO SA","Aktien","0,04","60,30","16.215","977.765","977.764,50","Immobilien","FR0000064578","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"ILD","ILIAD SA","Aktien","0,04","173,90","5.577","969.840","969.840,30","Kommunikation","FR0004035913","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"FDJ","LA FRANCAISE DES JEUX SA","Aktien","0,04","32,75","29.194","956.104","956.103,50","Zyklische Konsumgüter ","FR0013451333","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"CHF","CHF CASH","Geldmarkt","0,04","93,18","1.018.711","949.257","949.257,38","Cash und/oder Derivate","-","-","Schweiz","CHF"
"ELI","ELIA GROUP SA","Aktien","0,04","90,40","10.440","943.776","943.776,00","Versorger","BE0003822393","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"BOL","BOLLORE","Aktien","0,04","3,31","284.286","940.987","940.986,66","Kommunikation","FR0000039299","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"VOE","VOESTALPINE AG","Aktien","0,04","23,75","39.485","937.769","937.768,75","Materialien","AT0000937503","Wiener Boerse Ag","Österreich","EUR"
"BMW3","BMW PREF AG","Aktien","0,04","49,68","18.841","936.021","936.020,88","Zyklische Konsumgüter ","DE0005190037","Xetra","Deutschland","EUR"
"EO","FAURECIA","Aktien","0,04","37,58","24.800","931.984","931.984,00","Zyklische Konsumgüter ","FR0000121147","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"ENG","ENAGAS SA","Aktien","0,04","19,58","45.857","897.880","897.880,06","Versorger","ES0130960018","Bolsa De Madrid","Spanien","EUR"
"LHA","DEUTSCHE LUFTHANSA AG","Aktien","0,03","7,81","112.455","878.049","878.048,64","Industrie","DE0008232125","Xetra","Deutschland","EUR"
"BCVN","BANQUE CANTONALE VAUDOISE","Aktien","0,03","85,82","10.228","877.775","877.774,89","Financials","CH0531751755","SIX Swiss Exchange","Schweiz","CHF"
"PROX","PROXIMUS NV","Aktien","0,03","17,18","50.634","870.145","870.145,29","Kommunikation","BE0003810273","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"ADP","AEROPORTS DE PARIS SA","Aktien","0,03","81,50","10.515","856.973","856.972,50","Industrie","FR0010340141","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"SESG","SES SA FDR","Aktien","0,03","6,55","129.290","846.591","846.590,92","Kommunikation","LU0088087324","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"LI","KLEPIERRE REIT SA","Aktien","0,03","12,08","69.277","836.866","836.866,16","Immobilien","FR0000121964","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"BKT","BANKINTER SA","Aktien","0,03","3,45","238.901","824.208","824.208,45","Financials","ES0113679I37","Bolsa De Madrid","Spanien","EUR"
"BZFUT","CASH COLLATERAL EUR BZFUT","Cash Collateral and Margins","0,03","100,00","820.530","820.530","820.530,00","Cash und/oder Derivate","-","-","Europäische Union","EUR"
"MF","WENDEL","Aktien","0,03","83,45","9.535","795.696","795.695,75","Financials","FR0000121204","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"O2D","TELEFONICA DEUTSCHLAND HOLDING AG","Aktien","0,03","2,31","340.393","787.329","787.329,01","Kommunikation","DE000A1J5RX9","Xetra","Deutschland","EUR"
"INW","INFRASTRUTTURE WIRELESS ITALIANE","Aktien","0,03","9,33","81.787","763.073","763.072,71","Kommunikation","IT0005090300","Borsa Italiana","Italien","EUR"
"ANDR","ANDRITZ AG","Aktien","0,03","30,50","24.755","755.028","755.027,50","Industrie","AT0000730007","Wiener Boerse Ag","Österreich","EUR"
"UHRN","THE SWATCH GROUP AG","Aktien","0,03","39,01","18.088","705.542","705.541,52","Zyklische Konsumgüter ","CH0012255144","SIX Swiss Exchange","Schweiz","CHF"
"TEN","TENARIS SA","Aktien","0,03","4,24","164.102","695.628","695.628,38","Energie","LU0156801721","Borsa Italiana","Italien","EUR"
"TITR","TELECOM ITALIA SAVING","Aktien","0,03","0,35","1.953.513","692.716","692.715,71","Kommunikation","IT0003497176","Borsa Italiana","Italien","EUR"
"AM","DASSAULT AVIATION SA","Aktien","0,03","735,00","938","689.430","689.430,00","Industrie","FR0000121725","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"RBI","RAIFFEISEN BANK INTERNATIONAL AG","Aktien","0,03","13,18","48.898","644.476","644.475,64","Financials","AT0000606306","Wiener Boerse Ag","Österreich","EUR"
"LUN","H LUNDBECK","Aktien","0,03","27,86","22.890","637.787","637.787,48","Gesundheitsversorgung","DK0010287234","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"RF","EURAZEO","Aktien","0,03","46,32","13.681","633.704","633.703,92","Financials","FR0000121121","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"KN","NATIXIS SA","Aktien","0,02","2,00","316.032","631.748","631.747,97","Financials","FR0000120685","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"CNP","CNP ASSURANCES SA","Aktien","0,02","10,60","58.597","621.128","621.128,20","Financials","FR0000120222","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"GBP","GBP CASH","Geldmarkt","0,02","110,58","558.685","617.769","617.769,25","Cash und/oder Derivate","-","-","Vereinigtes Königreich","GBP"
"HOT","HOCHTIEF AG","Aktien","0,02","71,35","8.596","613.325","613.324,60","Industrie","DE0006070006","Xetra","Deutschland","EUR"
"EVR","EVRAZ","Aktien","0,02","3,94","153.299","603.291","603.290,75","Materialien","GB00B71N6K86","London Stock Exchange","Vereinigtes Königreich","GBP"
"TNET","TELENET GROUP HOLDING NV","Aktien","0,02","34,72","17.063","592.427","592.427,36","Kommunikation","BE0003826436","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"B4B","METRO AG","Aktien","0,02","8,49","69.634","591.471","591.471,20","Nichtzyklische Konsumgüter","DE000BFB0019","Xetra","Deutschland","EUR"
"TKA","THYSSENKRUPP AG","Aktien","0,02","4,13","143.136","590.579","590.579,14","Materialien","DE0007500001","Xetra","Deutschland","EUR"
"ICAD","ICADE REIT SA","Aktien","0,02","49,30","11.016","543.089","543.088,80","Immobilien","FR0000035081","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"PIRC","PIRELLI & C","Aktien","0,02","3,84","134.566","516.733","516.733,44","Zyklische Konsumgüter ","IT0005278236","Borsa Italiana","Italien","EUR"
"LDO","LEONARDO FINMECCANICA SPA","Aktien","0,02","4,84","101.007","489.379","489.378,91","Industrie","IT0003856405","Borsa Italiana","Italien","EUR"
"DEC","JCDECAUX SA","Aktien","0,02","14,49","32.479","470.621","470.620,71","Kommunikation","FR0000077919","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"MAP","MAPFRE SA","Aktien","0,02","1,35","346.445","465.969","465.968,52","Financials","ES0124244E34","Bolsa De Madrid","Spanien","EUR"
"FRA","FRAPORT FRANKFURT AIRPORT SERVICES","Aktien","0,02","33,64","13.031","438.363","438.362,84","Industrie","DE0005773303","Xetra","Deutschland","EUR"
"SEK","SEK CASH","Geldmarkt","0,02","9,67","4.087.958","395.383","395.382,74","Cash und/oder Derivate","-","-","Schweden","SEK"
"DKK","DKK CASH","Geldmarkt","0,02","13,43","2.888.085","388.000","387.999,75","Cash und/oder Derivate","-","-","Dänemark","DKK"
"BZFUT","CASH COLLATERAL GBP BZFUT","Cash Collateral and Margins","0,01","110,58","309.000","341.679","341.678,64","Cash und/oder Derivate","-","-","Vereinigtes Königreich","GBP"
"NOK","NOK CASH","Geldmarkt","0,01","9,24","3.264.419","301.716","301.715,90","Cash und/oder Derivate","-","-","Norwegen","NOK"
"USD","USD CASH","Geldmarkt","0,00","85,15","88.707","75.534","75.533,84","Cash und/oder Derivate","-","-","Vereinigte Staaten","USD"
"IBX0","IBEX 35 INDEX NOV 20","Futures","0,00","6.849,00","8","0","547.920,00","Cash und/oder Derivate","ES0B00067347","Meff Renta Variable","-","EUR"
"Z Z0","FTSE 100 INDEX DEC 20","Futures","0,00","6.563,76","47","0","3.084.971,14","Cash und/oder Derivate","GB00HDK54J62","IFLL","-","GBP"
"VGZ0","EURO STOXX 50 DEC 20","Futures","0,00","3.267,00","168","0","5.488.560,00","Cash und/oder Derivate","DE000C23QBV3","Eurex Deutschland","Europäische Union","EUR"
"SMZ0","SWISS MKT IX DEC 20","Futures","0,00","9.594,94","8","0","767.597,41","Cash und/oder Derivate","DE000C47BW46","Eurex Deutschland","Schweiz","CHF"
 
