Fondsposition per,"09.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"VOYA","VOYA FINANCIAL INC","Aktien","0,06","49,22","22.194","1.092.389","1.092.388,68","Financials","US9290891004","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CCL","CARNIVAL CORP","Aktien","0,06","15,69","69.562","1.091.428","1.091.427,78","Zyklische Konsumgüter ","PA1436583006","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"2784","ALFRESA HOLDINGS CORP","Aktien","0,06","21,74","50.000","1.087.029","1.087.028,54","Gesundheitsversorgung","JP3126340003","Tokyo Stock Exchange","Japan","JPY"
"BS6","YANGZIJIANG SHIPBUILDING HOLDINGS","Aktien","0,06","0,72","1.509.230","1.087.141","1.087.140,67","Industrie","SG1U76934819","Singapore Exchange","Singapur","SGD"
"6471","NSK LTD","Aktien","0,06","8,02","135.500","1.086.257","1.086.257,16","Industrie","JP3720800006","Tokyo Stock Exchange","Japan","JPY"
"5019","IDEMITSU KOSAN LTD","Aktien","0,06","21,50","49.900","1.073.047","1.073.047,18","Energie","JP3142500002","Tokyo Stock Exchange","Japan","JPY"
"6302","SUMITOMO HEAVY INDUSTRIES LTD","Aktien","0,06","23,12","46.000","1.063.632","1.063.631,63","Industrie","JP3405400007","Tokyo Stock Exchange","Japan","JPY"
"LUN","LUNDIN MINING CORP","Aktien","0,06","5,84","177.284","1.035.265","1.035.264,59","Materialien","CA5503721063","Toronto Stock Exchange","Kanada","CAD"
"2282","NH FOODS LTD","Aktien","0,06","42,54","24.200","1.029.568","1.029.567,93","Nichtzyklische Konsumgüter","JP3743000006","Tokyo Stock Exchange","Japan","JPY"
"5711","MITSUBISHI MATERIALS CORP","Aktien","0,06","19,31","53.200","1.027.192","1.027.192,28","Materialien","JP3903000002","Tokyo Stock Exchange","Japan","JPY"
"8331","CHIBA BANK LTD","Aktien","0,05","5,57","181.300","1.010.702","1.010.701,81","Financials","JP3511800009","Tokyo Stock Exchange","Japan","JPY"
"3401","TEIJIN LTD","Aktien","0,05","16,05","62.800","1.008.081","1.008.081,02","Materialien","JP3544000007","Tokyo Stock Exchange","Japan","JPY"
"INF","INFORMA PLC","Aktien","0,05","5,47","182.587","998.433","998.432,93","Kommunikation","GB00BMJ6DW54","London Stock Exchange","Vereinigtes Königreich","GBP"
"19","SWIRE PACIFIC LTD A","Aktien","0,05","4,88","200.500","977.916","977.916,27","Immobilien","HK0019000162","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"LDO","LEONARDO FINMECCANICA SPA","Aktien","0,05","6,03","159.521","961.177","961.177,04","Industrie","IT0003856405","Borsa Italiana","Italien","EUR"
"7459","MEDIPAL HOLDINGS CORP","Aktien","0,05","19,75","48.500","958.019","958.019,02","Gesundheitsversorgung","JP3268950007","Tokyo Stock Exchange","Japan","JPY"
"INGR","INGREDION INC","Aktien","0,05","76,80","11.866","911.309","911.308,80","Nichtzyklische Konsumgüter","US4571871023","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"3402","TORAY INDUSTRIES INC","Aktien","0,05","4,67","192.500","898.230","898.230,09","Materialien","JP3621000003","Tokyo Stock Exchange","Japan","JPY"
"9202","ANA HOLDINGS INC","Aktien","0,05","22,72","39.500","897.447","897.446,88","Industrie","JP3429800000","Tokyo Stock Exchange","Japan","JPY"
"6305","HITACHI CONSTRUCTION MACHINERY LTD","Aktien","0,05","35,21","25.400","894.307","894.306,94","Industrie","JP3787000003","Tokyo Stock Exchange","Japan","JPY"
"EO","FAURECIA","Aktien","0,05","45,37","19.479","883.717","883.717,04","Zyklische Konsumgüter ","FR0000121147","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"2875","TOYO SUISAN LTD","Aktien","0,05","51,68","16.900","873.352","873.351,95","Nichtzyklische Konsumgüter","JP3613000003","Tokyo Stock Exchange","Japan","JPY"
"7205","HINO MOTORS LTD","Aktien","0,05","7,39","117.000","864.862","864.862,05","Industrie","JP3792600003","Tokyo Stock Exchange","Japan","JPY"
"7182","JAPAN POST BANK LTD","Aktien","0,05","7,72","110.300","851.875","851.874,50","Financials","JP3946750001","Tokyo Stock Exchange","Japan","JPY"
"ABF","ASSOCIATED BRITISH FOODS PLC","Aktien","0,05","24,81","34.148","847.099","847.098,61","Nichtzyklische Konsumgüter","GB0006731235","London Stock Exchange","Vereinigtes Königreich","GBP"
"BG","BUNGE LTD","Aktien","0,04","50,47","16.418","828.616","828.616,46","Nichtzyklische Konsumgüter","BMG169621056","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4324","DENTSU GROUP INC","Aktien","0,04","28,77","28.300","814.273","814.272,87","Kommunikation","JP3551520004","Tokyo Stock Exchange","Japan","JPY"
"6473","JTEKT CORP","Aktien","0,04","8,34","97.500","813.000","812.999,86","Zyklische Konsumgüter ","JP3292200007","Tokyo Stock Exchange","Japan","JPY"
"8355","SHIZUOKA BANK LTD","Aktien","0,04","6,85","117.200","803.112","803.112,02","Financials","JP3351200005","Tokyo Stock Exchange","Japan","JPY"
"9364","KAMIGUMI LTD","Aktien","0,04","18,92","42.400","802.211","802.210,97","Industrie","JP3219000001","Tokyo Stock Exchange","Japan","JPY"
"7012","KAWASAKI HEAVY INDUSTRIES LTD","Aktien","0,04","13,27","60.400","801.484","801.484,08","Industrie","JP3224200000","Tokyo Stock Exchange","Japan","JPY"
"EVR","EVRAZ","Aktien","0,04","4,64","172.731","800.848","800.847,69","Materialien","GB00B71N6K86","London Stock Exchange","Vereinigtes Königreich","GBP"
"OMV","OMV AG","Aktien","0,04","28,09","27.173","763.422","763.422,20","Energie","AT0000743059","Wiener Boerse Ag","Österreich","EUR"
"5334","NGK SPARK PLUG LTD","Aktien","0,04","18,05","41.800","754.461","754.461,22","Zyklische Konsumgüter ","JP3738600000","Tokyo Stock Exchange","Japan","JPY"
"8303","SHINSEI BANK LTD","Aktien","0,04","12,54","60.000","752.449","752.449,01","Financials","JP3729000004","Tokyo Stock Exchange","Japan","JPY"
"9831","YAMADA DENKI LTD","Aktien","0,04","4,84","154.600","747.722","747.722,30","Zyklische Konsumgüter ","JP3939000000","Tokyo Stock Exchange","Japan","JPY"
"7167","MEBUKI FINANCIAL GROUP INC","Aktien","0,04","2,16","346.300","747.304","747.303,96","Financials","JP3117700009","Tokyo Stock Exchange","Japan","JPY"
"UTDI","UNITED INTERNET AG","Aktien","0,04","39,48","18.801","742.340","742.339,79","Kommunikation","DE0005089031","Xetra","Deutschland","EUR"
"9987","SUZUKEN LTD","Aktien","0,04","38,05","18.300","696.285","696.285,08","Gesundheitsversorgung","JP3398000004","Tokyo Stock Exchange","Japan","JPY"
"7181","JAPAN POST INSURANCE LTD","Aktien","0,04","16,64","41.700","693.849","693.848,85","Financials","JP3233250004","Tokyo Stock Exchange","Japan","JPY"
"9142","KYUSHU RAILWAY","Aktien","0,04","21,11","32.300","681.738","681.737,73","Industrie","JP3247010006","Tokyo Stock Exchange","Japan","JPY"
"ABN","ABN AMRO BANK NV","Aktien","0,04","9,07","74.383","674.917","674.916,83","Financials","NL0011540547","Euronext Amsterdam","Niederlande","EUR"
"RBI","RAIFFEISEN BANK INTERNATIONAL AG","Aktien","0,04","16,22","41.065","666.128","666.128,03","Financials","AT0000606306","Wiener Boerse Ag","Österreich","EUR"
"8369","BANK OF KYOTO LTD","Aktien","0,03","48,18","13.500","650.371","650.371,49","Financials","JP3251200006","Tokyo Stock Exchange","Japan","JPY"
"4202","DAICEL CORP","Aktien","0,03","7,57","85.400","646.633","646.632,91","Materialien","JP3485800001","Tokyo Stock Exchange","Japan","JPY"
"B4B","METRO AG","Aktien","0,03","10,02","64.446","645.665","645.664,88","Nichtzyklische Konsumgüter","DE000BFB0019","Xetra","Deutschland","EUR"
"MB","MEDIOBANCA BANCA DI CREDITO FINANZ","Aktien","0,03","8,48","75.972","644.097","644.097,09","Financials","IT0000062957","Borsa Italiana","Italien","EUR"
"H78","HONGKONG LAND HOLDINGS LTD","Aktien","0,03","3,76","170.200","639.952","639.952,00","Immobilien","BMG4587L1090","Singapore Exchange","Hongkong","USD"
"GLPG","GALAPAGOS NV","Aktien","0,03","146,20","4.338","634.235","634.234,85","Gesundheitsversorgung","BE0003818359","Euronext Amsterdam","Belgien","EUR"
"BLND","BRITISH LAND REIT PLC","Aktien","0,03","4,92","128.798","633.820","633.820,47","Immobilien","GB0001367019","London Stock Exchange","Vereinigtes Königreich","GBP"
"EBS","ERSTE GROUP BANK AG","Aktien","0,03","21,42","29.357","628.818","628.817,80","Financials","AT0000652011","Wiener Boerse Ag","Österreich","EUR"
"3626","TIS INC","Aktien","0,03","21,77","28.400","618.239","618.238,61","IT","JP3104890003","Tokyo Stock Exchange","Japan","JPY"
"3231","NOMURA REAL ESTATE HOLDINGS INC","Aktien","0,03","19,04","32.200","613.188","613.188,21","Immobilien","JP3762900003","Tokyo Stock Exchange","Japan","JPY"
"CNP","CNP ASSURANCES SA","Aktien","0,03","12,72","48.002","610.788","610.787,84","Financials","FR0000120222","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"8028","FAMILYMART LTD","Aktien","0,03","21,86","27.700","605.622","605.622,07","Nichtzyklische Konsumgüter","JP3802600001","Tokyo Stock Exchange","Japan","JPY"
"AUD","AUD CASH","Geldmarkt","0,03","72,28","811.270","586.346","586.345,74","Cash und/oder Derivate","-","-","Australien","AUD"
"5110","SUMITOMO RUBBER INDUSTRIES LTD","Aktien","0,03","9,30","62.600","582.422","582.422,03","Zyklische Konsumgüter ","JP3404200002","Tokyo Stock Exchange","Japan","JPY"
"6841","YOKOGAWA ELECTRIC CORP","Aktien","0,03","16,28","35.600","579.547","579.546,64","IT","JP3955000009","Tokyo Stock Exchange","Japan","JPY"
"FOX","FOX CORP CLASS B","Aktien","0,03","29,20","18.747","547.412","547.412,40","Kommunikation","US35137L2043","NASDAQ","Vereinigte Staaten","USD"
"6923","STANLEY ELECTRIC LTD","Aktien","0,03","29,29","18.500","541.929","541.928,92","Zyklische Konsumgüter ","JP3399400005","Tokyo Stock Exchange","Japan","JPY"
"FANG","DIAMONDBACK ENERGY INC","Aktien","0,03","30,69","17.634","541.187","541.187,46","Energie","US25278X1090","NASDAQ","Vereinigte Staaten","USD"
"6806","HIROSE ELECTRIC LTD","Aktien","0,03","138,09","3.900","538.555","538.554,73","IT","JP3799000009","Tokyo Stock Exchange","Japan","JPY"
"5101","YOKOHAMA RUBBER LTD","Aktien","0,03","14,26","36.800","524.893","524.893,28","Zyklische Konsumgüter ","JP3955800002","Tokyo Stock Exchange","Japan","JPY"
"7731","NIKON CORP","Aktien","0,03","6,55","77.100","504.976","504.975,63","Zyklische Konsumgüter ","JP3657400002","Tokyo Stock Exchange","Japan","JPY"
"NHY","NORSK HYDRO","Aktien","0,03","2,84","177.772","504.783","504.783,13","Materialien","NO0005052605","Oslo Bors Asa","Norwegen","NOK"
"2579","COCA-COLA BOTTLERS JAPAN HOLDINGS","Aktien","0,03","16,62","28.400","472.012","472.011,74","Nichtzyklische Konsumgüter","JP3293200006","Tokyo Stock Exchange","Japan","JPY"
"4506","DAINIPPON SUMITOMO PHARMA LTD","Aktien","0,02","12,64","35.800","452.350","452.349,63","Gesundheitsversorgung","JP3495000006","Tokyo Stock Exchange","Japan","JPY"
"SESG","SES SA FDR","Aktien","0,02","7,76","57.683","447.606","447.606,44","Kommunikation","LU0088087324","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"7282","TOYODA GOSEI LTD","Aktien","0,02","23,91","18.700","447.080","447.079,65","Zyklische Konsumgüter ","JP3634200004","Tokyo Stock Exchange","Japan","JPY"
"2212","YAMAZAKI BAKING LTD","Aktien","0,02","17,37","24.900","432.459","432.459,42","Nichtzyklische Konsumgüter","JP3935600001","Tokyo Stock Exchange","Japan","JPY"
"IPN","IPSEN SA","Aktien","0,02","98,53","4.325","426.155","426.154,92","Gesundheitsversorgung","FR0010259150","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"8593","MITSUBISHI UFJ LEASE & FINANCE LTD","Aktien","0,02","4,56","92.400","421.530","421.530,45","Financials","JP3499800005","Tokyo Stock Exchange","Japan","JPY"
"7211","MITSUBISHI MOTORS CORP","Aktien","0,02","2,14","189.900","406.203","406.203,21","Zyklische Konsumgüter ","JP3899800001","Tokyo Stock Exchange","Japan","JPY"
"BOL","BOLLORE","Aktien","0,02","3,92","102.014","400.141","400.141,14","Kommunikation","FR0000039299","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"QAN","QANTAS AIRWAYS LTD","Aktien","0,02","3,12","122.802","383.422","383.422,23","Industrie","AU000000QAN2","Asx - All Markets","Australien","AUD"
"8304","AOZORA BANK LTD","Aktien","0,02","16,79","21.800","366.033","366.032,84","Financials","JP3711200000","Tokyo Stock Exchange","Japan","JPY"
"3099","ISETAN MITSUKOSHI HOLDINGS LTD","Aktien","0,02","5,59","65.000","363.589","363.589,04","Zyklische Konsumgüter ","JP3894900004","Tokyo Stock Exchange","Japan","JPY"
"ICL","ICL GROUP LTD","Aktien","0,02","3,90","91.481","356.715","356.714,96","Materialien","IL0002810146","Tel Aviv Stock Exchange","Israel","ILS"
"4088","AIR WATER INC","Aktien","0,02","14,33","24.800","355.376","355.375,51","Materialien","JP3160670000","Tokyo Stock Exchange","Japan","JPY"
"HKD","HKD CASH","Geldmarkt","0,02","12,90","2.734.511","352.838","352.837,87","Cash und/oder Derivate","-","-","Hongkong","HKD"
"KN","NATIXIS SA","Aktien","0,02","2,49","129.962","323.363","323.362,83","Financials","FR0000120685","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"HOT","HOCHTIEF AG","Aktien","0,02","88,55","3.590","317.893","317.893,34","Industrie","DE0006070006","Xetra","Deutschland","EUR"
"SGD","SGD CASH","Geldmarkt","0,02","73,88","417.980","308.803","308.803,03","Cash und/oder Derivate","-","-","Singapur","SGD"
"U14","UOL GROUP LTD","Aktien","0,02","4,99","61.700","308.147","308.146,73","Immobilien","SG1S83002349","Singapore Exchange","Singapur","SGD"
"9024","SEIBU HOLDINGS INC","Aktien","0,02","10,88","27.700","301.238","301.237,99","Industrie","JP3417200007","Tokyo Stock Exchange","Japan","JPY"
"23","BANK OF EAST ASIA LTD","Aktien","0,02","1,86","155.000","288.798","288.798,14","Financials","HK0023000190","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"MAP","MAPFRE SA","Aktien","0,02","1,61","177.770","285.636","285.635,86","Financials","ES0124244E34","Bolsa De Madrid","Spanien","EUR"
"ANDR","ANDRITZ AG","Aktien","0,02","34,50","8.124","280.265","280.264,51","Industrie","AT0000730007","Wiener Boerse Ag","Österreich","EUR"
"4581","TAISHO PHARMACEUTICAL HOLDINGS LTD","Aktien","0,01","65,02","4.300","279.599","279.598,69","Gesundheitsversorgung","JP3442850008","Tokyo Stock Exchange","Japan","JPY"
"2651","LAWSON INC","Aktien","0,01","47,80","5.700","272.443","272.443,33","Nichtzyklische Konsumgüter","JP3982100004","Tokyo Stock Exchange","Japan","JPY"
"PIRC","PIRELLI & C","Aktien","0,01","4,55","54.396","247.617","247.617,49","Zyklische Konsumgüter ","IT0005278236","Borsa Italiana","Italien","EUR"
"C07","JARDINE CYCLE AND CARRIAGE LTD","Aktien","0,01","13,44","17.000","228.459","228.458,50","Zyklische Konsumgüter ","SG1B51001017","Singapore Exchange","Singapur","SGD"
"CAD","CAD CASH","Geldmarkt","0,01","76,14","245.880","187.202","187.201,63","Cash und/oder Derivate","-","-","Kanada","CAD"
"SEK","SEK CASH","Geldmarkt","0,01","11,38","976.379","111.086","111.085,96","Cash und/oder Derivate","-","-","Schweden","SEK"
"ILS","ILS CASH","Geldmarkt","0,01","29,61","350.346","103.729","103.729,47","Cash und/oder Derivate","-","-","Israel","ILS"
"DKK","DKK CASH","Geldmarkt","0,01","15,87","617.482","98.025","98.024,66","Cash und/oder Derivate","-","-","Dänemark","DKK"
"CHF","CHF CASH","Geldmarkt","0,00","109,69","67.536","74.077","74.076,94","Cash und/oder Derivate","-","-","Schweiz","CHF"
"NOK","NOK CASH","Geldmarkt","0,00","10,92","653.652","71.386","71.386,25","Cash und/oder Derivate","-","-","Norwegen","NOK"
"TPZ0","TOPIX INDEX DEC 20","Futures","0,00","15,56","10","0","1.556.007,76","Cash und/oder Derivate","-","Osaka Securities Exchange","-","JPY"
"MFSZ0","MSCI EAFE INDEX DEC 20","Futures","0,00","1.911,90","72","0","6.882.840,00","Cash und/oder Derivate","-","Ice Futures U.S.","-","USD"
"ESZ0","S&P500 EMINI DEC 20","Futures","0,00","3.473,30","46","0","7.988.590,00","Cash und/oder Derivate","-","Index And Options Market","-","USD"
"HKD","HKD/USD","FX","0,00","1,00","-1.870.299","-5","-4,55","Cash und/oder Derivate","-","-","Vereinigte Staaten","USD"
"SGD","SGD/USD","FX","0,00","1,00","-290.214","-830","-829,67","Cash und/oder Derivate","-","-","Vereinigte Staaten","USD"
"GBP","GBP/USD","FX","0,00","1,00","-435.680","-3.009","-3.009,24","Cash und/oder Derivate","-","-","Vereinigte Staaten","USD"
"AUD","AUD/USD","FX","0,00","1,00","-639.132","-4.476","-4.476,48","Cash und/oder Derivate","-","-","Vereinigte Staaten","USD"
"EUR","EUR/USD","FX","0,00","1,00","-854.229","-5.644","-5.643,89","Cash und/oder Derivate","-","-","Vereinigte Staaten","USD"
 
