Fondsposition per,"09.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"5020","ENEOS HOLDINGS INC","Aktien","0,02","3,65","44.500","162.366","162.365,72","Energie","JP3386450005","Tokyo Stock Exchange","Japan","JPY"
"MNDI","MONDI PLC","Aktien","0,02","21,54","7.537","162.379","162.378,52","Materialien","GB00B1CRLC47","London Stock Exchange","Vereinigtes Königreich","GBP"
"SPX","SPIRAX-SARCO ENGINEERING PLC","Aktien","0,02","145,84","1.113","162.317","162.317,20","Industrie","GB00BWFGQN14","London Stock Exchange","Vereinigtes Königreich","GBP"
"L","LOBLAW COMPANIES LTD","Aktien","0,02","52,43","3.093","162.156","162.156,14","Nichtzyklische Konsumgüter","CA5394811015","Toronto Stock Exchange","Kanada","CAD"
"NDSN","NORDSON CORP","Aktien","0,02","201,19","804","161.757","161.756,76","Industrie","US6556631025","NASDAQ","Vereinigte Staaten","USD"
"UBI","UBISOFT ENTERTAINMENT SA CAT A","Aktien","0,02","96,74","1.668","161.358","161.357,53","Kommunikation","FR0000054470","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"1928","SANDS CHINA LTD","Aktien","0,02","3,66","44.000","160.954","160.953,80","Zyklische Konsumgüter ","KYG7800X1079","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"RHC","RAMSAY HEALTH CARE LTD","Aktien","0,02","49,83","3.225","160.690","160.690,09","Gesundheitsversorgung","AU000000RHC8","Asx - All Markets","Australien","AUD"
"8630","SOMPO HOLDINGS INC","Aktien","0,02","35,61","4.500","160.229","160.229,05","Financials","JP3165000005","Tokyo Stock Exchange","Japan","JPY"
"PSN","PERSIMMON PLC","Aktien","0,02","33,61","4.753","159.762","159.761,77","Zyklische Konsumgüter ","GB0006825383","London Stock Exchange","Vereinigtes Königreich","GBP"
"PTC","PTC INC","Aktien","0,02","85,94","1.848","158.817","158.817,12","IT","US69370C1009","NASDAQ","Vereinigte Staaten","USD"
"GBLB","GROUPE BRUXELLES LAMBERT NV","Aktien","0,02","90,81","1.742","158.184","158.184,48","Financials","BE0003797140","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"ZS","ZSCALER INC","Aktien","0,02","151,96","1.041","158.190","158.190,36","IT","US98980G1022","NASDAQ","Vereinigte Staaten","USD"
"KDP","KEURIG DR PEPPER INC","Aktien","0,02","29,25","5.406","158.126","158.125,50","Nichtzyklische Konsumgüter","US49271V1008","NASDAQ","Vereinigte Staaten","USD"
"TEVA","TEVA PHARMACEUTICAL INDUSTRIES LTD","Aktien","0,02","9,76","16.202","158.062","158.062,44","Gesundheitsversorgung","IL0006290147","Tel Aviv Stock Exchange","Israel","ILS"
"CBOE","CBOE GLOBAL MARKETS INC","Aktien","0,02","85,36","1.849","157.831","157.830,64","Financials","US12503M1080","Cboe BZX formerly known as BATS","Vereinigte Staaten","USD"
"HES","HESS CORP","Aktien","0,02","38,06","4.141","157.606","157.606,46","Energie","US42809H1077","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SGE","SAGE GROUP PLC","Aktien","0,02","9,37","16.813","157.520","157.520,30","IT","GB00B8C3BL03","London Stock Exchange","Vereinigtes Königreich","GBP"
"LII","LENNOX INTERNATIONAL INC","Aktien","0,02","283,48","555","157.331","157.331,40","Industrie","US5261071071","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DANSKE","DANSKE BANK","Aktien","0,02","14,47","10.853","157.094","157.094,34","Financials","DK0010274414","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"AVTR","AVANTOR INC","Aktien","0,02","24,48","6.418","157.113","157.112,64","Gesundheitsversorgung","US05352A1007","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AAP","ADVANCE AUTO PARTS INC","Aktien","0,02","155,32","998","155.009","155.009,36","Zyklische Konsumgüter ","US00751Y1064","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CRDA","CRODA INTERNATIONAL PLC","Aktien","0,02","82,10","1.887","154.914","154.913,96","Materialien","GB00BJFFLV09","London Stock Exchange","Vereinigtes Königreich","GBP"
"KNIN","KUEHNE UND NAGEL INTERNATIONAL AG","Aktien","0,02","198,53","778","154.457","154.456,51","Industrie","CH0025238863","Six Swiss Exchange Ag","Schweiz","CHF"
"6178","JAPAN POST HOLDINGS LTD","Aktien","0,02","6,94","22.200","154.058","154.058,40","Financials","JP3752900005","Tokyo Stock Exchange","Japan","JPY"
"WTRG","ESSENTIAL UTILITIES INC","Aktien","0,02","41,64","3.687","153.527","153.526,68","Versorger","US29670G1022","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EPI A","EPIROC CLASS A","Aktien","0,02","14,87","10.326","153.550","153.549,53","Industrie","SE0011166933","Nasdaq Omx Nordic","Schweden","SEK"
"BNR","BRENNTAG AG","Aktien","0,02","65,64","2.337","153.404","153.403,86","Industrie","DE000A1DAHH0","Xetra","Deutschland","EUR"
"1COV","COVESTRO AG","Aktien","0,02","52,91","2.897","153.267","153.266,74","Materialien","DE0006062144","Xetra","Deutschland","EUR"
"LNG","CHENIERE ENERGY INC","Aktien","0,02","48,29","3.171","153.128","153.127,59","Energie","US16411R2085","Nyse Mkt Llc","Vereinigte Staaten","USD"
"TRN","TERNA RETE ELETTRICA NAZIONALE","Aktien","0,02","7,06","21.643","152.756","152.755,91","Versorger","IT0003242622","Borsa Italiana","Italien","EUR"
"HEN","HENKEL AG","Aktien","0,02","97,94","1.558","152.594","152.593,96","Nichtzyklische Konsumgüter","DE0006048408","Xetra","Deutschland","EUR"
"LW","LAMB WESTON HOLDINGS INC","Aktien","0,02","73,21","2.081","152.350","152.350,01","Nichtzyklische Konsumgüter","US5132721045","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"2388","BOC HONG KONG HOLDINGS LTD","Aktien","0,02","2,74","55.500","152.176","152.176,44","Financials","HK2388011192","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"GL","GLOBE LIFE INC","Aktien","0,02","81,79","1.848","151.148","151.147,92","Financials","US37959E1029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LEG","LEG IMMOBILIEN N AG","Aktien","0,02","147,61","1.023","151.005","151.005,40","Immobilien","DE000LEG1110","Xetra","Deutschland","EUR"
"PNDORA","PANDORA","Aktien","0,02","90,65","1.665","150.925","150.925,11","Zyklische Konsumgüter ","DK0060252690","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"7532","PAN PACIFIC INTERNATIONAL HOLDINGS","Aktien","0,02","22,85","6.600","150.796","150.796,46","Zyklische Konsumgüter ","JP3639650005","Tokyo Stock Exchange","Japan","JPY"
"ROL","ROLLINS INC","Aktien","0,02","57,47","2.623","150.744","150.743,81","Industrie","US7757111049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CA","CARREFOUR SA","Aktien","0,02","16,39","9.184","150.550","150.549,81","Nichtzyklische Konsumgüter","FR0000120172","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"L","LOEWS CORP","Aktien","0,02","36,98","4.065","150.324","150.323,70","Financials","US5404241086","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NEXI","NEXI","Aktien","0,02","18,74","8.024","150.352","150.352,08","IT","IT0005366767","Borsa Italiana","Italien","EUR"
"XRAY","DENTSPLY SIRONA INC","Aktien","0,02","45,50","3.301","150.196","150.195,50","Gesundheitsversorgung","US24906P1093","NASDAQ","Vereinigte Staaten","USD"
"KBX","KNORR BREMSE AG","Aktien","0,02","122,66","1.224","150.134","150.133,56","Industrie","DE000KBX1006","Xetra","Deutschland","EUR"
"SCHP","SCHINDLER HOLDING PAR AG","Aktien","0,02","269,83","556","150.023","150.023,03","Industrie","CH0024638196","Six Swiss Exchange Ag","Schweiz","CHF"
"AOS","A O SMITH CORP","Aktien","0,02","57,19","2.623","150.009","150.009,37","Industrie","US8318652091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ALLE","ALLEGION PLC","Aktien","0,02","103,99","1.442","149.954","149.953,58","Industrie","IE00BFRT3W74","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AUD","AUD CASH","Geldmarkt","0,02","72,28","207.337","149.853","149.852,98","Cash und/oder Derivate","-","-","Australien","AUD"
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Aktien","0,02","18,59","8.054","149.724","149.723,86","Immobilien","US58463J3041","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"GWRE","GUIDEWIRE SOFTWARE INC","Aktien","0,02","115,47","1.297","149.765","149.764,59","IT","US40171V1008","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SHL","SONIC HEALTHCARE LTD","Aktien","0,02","24,95","5.990","149.446","149.446,49","Gesundheitsversorgung","AU000000SHL7","Asx - All Markets","Australien","AUD"
"9143","SG HOLDINGS LTD","Aktien","0,02","53,38","2.800","149.468","149.467,61","Industrie","JP3162770006","Tokyo Stock Exchange","Japan","JPY"
"LYV","LIVE NATION ENTERTAINMENT INC","Aktien","0,02","56,83","2.623","149.065","149.065,09","Kommunikation","US5380341090","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"IAC","IAC INTERACTIVE","Aktien","0,02","125,09","1.187","148.482","148.481,83","Kommunikation","US44891N1090","NASDAQ","Vereinigte Staaten","USD"
"BWA","BORGWARNER INC","Aktien","0,02","39,62","3.745","148.377","148.376,90","Zyklische Konsumgüter ","US0997241064","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HEIO","HEINEKEN HOLDING NV","Aktien","0,02","84,06","1.765","148.366","148.366,20","Nichtzyklische Konsumgüter","NL0000008977","Euronext Amsterdam","Niederlande","EUR"
"2802","AJINOMOTO INC","Aktien","0,02","20,04","7.400","148.273","148.273,15","Nichtzyklische Konsumgüter","JP3119600009","Tokyo Stock Exchange","Japan","JPY"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Aktien","0,02","111,73","1.323","147.819","147.818,79","Gesundheitsversorgung","US9139031002","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DOL","DOLLARAMA INC","Aktien","0,02","39,39","3.744","147.485","147.485,29","Zyklische Konsumgüter ","CA25675T1075","Toronto Stock Exchange","Kanada","CAD"
"ON","ON SEMICONDUCTOR CORP","Aktien","0,02","26,35","5.595","147.428","147.428,25","IT","US6821891057","NASDAQ","Vereinigte Staaten","USD"
"CNP","CENTERPOINT ENERGY INC","Aktien","0,02","21,37","6.887","147.175","147.175,19","Versorger","US15189T1079","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HEI","HEIDELBERGCEMENT AG","Aktien","0,02","66,09","2.227","147.183","147.183,13","Materialien","DE0006047004","Xetra","Deutschland","EUR"
"6383","DAIFUKU LTD","Aktien","0,02","104,77","1.400","146.685","146.684,97","Industrie","JP3497400006","Tokyo Stock Exchange","Japan","JPY"
"CPT","CAMDEN PROPERTY TRUST REIT","Aktien","0,02","96,32","1.520","146.406","146.406,40","Immobilien","US1331311027","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"JNPR","JUNIPER NETWORKS INC","Aktien","0,02","22,66","6.456","146.293","146.292,96","IT","US48203R1041","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"2127","NIHON M&A CENTER INC","Aktien","0,02","60,67","2.400","145.606","145.605,98","Industrie","JP3689050007","Tokyo Stock Exchange","Japan","JPY"
"CXO","CONCHO RESOURCES INC","Aktien","0,02","45,03","3.229","145.402","145.401,87","Energie","US20605P1012","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"STERV","STORA ENSO CLASS R","Aktien","0,02","16,78","8.650","145.118","145.117,50","Materialien","FI0009005961","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"G24","SCOUT24 N AG","Aktien","0,02","89,73","1.613","144.736","144.736,31","Kommunikation","DE000A12DM80","Xetra","Deutschland","EUR"
"IHG","INTERCONTINENTAL HOTELS GROUP PLC","Aktien","0,02","56,40","2.557","144.211","144.210,51","Zyklische Konsumgüter ","GB00BHJYC057","London Stock Exchange","Vereinigtes Königreich","GBP"
"NST","NORTHERN STAR RESOURCES LTD","Aktien","0,02","11,53","12.497","144.064","144.063,70","Materialien","AU000000NST8","Asx - All Markets","Australien","AUD"
"FORTUM","FORTUM","Aktien","0,02","21,63","6.656","143.946","143.945,60","Versorger","FI0009007132","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"MTX","MTU AERO ENGINES HOLDING AG","Aktien","0,02","184,60","777","143.435","143.435,41","Industrie","DE000A0D9PT0","Xetra","Deutschland","EUR"
"UMI","UMICORE SA","Aktien","0,02","44,51","3.222","143.396","143.395,82","Materialien","BE0974320526","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"MT","ARCELORMITTAL SA","Aktien","0,02","14,33","9.967","142.790","142.789,86","Materialien","LU1598757687","Euronext Amsterdam","Frankreich","EUR"
"NIBE B","NIBE INDUSTRIER CLASS B","Aktien","0,02","26,93","5.301","142.757","142.756,81","Industrie","SE0008321293","Nasdaq Omx Nordic","Schweden","SEK"
"AENA","AENA SME SA","Aktien","0,02","142,48","1.000","142.483","142.482,87","Industrie","ES0105046009","Bolsa De Madrid","Spanien","EUR"
"6988","NITTO DENKO CORP","Aktien","0,02","67,77","2.100","142.312","142.312,24","Materialien","JP3684000007","Tokyo Stock Exchange","Japan","JPY"
"KINV B","KINNEVIK CLASS B","Aktien","0,02","40,37","3.522","142.172","142.171,89","Financials","SE0014684528","Nasdaq Omx Nordic","Schweden","SEK"
"KPN","KONINKLIJKE KPN NV","Aktien","0,02","2,64","53.802","142.066","142.066,37","Kommunikation","NL0000009082","Euronext Amsterdam","Niederlande","EUR"
"9613","NTT DATA CORP","Aktien","0,02","12,77","11.100","141.724","141.724,48","IT","JP3165700000","Tokyo Stock Exchange","Japan","JPY"
"4755","RAKUTEN INC","Aktien","0,02","11,60","12.200","141.566","141.566,42","Zyklische Konsumgüter ","JP3967200001","Tokyo Stock Exchange","Japan","JPY"
"OXY","OCCIDENTAL PETROLEUM CORP","Aktien","0,02","10,82","13.060","141.309","141.309,20","Energie","US6745991058","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SK3","SMURFIT KAPPA GROUP PLC","Aktien","0,02","40,95","3.447","141.151","141.151,40","Materialien","IE00B1RR8406","Irish Stock Exchange - All Market","Irland","EUR"
"FOXA","FOX CORP CLASS A","Aktien","0,02","29,19","4.831","141.017","141.016,89","Kommunikation","US35137L1052","NASDAQ","Vereinigte Staaten","USD"
"ATUS","ALTICE USA INC CLASS A","Aktien","0,02","27,20","5.181","140.923","140.923,20","Kommunikation","US02156K1034","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6586","MAKITA CORP","Aktien","0,02","46,95","3.000","140.836","140.835,74","Industrie","JP3862400003","Tokyo Stock Exchange","Japan","JPY"
"ING","INGENICO GROUP SA","Aktien","0,02","158,14","888","140.426","140.425,73","IT","FR0000125346","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"REC","RECORDATI INDUSTRIA CHIMICA E FARM","Aktien","0,02","55,19","2.543","140.337","140.336,80","Gesundheitsversorgung","IT0003828271","Borsa Italiana","Italien","EUR"
"6857","ADVANTEST CORP","Aktien","0,02","51,96","2.700","140.296","140.296,25","IT","JP3122400009","Tokyo Stock Exchange","Japan","JPY"
"4307","NOMURA RESEARCH INSTITUTE LTD","Aktien","0,02","30,48","4.600","140.192","140.192,13","IT","JP3762800005","Tokyo Stock Exchange","Japan","JPY"
"SNA","SNAP ON INC","Aktien","0,02","157,21","888","139.602","139.602,48","Industrie","US8330341012","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"APA","APA GROUP UNITS","Aktien","0,02","7,71","18.070","139.351","139.351,19","Versorger","AU000000APA1","Asx - All Markets","Australien","AUD"
"HNR1","HANNOVER RUECK","Aktien","0,02","156,42","889","139.061","139.060,92","Financials","DE0008402215","Xetra","Deutschland","EUR"
"PUB","PUBLICIS GROUPE SA","Aktien","0,02","35,85","3.879","139.044","139.043,50","Kommunikation","FR0000130577","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"FFH","FAIRFAX FINANCIAL HOLDINGS SUB VOT","Aktien","0,02","312,79","443","138.568","138.567,99","Financials","CA3039011026","Toronto Stock Exchange","Kanada","CAD"
"OC","OWENS CORNING","Aktien","0,02","74,94","1.848","138.489","138.489,12","Industrie","US6907421019","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"JAZZ","JAZZ PHARMACEUTICALS PLC","Aktien","0,02","155,41","888","138.004","138.004,08","Gesundheitsversorgung","IE00B4Q5ZN47","NASDAQ","Vereinigte Staaten","USD"
"9021","WEST JAPAN RAILWAY","Aktien","0,02","47,48","2.900","137.678","137.678,29","Industrie","JP3659000008","Tokyo Stock Exchange","Japan","JPY"
"SIRI","SIRIUS XM HOLDINGS INC","Aktien","0,02","5,84","23.552","137.544","137.543,68","Kommunikation","US82968B1035","NASDAQ","Vereinigte Staaten","USD"
"WU","WESTERN UNION","Aktien","0,02","22,23","6.164","137.026","137.025,72","IT","US9598021098","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DVA","DAVITA INC","Aktien","0,02","87,86","1.559","136.974","136.973,74","Gesundheitsversorgung","US23918K1088","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"IRM","IRON MOUNTAIN INC","Aktien","0,02","28,25","4.837","136.645","136.645,25","Immobilien","US46284V1017","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KGF","KINGFISHER PLC","Aktien","0,02","3,97","34.369","136.475","136.475,48","Zyklische Konsumgüter ","GB0033195214","London Stock Exchange","Vereinigtes Königreich","GBP"
"STLD","STEEL DYNAMICS INC","Aktien","0,02","32,58","4.189","136.478","136.477,62","Materialien","US8581191009","NASDAQ","Vereinigte Staaten","USD"
"NBIX","NEUROCRINE BIOSCIENCES INC","Aktien","0,02","104,42","1.300","135.746","135.746,00","Gesundheitsversorgung","US64125C1099","NASDAQ","Vereinigte Staaten","USD"
"AGNC","AGNC INVESTMENT REIT CORP","Aktien","0,02","14,07","9.648","135.747","135.747,36","Financials","US00123Q1040","NASDAQ","Vereinigte Staaten","USD"
"QBE","QBE INSURANCE GROUP LTD","Aktien","0,02","6,63","20.367","135.132","135.131,89","Financials","AU000000QBE9","Asx - All Markets","Australien","AUD"
"8951","NIPPON BUILDING FUND REIT INC","Aktien","0,02","5.603,14","24","134.475","134.475,42","Immobilien","JP3027670003","Tokyo Stock Exchange","Japan","JPY"
"EQH","EQUITABLE HOLDINGS INC","Aktien","0,02","20,81","6.458","134.391","134.390,98","Financials","US29452E1010","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MTN","VAIL RESORTS INC","Aktien","0,02","241,64","556","134.352","134.351,84","Zyklische Konsumgüter ","US91879Q1094","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LBTYK","LIBERTY GLOBAL PLC CLASS C","Aktien","0,02","21,62","6.212","134.303","134.303,44","Kommunikation","GB00B8W67B19","NASDAQ","Vereinigte Staaten","USD"
"288","WH GROUP LTD","Aktien","0,02","0,81","166.000","133.870","133.870,10","Nichtzyklische Konsumgüter","KYG960071028","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"GRF","GRIFOLS SA CLASS A","Aktien","0,02","30,03","4.437","133.254","133.254,02","Gesundheitsversorgung","ES0171996087","Bolsa De Madrid","Spanien","EUR"
"9005","TOKYU CORP","Aktien","0,02","12,82","10.400","133.279","133.279,07","Industrie","JP3574200006","Tokyo Stock Exchange","Japan","JPY"
"LUMN","LUMEN TECHNOLOGIES INC","Aktien","0,02","10,11","13.167","133.118","133.118,37","Kommunikation","US1567001060","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SJR.B","SHAW COMMUNICATIONS INC CLASS B","Aktien","0,02","17,95","7.406","132.901","132.901,46","Kommunikation","CA82028K2002","Toronto Stock Exchange","Kanada","CAD"
"COH","COCHLEAR LTD","Aktien","0,02","151,70","876","132.887","132.887,45","Gesundheitsversorgung","AU000000COH5","Asx - All Markets","Australien","AUD"
"CNHI","CNH INDUSTRIAL NV","Aktien","0,02","8,44","15.728","132.823","132.823,03","Industrie","NL0010545661","Borsa Italiana","Italien","EUR"
"BG","BUNGE LTD","Aktien","0,02","50,47","2.632","132.837","132.837,04","Nichtzyklische Konsumgüter","BMG169621056","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HDS","HD SUPPLY HOLDINGS INC","Aktien","0,02","42,88","3.099","132.885","132.885,12","Industrie","US40416M1053","NASDAQ","Vereinigte Staaten","USD"
"OHI","OMEGA HEALTHCARE INVESTORS REIT IN","Aktien","0,02","31,05","4.272","132.646","132.645,60","Immobilien","US6819361006","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SCG","SCENTRE GROUP","Aktien","0,02","1,66","79.716","132.514","132.513,90","Immobilien","AU000000SCG8","Asx - All Markets","Australien","AUD"
"ABF","ASSOCIATED BRITISH FOODS PLC","Aktien","0,02","24,81","5.326","132.120","132.120,39","Nichtzyklische Konsumgüter","GB0006731235","London Stock Exchange","Vereinigtes Königreich","GBP"
"5938","LIXIL GROUP CORP","Aktien","0,02","20,94","6.300","131.897","131.897,21","Industrie","JP3626800001","Tokyo Stock Exchange","Japan","JPY"
"BKR","BAKER HUGHES CLASS A","Aktien","0,02","13,20","9.977","131.696","131.696,40","Energie","US05722G1004","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MOS","MOSAIC","Aktien","0,02","19,71","6.670","131.466","131.465,70","Materialien","US61945C1036","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BRBY","BURBERRY GROUP PLC","Aktien","0,02","20,83","6.305","131.329","131.328,70","Zyklische Konsumgüter ","GB0031743007","London Stock Exchange","Vereinigtes Königreich","GBP"
"6146","DISCO CORP","Aktien","0,02","262,65","500","131.324","131.323,65","IT","JP3548600000","Tokyo Stock Exchange","Japan","JPY"
"TEL2 B","TELE2 B","Aktien","0,02","13,29","9.865","131.149","131.149,48","Kommunikation","SE0005190238","Nasdaq Omx Nordic","Schweden","SEK"
"6506","YASKAWA ELECTRIC CORP","Aktien","0,02","40,94","3.200","130.992","130.992,38","Industrie","JP3932000007","Tokyo Stock Exchange","Japan","JPY"
"FR","VALEO SA","Aktien","0,02","32,60","4.005","130.548","130.547,80","Zyklische Konsumgüter ","FR0013176526","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"FNF","FIDELITY NATIONAL FINANCIAL INC","Aktien","0,02","33,48","3.876","129.768","129.768,48","Financials","US31620R3030","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CCEP","COCA COLA EUROPEAN PARTNERS PLC","Aktien","0,02","40,23","3.223","129.661","129.661,29","Nichtzyklische Konsumgüter","GB00BDCPN049","New York Stock Exchange Inc.","Niederlande","USD"
"LEA","LEAR CORP","Aktien","0,02","129,54","999","129.410","129.410,46","Zyklische Konsumgüter ","US5218652049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"1812","KAJIMA CORP","Aktien","0,02","11,76","11.000","129.412","129.411,76","Industrie","JP3210200006","Tokyo Stock Exchange","Japan","JPY"
"4188","MITSUBISHI CHEMICAL CORP","Aktien","0,02","5,81","22.200","128.928","128.928,30","Materialien","JP3897700005","Tokyo Stock Exchange","Japan","JPY"
"6201","TOYOTA INDUSTRIES CORP","Aktien","0,02","64,46","2.000","128.910","128.910,13","Zyklische Konsumgüter ","JP3634600005","Tokyo Stock Exchange","Japan","JPY"
"CABO","CABLE ONE INC","Aktien","0,02","1.835,86","70","128.510","128.510,20","Kommunikation","US12685J1051","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MRO","MELROSE INDUSTRIES PLC","Aktien","0,02","1,72","74.651","128.373","128.372,50","Industrie","GB00BZ1G4322","London Stock Exchange","Vereinigtes Königreich","GBP"
"3064","MONOTARO LTD","Aktien","0,02","53,29","2.400","127.888","127.887,94","Industrie","JP3922950005","Tokyo Stock Exchange","Japan","JPY"
"8002","MARUBENI CORP","Aktien","0,02","5,76","22.200","127.815","127.814,68","Industrie","JP3877600001","Tokyo Stock Exchange","Japan","JPY"
"SKF B","SKF B","Aktien","0,02","22,10","5.778","127.697","127.696,60","Industrie","SE0000108227","Nasdaq Omx Nordic","Schweden","SEK"
"4536","SANTEN PHARMACEUTICAL LTD","Aktien","0,02","19,92","6.400","127.509","127.509,35","Gesundheitsversorgung","JP3336000009","Tokyo Stock Exchange","Japan","JPY"
"8830","SUMITOMO REALTY & DEVELOPMENT LTD","Aktien","0,02","28,22","4.500","126.986","126.986,42","Immobilien","JP3409000001","Tokyo Stock Exchange","Japan","JPY"
"PNR","PENTAIR","Aktien","0,02","49,59","2.558","126.851","126.851,22","Industrie","IE00BLS09M33","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ARW","ARROW ELECTRONICS INC","Aktien","0,02","83,45","1.519","126.761","126.760,55","IT","US0427351004","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"5802","SUMITOMO ELECTRIC INDUSTRIES LTD","Aktien","0,02","11,41","11.100","126.701","126.701,06","Zyklische Konsumgüter ","JP3407400005","Tokyo Stock Exchange","Japan","JPY"
"AQN","ALGONQUIN POWER UTILITIES CORP","Aktien","0,02","15,66","8.077","126.494","126.494,26","Versorger","CA0158571053","Toronto Stock Exchange","Kanada","CAD"
"EVN","EVOLUTION MINING LTD","Aktien","0,02","4,26","29.629","126.345","126.344,72","Materialien","AU000000EVN4","Asx - All Markets","Australien","AUD"
"XPO","XPO LOGISTICS INC","Aktien","0,02","95,27","1.323","126.042","126.042,21","Industrie","US9837931008","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HST","HOST HOTELS & RESORTS REIT INC","Aktien","0,02","11,58","10.840","125.527","125.527,20","Immobilien","US44107P1049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HSIC","HENRY SCHEIN INC","Aktien","0,02","60,46","2.076","125.515","125.514,96","Gesundheitsversorgung","US8064071025","NASDAQ","Vereinigte Staaten","USD"
"TW.","TAYLOR WIMPEY PLC","Aktien","0,02","1,56","80.307","125.468","125.468,41","Zyklische Konsumgüter ","GB0008782301","London Stock Exchange","Vereinigtes Königreich","GBP"
"ORK","ORKLA","Aktien","0,02","10,12","12.390","125.435","125.435,13","Nichtzyklische Konsumgüter","NO0003733800","Oslo Bors Asa","Norwegen","NOK"
"EN","BOUYGUES SA","Aktien","0,02","36,22","3.449","124.934","124.934,01","Industrie","FR0000120503","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"TLS","TELSTRA CORPORATION LTD","Aktien","0,02","2,00","62.335","124.796","124.795,76","Kommunikation","AU000000TLS2","Asx - All Markets","Australien","AUD"
"17","NEW WORLD DEVELOPMENT COMPANY LTD","Aktien","0,02","4,92","25.250","124.131","124.131,46","Immobilien","HK0000608585","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"CPB","CAMPBELL SOUP","Aktien","0,02","48,47","2.558","123.986","123.986,26","Nichtzyklische Konsumgüter","US1344291091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6920","LASERTEC CORP","Aktien","0,02","88,40","1.400","123.761","123.761,30","IT","JP3979200007","Tokyo Stock Exchange","Japan","JPY"
"UU.","UNITED UTILITIES GROUP PLC","Aktien","0,02","11,53","10.717","123.559","123.558,72","Versorger","GB00B39J2M42","London Stock Exchange","Vereinigtes Königreich","GBP"
"ELISA","ELISA","Aktien","0,02","58,53","2.109","123.438","123.437,73","Kommunikation","FI0009007884","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
