Fondsposition per,"09.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"PZC","PZ CUSSONS PLC","Aktien","0,02","3,32","90.733","301.323","301.323,29","Nichtzyklische Konsumgüter","GB00B19Z1432","London Stock Exchange","Vereinigtes Königreich","GBP"
"SRCE","1ST SOURCE CORP","Aktien","0,02","33,16","9.086","301.292","301.291,76","Financials","US3369011032","NASDAQ","Vereinigte Staaten","USD"
"MARR","MARR","Aktien","0,02","17,46","17.250","301.217","301.216,58","Nichtzyklische Konsumgüter","IT0003428445","Borsa Italiana","Italien","EUR"
"PNDX B","PANDOX","Aktien","0,02","11,79","25.510","300.684","300.684,46","Zyklische Konsumgüter ","SE0007100359","Nasdaq Omx Nordic","Schweden","SEK"
"TRS","TRIMAS CORP","Aktien","0,02","24,73","12.154","300.568","300.568,42","Industrie","US8962152091","NASDAQ","Vereinigte Staaten","USD"
"8628","MATSUI SECURITIES LTD","Aktien","0,02","8,76","34.300","300.618","300.618,05","Financials","JP3863800003","Tokyo Stock Exchange","Japan","JPY"
"COKE","COCA COLA CONSOLIDATED INC","Aktien","0,02","242,29","1.240","300.440","300.439,60","Nichtzyklische Konsumgüter","US1910981026","NASDAQ","Vereinigte Staaten","USD"
"BIFF","BIFFA PLC","Aktien","0,02","3,04","98.784","300.455","300.454,70","Industrie","GB00BD8DR117","London Stock Exchange","Vereinigtes Königreich","GBP"
"SBGI","SINCLAIR BROADCAST GROUP INC CLASS","Aktien","0,02","18,96","15.835","300.232","300.231,60","Kommunikation","US8292261091","NASDAQ","Vereinigte Staaten","USD"
"RMS","RAMELIUS RESOURCES LTD","Aktien","0,02","1,58","189.701","300.263","300.263,01","Materialien","AU000000RMS4","Asx - All Markets","Australien","AUD"
"POST","OSTERREICHISCHE POST AG","Aktien","0,02","33,97","8.843","300.367","300.367,42","Industrie","AT0000APOST4","Wiener Boerse Ag","Österreich","EUR"
"FIBI","FIRST INTERNATIONAL BANK LTD","Aktien","0,02","23,03","13.022","299.959","299.959,02","Financials","IL0005930388","Tel Aviv Stock Exchange","Israel","ILS"
"BMED","BANCA MEDIOLANUM","Aktien","0,02","7,79","38.505","300.018","300.017,97","Financials","IT0004776628","Borsa Italiana","Italien","EUR"
"LOB","LIVE OAK BANCSHARES INC","Aktien","0,02","30,75","9.751","299.843","299.843,25","Financials","US53803X1054","NASDAQ","Vereinigte Staaten","USD"
"PING","PING IDENTITY HOLDING CORP","Aktien","0,02","35,77","8.365","299.216","299.216,05","IT","US72341T1034","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WEB","WEBJET LTD","Aktien","0,02","3,03","98.789","299.165","299.164,95","Zyklische Konsumgüter ","AU000000WEB7","Asx - All Markets","Australien","AUD"
"3298","INVESCO OFFICE J-REIT REIT INC","Aktien","0,02","138,37","2.160","298.890","298.889,78","Immobilien","JP3047760008","Tokyo Stock Exchange","Japan","JPY"
"EQB","EQUITABLE GROUP INC","Aktien","0,02","59,39","5.028","298.629","298.629,02","Financials","CA2945051027","Toronto Stock Exchange","Kanada","CAD"
"8276","HEIWADO LTD","Aktien","0,02","21,95","13.600","298.504","298.503,62","Nichtzyklische Konsumgüter","JP3834400008","Tokyo Stock Exchange","Japan","JPY"
"6432","TAKEUCHI MFG LTD","Aktien","0,02","22,28","13.400","298.553","298.552,84","Industrie","JP3462660006","Tokyo Stock Exchange","Japan","JPY"
"BKW","BRICKWORKS LTD","Aktien","0,02","14,59","20.443","298.311","298.310,85","Materialien","AU000000BKW4","Asx - All Markets","Australien","AUD"
"ALMB","ALM BRAND","Aktien","0,02","12,97","22.992","298.202","298.201,60","Financials","DK0015250344","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"GLJ","GRENKE N AG","Aktien","0,02","46,57","6.396","297.879","297.879,37","Financials","DE000A161N30","Xetra","Deutschland","EUR"
"NWL","NETWEALTH GROUP LTD","Aktien","0,02","12,94","23.012","297.878","297.877,74","Financials","AU000000NWL7","Asx - All Markets","Australien","AUD"
"LUG","LUNDIN GOLD INC","Aktien","0,02","9,21","32.348","298.002","298.002,06","Materialien","CA5503711080","Toronto Stock Exchange","Kanada","CAD"
"8233","TAKASHIMAYA LTD","Aktien","0,02","7,94","37.500","297.785","297.785,24","Zyklische Konsumgüter ","JP3456000003","Tokyo Stock Exchange","Japan","JPY"
"1973","NEC NETWORKS & SYSTEM INTEGRATION","Aktien","0,02","19,09","15.600","297.811","297.810,80","IT","JP3733800001","Tokyo Stock Exchange","Japan","JPY"
"GTN","GRAY TELEVISION INC","Aktien","0,02","13,59","21.893","297.526","297.525,87","Kommunikation","US3893751061","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DTL","DATA#3 LTD","Aktien","0,02","5,02","59.203","297.383","297.383,33","IT","AU000000DTL4","Asx - All Markets","Australien","AUD"
"CCS","CENTURY COMMUNITIES INC","Aktien","0,02","46,69","6.367","297.275","297.275,23","Zyklische Konsumgüter ","US1565043007","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6457","GLORY LTD","Aktien","0,02","22,02","13.500","297.203","297.203,16","Industrie","JP3274400005","Tokyo Stock Exchange","Japan","JPY"
"PDCE","PDC ENERGY INC","Aktien","0,02","12,50","23.731","296.638","296.637,50","Energie","US69327R1014","NASDAQ","Vereinigte Staaten","USD"
"GEF","GREIF INC CLASS A","Aktien","0,02","40,92","7.243","296.384","296.383,56","Materialien","US3976241071","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"IRE","IRESS LTD","Aktien","0,02","7,10","41.703","296.284","296.284,49","IT","AU000000IRE2","Asx - All Markets","Australien","AUD"
"SNN","SANNE GROUP PLC","Aktien","0,02","8,11","36.544","296.399","296.399,32","Financials","JE00BVRZ8S85","London Stock Exchange","Vereinigtes Königreich","GBP"
"HSTG","HASTINGS GROUP HOLDINGS PLC","Aktien","0,02","3,23","91.711","296.108","296.107,60","Financials","GB00BYRJH519","London Stock Exchange","Vereinigtes Königreich","GBP"
"KREF","KKR REAL ESTATE FINANCE INC TRUST","Aktien","0,02","17,28","17.119","295.816","295.816,32","Financials","US48251K1007","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PDL","PENDAL GROUP LTD","Aktien","0,02","4,36","67.870","295.790","295.789,85","Financials","AU0000009789","Asx - All Markets","Australien","AUD"
"SIX2","SIXT","Aktien","0,02","90,85","3.256","295.819","295.819,01","Industrie","DE0007231326","Xetra","Deutschland","EUR"
"3994","MONEY FORWARD INC","Aktien","0,02","86,98","3.400","295.736","295.736,12","IT","JP3869960009","Tokyo Stock Exchange","Japan","JPY"
"CRTX","CORTEXYME INC","Aktien","0,02","50,98","5.792","295.276","295.276,16","Gesundheitsversorgung","US22053A1079","NASDAQ","Vereinigte Staaten","USD"
"ENTA","ENANTA PHARMACEUTICALS INC","Aktien","0,02","46,16","6.397","295.286","295.285,52","Gesundheitsversorgung","US29251M1062","NASDAQ","Vereinigte Staaten","USD"
"PAT","PATRIZIA AG","Aktien","0,02","24,63","11.977","295.032","295.032,23","Immobilien","DE000PAT1AG3","Xetra","Deutschland","EUR"
"7545","NISHIMATSUYA CHAIN LTD","Aktien","0,02","13,98","21.100","294.967","294.966,64","Zyklische Konsumgüter ","JP3659300002","Tokyo Stock Exchange","Japan","JPY"
"SANT","S&T AG","Aktien","0,02","22,99","12.823","294.814","294.813,81","IT","AT0000A0E9W5","Xetra","Deutschland","EUR"
"CWENA","CLEARWAY ENERGY INC CLASS A","Aktien","0,02","28,19","10.451","294.614","294.613,69","Versorger","US18539C1053","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SZU","SUEDZUCKER AG","Aktien","0,02","17,18","17.139","294.419","294.418,59","Nichtzyklische Konsumgüter","DE0007297004","Xetra","Deutschland","EUR"
"ALFEN","ALFEN NV","Aktien","0,02","72,78","4.046","294.457","294.457,04","Industrie","NL0012817175","Euronext Amsterdam","Niederlande","EUR"
"MDRX","ALLSCRIPTS HEALTHCARE SOLUTIONS IN","Aktien","0,02","8,39","35.096","294.455","294.455,44","Gesundheitsversorgung","US01988P1084","NASDAQ","Vereinigte Staaten","USD"
"SASR","SANDY SPRING BANCORP INC","Aktien","0,02","25,54","11.524","294.323","294.322,96","Financials","US8003631038","NASDAQ","Vereinigte Staaten","USD"
"CLR","CONTINENTAL RESOURCES INC","Aktien","0,02","13,45","21.867","294.111","294.111,15","Energie","US2120151012","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FLS","FLSMIDTH AND CO.","Aktien","0,02","27,91","10.540","294.151","294.151,21","Industrie","DK0010234467","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"CEVA","CEVA INC","Aktien","0,02","44,81","6.560","293.954","293.953,60","IT","US1572101053","NASDAQ","Vereinigte Staaten","USD"
"COLB","COLUMBIA BANKING SYSTEM INC","Aktien","0,02","26,09","11.242","293.304","293.303,78","Financials","US1972361026","NASDAQ","Vereinigte Staaten","USD"
"NXGN","NEXTGEN HEALTHCARE INC","Aktien","0,02","13,82","21.207","293.081","293.080,74","Gesundheitsversorgung","US65343C1027","NASDAQ","Vereinigte Staaten","USD"
"PLP","POLYPIPE GROUP PLC","Aktien","0,02","5,99","48.899","293.007","293.006,62","Industrie","GB00BKRC5K31","London Stock Exchange","Vereinigtes Königreich","GBP"
"EPAC","ENERPAC TOOL GROUP CORP CLASS A","Aktien","0,02","19,67","14.896","293.004","293.004,32","Industrie","US2927651040","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KAMN","KAMAN CORP","Aktien","0,02","42,24","6.919","292.259","292.258,56","Industrie","US4835481031","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9505","HOKURIKU ELECTRIC POWER","Aktien","0,02","7,14","40.900","291.880","291.880,18","Versorger","JP3845400005","Tokyo Stock Exchange","Japan","JPY"
"TESB","TESSENDERLO GROUP NV","Aktien","0,02","38,10","7.656","291.707","291.707,09","Materialien","BE0003555639","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"3453","KENEDIX RETAIL REIT CORP","Aktien","0,02","1.998,01","146","291.710","291.709,81","Immobilien","JP3047900000","Tokyo Stock Exchange","Japan","JPY"
"4401","ADEKA CORP","Aktien","0,02","14,29","20.400","291.553","291.552,70","Materialien","JP3114800000","Tokyo Stock Exchange","Japan","JPY"
"HSC","HARSCO CORP","Aktien","0,02","15,11","19.277","291.275","291.275,47","Industrie","US4158641070","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SGMO","SANGAMO THERAPEUTICS INC","Aktien","0,02","10,83","26.852","290.807","290.807,16","Gesundheitsversorgung","US8006771062","NASDAQ","Vereinigte Staaten","USD"
"1332","NIPPON SUISAN LTD","Aktien","0,02","4,13","70.300","290.103","290.102,69","Nichtzyklische Konsumgüter","JP3718800000","Tokyo Stock Exchange","Japan","JPY"
"888","888 HOLDINGS PLC","Aktien","0,02","3,53","82.178","290.003","290.002,63","Zyklische Konsumgüter ","GI000A0F6407","London Stock Exchange","Vereinigtes Königreich","GBP"
"SRNE","SORRENTO THERAPEUTICS INC","Aktien","0,02","11,25","25.777","289.991","289.991,25","Gesundheitsversorgung","US83587F2020","NASDAQ","Vereinigte Staaten","USD"
"MBUU","MALIBU BOATS CLASS A INC","Aktien","0,02","56,65","5.116","289.821","289.821,40","Zyklische Konsumgüter ","US56117J1007","NASDAQ","Vereinigte Staaten","USD"
"RSG","RESOLUTE MINING LTD","Aktien","0,02","0,70","413.028","289.561","289.560,51","Materialien","AU000000RSG6","Asx - All Markets","Australien","AUD"
"SYBT","STOCK YARDS BANCORP INC","Aktien","0,02","37,64","7.682","289.150","289.150,48","Financials","US8610251048","NASDAQ","Vereinigte Staaten","USD"
"8012","NAGASE LTD","Aktien","0,02","13,44","21.500","288.959","288.959,35","Industrie","JP3647800006","Tokyo Stock Exchange","Japan","JPY"
"T39","SINGAPORE PRESS HOLDINGS LTD","Aktien","0,02","0,78","372.500","288.962","288.962,36","Kommunikation","SG1P66918738","Singapore Exchange","Singapur","SGD"
"QURE","UNIQURE NV","Aktien","0,02","36,77","7.858","288.939","288.938,66","Gesundheitsversorgung","NL0010696654","NASDAQ","Vereinigte Staaten","USD"
"TSE","TRINSEO","Aktien","0,02","29,43","9.815","288.855","288.855,45","Materialien","LU1057788488","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"JWEL","JAMIESON WELLNESS INC","Aktien","0,02","31,91","9.045","288.611","288.610,87","Nichtzyklische Konsumgüter","CA4707481046","Toronto Stock Exchange","Kanada","CAD"
"4272","NIPPON KAYAKU LTD","Aktien","0,02","8,61","33.500","288.533","288.533,43","Materialien","JP3694400007","Tokyo Stock Exchange","Japan","JPY"
"HILS","HILL AND SMITH HOLDINGS PLC","Aktien","0,02","15,62","18.465","288.490","288.489,70","Materialien","GB0004270301","London Stock Exchange","Vereinigtes Königreich","GBP"
"ODP","ODP CORP","Aktien","0,02","22,63","12.742","288.351","288.351,46","Zyklische Konsumgüter ","US88337F1057","NASDAQ","Vereinigte Staaten","USD"
"8976","DAIWA OFFICE INVESTMENT REIT CORP","Aktien","0,02","5.764,04","50","288.202","288.202,17","Immobilien","JP3046310003","Tokyo Stock Exchange","Japan","JPY"
"KALU","KAISER ALUMINIUM CORP","Aktien","0,02","62,77","4.586","287.863","287.863,22","Materialien","US4830077040","NASDAQ","Vereinigte Staaten","USD"
"9627","AIN HOLDINGS INC","Aktien","0,02","70,13","4.100","287.549","287.549,10","Nichtzyklische Konsumgüter","JP3105250009","Tokyo Stock Exchange","Japan","JPY"
"6407","CKD CORP","Aktien","0,02","16,33","17.600","287.350","287.350,34","Industrie","JP3346800000","Tokyo Stock Exchange","Japan","JPY"
"9997","BELLUNA LTD","Aktien","0,02","9,07","31.700","287.432","287.431,74","Zyklische Konsumgüter ","JP3835650007","Tokyo Stock Exchange","Japan","JPY"
"HCC","WARRIOR MET COAL INC","Aktien","0,02","16,57","17.306","286.760","286.760,42","Materialien","US93627C1018","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LB","LAURENTIAN BANK OF CANADA","Aktien","0,02","20,75","13.824","286.805","286.804,98","Financials","CA51925D1069","Toronto Stock Exchange","Kanada","CAD"
"RTRX","RETROPHIN INC","Aktien","0,02","20,73","13.835","286.800","286.799,55","Gesundheitsversorgung","US7612991064","NASDAQ","Vereinigte Staaten","USD"
"2501","SAPPORO HOLDINGS LTD","Aktien","0,02","17,98","15.900","285.931","285.930,62","Nichtzyklische Konsumgüter","JP3320800000","Tokyo Stock Exchange","Japan","JPY"
"DIR.UN","DREAM INDUSTRIAL REAL ESTATE INVES","Aktien","0,02","8,74","32.703","285.835","285.835,35","Immobilien","CA26153W1095","Toronto Stock Exchange","Kanada","CAD"
"JST","JOST WERKE AG","Aktien","0,02","39,46","7.230","285.299","285.298,91","Industrie","DE000JST4000","Xetra","Deutschland","EUR"
"RDWR","RADWARE LTD","Aktien","0,02","24,69","11.542","284.972","284.971,98","IT","IL0010834765","NASDAQ","Israel","USD"
"6013","TAKUMA LTD","Aktien","0,02","16,00","17.800","284.888","284.887,61","Industrie","JP3462600002","Tokyo Stock Exchange","Japan","JPY"
"CEVI","CELLAVISION","Aktien","0,02","38,18","7.461","284.879","284.878,56","Gesundheitsversorgung","SE0000683484","Nasdaq Omx Nordic","Schweden","SEK"
"PPH","PUSHPAY HOLDINGS LTD","Aktien","0,02","6,03","47.192","284.398","284.397,63","IT","NZPAYE0003S9","New Zealand Exchange Ltd","Neuseeland","NZD"
"NOEJ","NORMA GROUP","Aktien","0,02","34,59","8.220","284.353","284.353,28","Industrie","DE000A1H8BV3","Xetra","Deutschland","EUR"
"SCSC","SCANSOURCE INC","Aktien","0,02","21,36","13.313","284.366","284.365,68","IT","US8060371072","NASDAQ","Vereinigte Staaten","USD"
"VIG","VIENNA INSURANCE GROUP AG","Aktien","0,02","23,39","12.122","283.566","283.566,43","Financials","AT0000908504","Wiener Boerse Ag","Österreich","EUR"
"SVM","SILVERCORP METALS INC","Aktien","0,02","7,74","36.618","283.532","283.531,97","Materialien","CA82835P1036","Toronto Stock Exchange","Kanada","CAD"
"HLIO","HELIOS TECHNOLOGIES INC","Aktien","0,02","39,88","7.109","283.507","283.506,92","Industrie","US42328H1095","NASDAQ","Vereinigte Staaten","USD"
"MCY","MERCURY GENERAL CORP","Aktien","0,02","40,80","6.942","283.234","283.233,60","Financials","US5894001008","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ERM","EUROMONEY INSTITUTIONAL INVEST. PL","Aktien","0,02","11,22","25.245","283.180","283.180,08","Kommunikation","GB0006886666","London Stock Exchange","Vereinigtes Königreich","GBP"
"RLGY","REALOGY HOLDINGS CORP","Aktien","0,02","10,97","25.796","282.982","282.982,12","Immobilien","US75605Y1064","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WIRE","ENCORE WIRE CORP","Aktien","0,02","49,49","5.714","282.786","282.785,86","Industrie","US2925621052","NASDAQ","Vereinigte Staaten","USD"
"MEI","METHODE ELECTRONICS INC","Aktien","0,02","29,84","9.481","282.913","282.913,04","IT","US5915202007","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DRW3","DRAEGERWERK PREF AG","Aktien","0,02","86,13","3.283","282.757","282.757,26","Gesundheitsversorgung","DE0005550636","Xetra","Deutschland","EUR"
"9974","BELC LTD","Aktien","0,02","67,29","4.200","282.637","282.636,88","Nichtzyklische Konsumgüter","JP3835700000","Tokyo Stock Exchange","Japan","JPY"
"7716","NAKANISHI INC","Aktien","0,02","17,88","15.800","282.487","282.487,34","Gesundheitsversorgung","JP3642500007","Tokyo Stock Exchange","Japan","JPY"
"8957","TOKYU REIT INC","Aktien","0,02","1.412,14","200","282.429","282.428,66","Immobilien","JP3044510000","Tokyo Stock Exchange","Japan","JPY"
"USPH","US PHYSICAL THERAPY INC","Aktien","0,02","87,98","3.208","282.240","282.239,84","Gesundheitsversorgung","US90337L1089","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4321","KENEDIX INC","Aktien","0,02","5,14","54.900","282.151","282.151,34","Immobilien","JP3281630008","Tokyo Stock Exchange","Japan","JPY"
"CTRE","CARETRUST REIT INC","Aktien","0,02","18,56","15.190","281.926","281.926,40","Immobilien","US14174T1079","NASDAQ","Vereinigte Staaten","USD"
"1883","MAEDA ROAD CONSTRUCTION LTD","Aktien","0,02","17,30","16.300","282.016","282.016,00","Industrie","JP3861600009","Tokyo Stock Exchange","Japan","JPY"
"LNN","LINDSAY CORP","Aktien","0,02","106,45","2.648","281.880","281.879,60","Industrie","US5355551061","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CERS","CERUS CORP","Aktien","0,02","6,82","41.270","281.461","281.461,40","Gesundheitsversorgung","US1570851014","NASDAQ","Vereinigte Staaten","USD"
"8088","IWATANI CORP","Aktien","0,02","39,04","7.200","281.104","281.103,59","Energie","JP3151600008","Tokyo Stock Exchange","Japan","JPY"
"2317","SYSTENA CORP","Aktien","0,02","17,24","16.300","280.936","280.936,07","IT","JP3351050004","Tokyo Stock Exchange","Japan","JPY"
"PCELL","POWERCELL SWEDEN","Aktien","0,02","27,01","10.398","280.848","280.847,98","Industrie","SE0006425815","Nasdaq Omx Nordic","Schweden","SEK"
"MIC","GENWORTH MI CANADA INC","Aktien","0,02","26,62","10.540","280.623","280.622,64","Financials","CA37252B1022","Toronto Stock Exchange","Kanada","CAD"
"CLI","MACK-CALI REALTY REIT CORP","Aktien","0,02","12,81","21.894","280.462","280.462,14","Immobilien","US5544891048","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ATZ","ARITZIA SUBORDINATE VOTING INC","Aktien","0,02","14,62","19.186","280.461","280.460,77","Zyklische Konsumgüter ","CA04045U1021","Toronto Stock Exchange","Kanada","CAD"
"GC","GREAT CANADIAN GAMING CORP","Aktien","0,02","18,66","15.007","280.042","280.042,31","Zyklische Konsumgüter ","CA3899141020","Toronto Stock Exchange","Kanada","CAD"
"BGN","BANCA GENERALI","Aktien","0,02","32,28","8.674","279.973","279.972,55","Financials","IT0001031084","Borsa Italiana","Italien","EUR"
"KFRC","KFORCE INC","Aktien","0,02","36,31","7.708","279.877","279.877,48","Industrie","US4937321010","NASDAQ","Vereinigte Staaten","USD"
"9507","SHIKOKU ELECTRIC POWER INC","Aktien","0,02","7,60","36.800","279.688","279.687,66","Versorger","JP3350800003","Tokyo Stock Exchange","Japan","JPY"
"CRR.UN","CROMBIE REAL ESTATE INVESTMENT TRU","Aktien","0,02","10,26","27.246","279.627","279.627,00","Immobilien","CA2271071094","Toronto Stock Exchange","Kanada","CAD"
"9412","SKY PERFECT JSAT HOLDINGS INC","Aktien","0,02","4,27","65.500","279.594","279.593,96","Kommunikation","JP3396350005","Tokyo Stock Exchange","Japan","JPY"
"PRSM","BLUE PRISM GROUP PLC","Aktien","0,02","17,08","16.368","279.555","279.555,16","IT","GB00BYQ0HV16","London Stock Exchange","Vereinigtes Königreich","GBP"
"GOZ","GROWTHPOINT PROPERTIES AUSTRALIA R","Aktien","0,02","2,52","111.126","279.501","279.500,78","Immobilien","AU000000GOZ8","Asx - All Markets","Australien","AUD"
"BOSN","BOSSARD HOLDING AG","Aktien","0,02","178,57","1.565","279.458","279.458,16","Industrie","CH0238627142","SIX Swiss Exchange","Schweiz","CHF"
"ATI","ALLEGHENY TECHNOLOGIES INC","Aktien","0,02","9,40","29.711","279.283","279.283,40","Materialien","US01741R1023","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SRI","STONERIDGE INC","Aktien","0,02","23,03","12.127","279.285","279.284,81","Zyklische Konsumgüter ","US86183P1021","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6744","NOHMI BOSAI LTD","Aktien","0,02","22,34","12.500","279.211","279.210,64","IT","JP3759800000","Tokyo Stock Exchange","Japan","JPY"
"MDGL","MADRIGAL PHARMACEUTICALS INC","Aktien","0,02","129,58","2.153","278.986","278.985,74","Gesundheitsversorgung","US5588681057","NASDAQ","Vereinigte Staaten","USD"
"SNDR","SCHNEIDER NATIONAL INC CLASS B","Aktien","0,02","24,91","11.202","279.042","279.041,82","Industrie","US80689H1023","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CBZ","CBIZ INC","Aktien","0,02","24,50","11.384","278.908","278.908,00","Industrie","US1248051021","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8515","AIFUL CORP","Aktien","0,02","2,65","105.200","278.794","278.794,19","Financials","JP3105040004","Tokyo Stock Exchange","Japan","JPY"
"SUPN","SUPERNUS PHARMACEUTICALS INC","Aktien","0,02","21,43","13.008","278.761","278.761,44","Gesundheitsversorgung","US8684591089","NASDAQ","Vereinigte Staaten","USD"
"KWS","KWS SAAT","Aktien","0,02","82,70","3.369","278.621","278.621,35","Nichtzyklische Konsumgüter","DE0007074007","Xetra","Deutschland","EUR"
"3591","WACOAL HOLDINGS CORP","Aktien","0,02","19,21","14.500","278.595","278.595,43","Zyklische Konsumgüter ","JP3992400006","Tokyo Stock Exchange","Japan","JPY"
"RUS","RUSSEL METALS INC","Aktien","0,02","14,53","19.169","278.461","278.460,94","Industrie","CA7819036046","Toronto Stock Exchange","Kanada","CAD"
"6670","MCJ LTD","Aktien","0,02","9,22","30.200","278.404","278.404,24","IT","JP3167420003","Tokyo Stock Exchange","Japan","JPY"
"CNE","CAIRN ENERGY PLC","Aktien","0,02","1,84","151.151","277.999","277.999,49","Energie","GB00B74CDH82","London Stock Exchange","Vereinigtes Königreich","GBP"
"UVV","UNIVERSAL CORP","Aktien","0,02","43,32","6.414","277.854","277.854,48","Nichtzyklische Konsumgüter","US9134561094","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WDR","WADDELL AND REED FINANCIAL INC CLA","Aktien","0,02","17,00","16.345","277.865","277.865,00","Financials","US9300591008","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"COF","CENTURIA OFFICE REIT UNITS","Aktien","0,02","1,50","184.747","277.734","277.733,86","Immobilien","AU0000077893","Asx - All Markets","Australien","AUD"
"BAD","BADGER DAYLIGHTING LTD","Aktien","0,02","29,49","9.417","277.681","277.681,23","Industrie","CA05651W2094","Toronto Stock Exchange","Kanada","CAD"
"200","MELCO INTERNATIONAL DEVELOPMENT LT","Aktien","0,02","1,67","166.000","277.593","277.593,05","Zyklische Konsumgüter ","HK0200030994","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"6035","IR JAPAN HOLDINGS LTD","Aktien","0,02","120,68","2.300","277.554","277.554,30","Industrie","JP3100640006","Tokyo Stock Exchange","Japan","JPY"
"BRW","BREWIN DOLPHIN HOLDINGS PLC","Aktien","0,02","3,25","85.406","277.527","277.526,80","Financials","GB0001765816","London Stock Exchange","Vereinigtes Königreich","GBP"
"AMRC","AMERESCO INC CLASS A","Aktien","0,02","37,78","7.336","277.154","277.154,08","Industrie","US02361E1082","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"OERL","OC OERLIKON CORPORATION AG","Aktien","0,02","8,22","33.691","276.971","276.970,54","Industrie","CH0000816824","SIX Swiss Exchange","Schweiz","CHF"
"ABCB","AMERIS BANCORP","Aktien","0,02","25,88","10.698","276.864","276.864,24","Financials","US03076K1088","NASDAQ","Vereinigte Staaten","USD"
"AR","ANTERO RESOURCES CORP","Aktien","0,02","3,71","74.524","276.484","276.484,04","Energie","US03674X1063","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"IIP.UN","INTERRENT REAL ESTATE INVESTMENT T","Aktien","0,02","9,40","29.402","276.459","276.458,72","Immobilien","CA46071W2058","Toronto Stock Exchange","Kanada","CAD"
"TMP","TOMPKINS FINANCIAL CORP","Aktien","0,02","57,92","4.772","276.394","276.394,24","Financials","US8901101092","Nyse Mkt Llc","Vereinigte Staaten","USD"
"TTMI","TTM TECHNOLOGIES INC","Aktien","0,02","12,51","22.084","276.271","276.270,84","IT","US87305R1095","NASDAQ","Vereinigte Staaten","USD"
"9375","KINTETSU WORLD EXPRESS INC","Aktien","0,02","21,24","13.000","276.106","276.106,19","Industrie","JP3262900008","Tokyo Stock Exchange","Japan","JPY"
"GABC","GERMAN AMERICAN BANCORP INC","Aktien","0,02","29,31","9.422","276.159","276.158,82","Financials","US3738651047","NASDAQ","Vereinigte Staaten","USD"
"APHA","APHRIA INC","Aktien","0,02","5,73","48.058","275.516","275.516,19","Gesundheitsversorgung","CA03765K1049","Toronto Stock Exchange","Kanada","CAD"
"TEP","TELECOM PLUS PLC","Aktien","0,02","17,42","15.804","275.263","275.263,33","Versorger","GB0008794710","London Stock Exchange","Vereinigtes Königreich","GBP"
"POM","COMPAGNIIE PLASTIC OMNIUM","Aktien","0,02","27,43","10.023","274.964","274.963,66","Zyklische Konsumgüter ","FR0000124570","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"STC","STEWART INFO SERVICES CORP","Aktien","0,02","45,98","5.979","274.914","274.914,42","Financials","US8603721015","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CAPC","CAPITAL & COUNTIES PROPERTIES PLC","Aktien","0,02","1,56","175.669","274.458","274.458,15","Immobilien","GB00B62G9D36","London Stock Exchange","Vereinigtes Königreich","GBP"
"FOCS","FOCUS FINANCIAL PARTNERS INC CLASS","Aktien","0,02","37,47","7.327","274.543","274.542,69","Financials","US34417P1003","NASDAQ","Vereinigte Staaten","USD"
"CWR","CERES POWER HOLDINGS PLC","Aktien","0,02","9,10","30.121","274.059","274.058,93","Industrie","GB00BG5KQW09","London Stock Exchange","Vereinigtes Königreich","GBP"
