Fondsposition per,"13.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"CCK","CROWN HOLDINGS INC","Aktien","0,02","81,81","73.661","6.026.206","6.026.206,41","Materialien","US2283681060","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KDP","KEURIG DR PEPPER INC","Aktien","0,02","29,83","202.027","6.026.465","6.026.465,41","Nichtzyklische Konsumgüter","US49271V1008","NASDAQ","Vereinigte Staaten","USD"
"FORTUM","FORTUM","Aktien","0,02","21,20","283.852","6.017.072","6.017.071,99","Versorger","FI0009007132","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"SCG","SCENTRE GROUP","Aktien","0,02","1,68","3.569.240","5.986.311","5.986.311,48","Immobilien","AU000000SCG8","Asx - All Markets","Australien","AUD"
"STMN","STRAUMANN HOLDING AG","Aktien","0,02","1.100,90","5.423","5.970.166","5.970.166,34","Gesundheitsversorgung","CH0012280076","Six Swiss Exchange Ag","Schweiz","CHF"
"LW","LAMB WESTON HOLDINGS INC","Aktien","0,02","71,96","82.915","5.966.563","5.966.563,40","Nichtzyklische Konsumgüter","US5132721045","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HEN","HENKEL AG","Aktien","0,02","95,13","62.567","5.951.773","5.951.773,47","Nichtzyklische Konsumgüter","DE0006048408","Xetra","Deutschland","EUR"
"SRG","SNAM","Aktien","0,02","5,18","1.148.397","5.943.621","5.943.621,46","Versorger","IT0003153415","Borsa Italiana","Italien","EUR"
"NEXI","NEXI","Aktien","0,02","18,79","316.082","5.939.307","5.939.307,21","IT","IT0005366767","Borsa Italiana","Italien","EUR"
"3659","NEXON LTD","Aktien","0,02","24,48","242.742","5.941.181","5.941.181,47","Kommunikation","JP3758190007","Tokyo Stock Exchange","Japan","JPY"
"HES","HESS CORP","Aktien","0,02","38,65","153.501","5.932.814","5.932.813,65","Energie","US42809H1077","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8309","SUMITOMO MITSUI TRUST HOLDINGS INC","Aktien","0,02","27,34","216.873","5.929.664","5.929.663,54","Financials","JP3892100003","Tokyo Stock Exchange","Japan","JPY"
"HEIO","HEINEKEN HOLDING NV","Aktien","0,02","83,38","70.955","5.916.398","5.916.398,19","Nichtzyklische Konsumgüter","NL0000008977","Euronext Amsterdam","Niederlande","EUR"
"WDC","WESTERN DIGITAL CORP","Aktien","0,02","37,85","156.175","5.911.224","5.911.223,75","IT","US9581021055","NASDAQ","Vereinigte Staaten","USD"
"6178","JAPAN POST HOLDINGS LTD","Aktien","0,02","7,07","836.500","5.911.420","5.911.419,91","Financials","JP3752900005","Tokyo Stock Exchange","Japan","JPY"
"FNF","FIDELITY NATIONAL FINANCIAL INC","Aktien","0,02","33,46","176.274","5.898.128","5.898.128,04","Financials","US31620R3030","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MNDI","MONDI PLC","Aktien","0,02","21,64","272.451","5.896.158","5.896.158,14","Materialien","GB00B1CRLC47","London Stock Exchange","Vereinigtes Königreich","GBP"
"MASI","MASIMO CORP","Aktien","0,02","232,76","25.304","5.889.759","5.889.759,04","Gesundheitsversorgung","US5747951003","NASDAQ","Vereinigte Staaten","USD"
"ASX","ASX LTD","Aktien","0,02","59,58","98.460","5.866.584","5.866.584,27","Financials","AU000000ASX7","Asx - All Markets","Australien","AUD"
"6502","TOSHIBA CORP","Aktien","0,02","26,67","219.627","5.858.246","5.858.246,13","Industrie","JP3592200004","Tokyo Stock Exchange","Japan","JPY"
"WPP","WPP PLC","Aktien","0,02","8,55","684.184","5.851.538","5.851.538,12","Kommunikation","JE00B8KF9B49","London Stock Exchange","Vereinigtes Königreich","GBP"
"TEVA","TEVA PHARMACEUTICAL INDUSTRIES LTD","Aktien","0,02","9,53","613.088","5.844.962","5.844.961,55","Gesundheitsversorgung","IL0006290147","Tel Aviv Stock Exchange","Israel","ILS"
"L","LOEWS CORP","Aktien","0,02","35,88","162.223","5.820.561","5.820.561,24","Financials","US5404241086","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6","POWER ASSETS HOLDINGS LTD","Aktien","0,02","5,37","1.080.365","5.799.121","5.799.120,52","Versorger","HK0006000050","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"JHX","JAMES HARDIE INDUSTRIES CDI PLC","Aktien","0,02","25,24","229.143","5.784.471","5.784.471,00","Materialien","AU000000JHX1","Asx - All Markets","Australien","AUD"
"CNP","CENTERPOINT ENERGY INC","Aktien","0,02","20,82","277.737","5.782.484","5.782.484,34","Versorger","US15189T1079","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ENR","SIEMENS ENERGY N AG","Aktien","0,02","25,50","226.586","5.777.087","5.777.087,41","Industrie","DE000ENER6Y0","Xetra","Deutschland","EUR"
"CRDA","CRODA INTERNATIONAL PLC","Aktien","0,02","83,32","69.336","5.776.949","5.776.949,05","Materialien","GB00BJFFLV09","London Stock Exchange","Vereinigtes Königreich","GBP"
"UDR","UDR REIT INC","Aktien","0,02","34,42","167.737","5.773.508","5.773.507,54","Immobilien","US9026531049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EVO","EVOLUTION GAMING GROUP","Aktien","0,02","84,05","68.570","5.763.592","5.763.592,06","Zyklische Konsumgüter ","SE0012673267","Nasdaq Omx Nordic","Schweden","SEK"
"9064","YAMATO HOLDINGS LTD","Aktien","0,02","26,58","216.664","5.758.682","5.758.682,14","Industrie","JP3940000007","Tokyo Stock Exchange","Japan","JPY"
"HBAN","HUNTINGTON BANCSHARES INC","Aktien","0,02","9,56","601.821","5.753.409","5.753.408,76","Financials","US4461501045","NASDAQ","Vereinigte Staaten","USD"
"CCEP","COCA COLA EUROPEAN PARTNERS PLC","Aktien","0,02","39,98","143.760","5.747.525","5.747.524,80","Nichtzyklische Konsumgüter","GB00BDCPN049","New York Stock Exchange Inc.","Niederlande","USD"
"K","KINROSS GOLD CORP","Aktien","0,02","9,07","633.517","5.747.410","5.747.410,49","Materialien","CA4969024047","Toronto Stock Exchange","Kanada","CAD"
"LEG","LEG IMMOBILIEN N AG","Aktien","0,02","146,42","39.213","5.741.732","5.741.731,84","Immobilien","DE000LEG1110","Xetra","Deutschland","EUR"
"9042","HANKYU HANSHIN HOLDINGS INC","Aktien","0,02","32,17","177.900","5.722.940","5.722.940,26","Industrie","JP3774200004","Tokyo Stock Exchange","Japan","JPY"
"KNIN","KUEHNE UND NAGEL INTERNATIONAL AG","Aktien","0,02","202,45","28.264","5.722.084","5.722.083,61","Industrie","CH0025238863","Six Swiss Exchange Ag","Schweiz","CHF"
"FOXA","FOX CORP CLASS A","Aktien","0,02","27,23","209.493","5.704.494","5.704.494,39","Kommunikation","US35137L1052","NASDAQ","Vereinigte Staaten","USD"
"TRN","TERNA RETE ELETTRICA NAZIONALE","Aktien","0,02","7,21","790.782","5.704.041","5.704.040,89","Versorger","IT0003242622","Borsa Italiana","Italien","EUR"
"RJF","RAYMOND JAMES INC","Aktien","0,02","77,73","73.374","5.703.361","5.703.361,02","Financials","US7547301090","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BAER","JULIUS BAER GRUPPE AG","Aktien","0,02","45,35","125.722","5.701.379","5.701.378,51","Financials","CH0102484968","Six Swiss Exchange Ag","Schweiz","CHF"
"1928","SEKISUI HOUSE LTD","Aktien","0,02","16,87","337.713","5.696.017","5.696.016,87","Zyklische Konsumgüter ","JP3420600003","Tokyo Stock Exchange","Japan","JPY"
"1COV","COVESTRO AG","Aktien","0,02","51,97","109.280","5.678.976","5.678.975,62","Materialien","DE0006062144","Xetra","Deutschland","EUR"
"SVT","SEVERN TRENT PLC","Aktien","0,02","32,87","172.455","5.668.176","5.668.176,09","Versorger","GB00B1FH8J72","London Stock Exchange","Vereinigtes Königreich","GBP"
"WU","WESTERN UNION","Aktien","0,02","21,65","261.254","5.656.149","5.656.149,10","IT","US9598021098","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"G24","SCOUT24 N AG","Aktien","0,02","89,02","63.356","5.639.921","5.639.920,71","Kommunikation","DE000A12DM80","Xetra","Deutschland","EUR"
"5713","SUMITOMO METAL MINING LTD","Aktien","0,02","31,21","180.582","5.636.397","5.636.396,53","Materialien","JP3402600005","Tokyo Stock Exchange","Japan","JPY"
"LKQ","LKQ CORP","Aktien","0,02","30,94","182.033","5.632.101","5.632.101,02","Zyklische Konsumgüter ","US5018892084","NASDAQ","Vereinigte Staaten","USD"
"KGF","KINGFISHER PLC","Aktien","0,02","4,00","1.406.687","5.620.829","5.620.828,94","Zyklische Konsumgüter ","GB0033195214","London Stock Exchange","Vereinigtes Königreich","GBP"
"ALB","ALBEMARLE CORP","Aktien","0,02","95,14","59.001","5.613.355","5.613.355,14","Materialien","US0126531013","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"11","HANG SENG BANK LTD","Aktien","0,02","15,17","369.015","5.599.505","5.599.505,03","Financials","HK0011000095","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"PNDORA","PANDORA","Aktien","0,02","91,48","61.084","5.587.830","5.587.829,76","Zyklische Konsumgüter ","DK0060252690","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"EMSN","EMS-CHEMIE HOLDING AG","Aktien","0,02","957,54","5.836","5.588.203","5.588.203,11","Materialien","CH0016440353","SIX Swiss Exchange","Schweiz","CHF"
"MOWI","MOWI","Aktien","0,02","18,54","299.656","5.555.449","5.555.449,46","Nichtzyklische Konsumgüter","NO0003054108","Oslo Bors Asa","Norwegen","NOK"
"SPX","SPIRAX-SARCO ENGINEERING PLC","Aktien","0,02","148,17","37.481","5.553.570","5.553.569,52","Industrie","GB00BWFGQN14","London Stock Exchange","Vereinigtes Königreich","GBP"
"RAND","RANDSTAD HOLDING","Aktien","0,02","54,26","101.911","5.529.414","5.529.413,66","Industrie","NL0000379121","Euronext Amsterdam","Niederlande","EUR"
"GL","GLOBE LIFE INC","Aktien","0,02","81,32","67.967","5.527.076","5.527.076,44","Financials","US37959E1029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PTC","PTC INC","Aktien","0,02","87,39","63.215","5.524.359","5.524.358,85","IT","US69370C1009","NASDAQ","Vereinigte Staaten","USD"
"4755","RAKUTEN INC","Aktien","0,02","11,78","467.312","5.504.040","5.504.039,57","Zyklische Konsumgüter ","JP3967200001","Tokyo Stock Exchange","Japan","JPY"
"PNR","PENTAIR","Aktien","0,02","49,32","111.553","5.501.794","5.501.793,96","Industrie","IE00BLS09M33","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SHL","SONIC HEALTHCARE LTD","Aktien","0,02","24,87","220.940","5.495.048","5.495.048,45","Gesundheitsversorgung","AU000000SHL7","Asx - All Markets","Australien","AUD"
"J36","JARDINE MATHESON HOLDINGS LTD","Aktien","0,02","42,57","128.703","5.478.887","5.478.886,71","Industrie","BMG507361001","Singapore Exchange","Hongkong","USD"
"ALLE","ALLEGION PLC","Aktien","0,02","105,04","52.118","5.474.475","5.474.474,72","Industrie","IE00BFRT3W74","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BCE","BCE INC","Aktien","0,02","43,03","126.999","5.465.046","5.465.045,64","Kommunikation","CA05534B7604","Toronto Stock Exchange","Kanada","CAD"
"UU.","UNITED UTILITIES GROUP PLC","Aktien","0,02","11,69","466.380","5.450.770","5.450.769,61","Versorger","GB00B39J2M42","London Stock Exchange","Vereinigtes Königreich","GBP"
"KPN","KONINKLIJKE KPN NV","Aktien","0,02","2,82","1.925.765","5.427.884","5.427.884,20","Kommunikation","NL0000009082","Euronext Amsterdam","Niederlande","EUR"
"LISN","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Aktien","0,02","93.565,33","58","5.426.789","5.426.789,23","Nichtzyklische Konsumgüter","CH0010570759","SIX Swiss Exchange","Schweiz","CHF"
"9531","TOKYO GAS LTD","Aktien","0,02","22,81","237.046","5.407.573","5.407.573,27","Versorger","JP3573000001","Tokyo Stock Exchange","Japan","JPY"
"ACS","ACS ACTIVIDADES DE CONSTRUCCION Y","Aktien","0,02","27,57","196.090","5.407.164","5.407.164,49","Industrie","ES0167050915","Bolsa De Madrid","Spanien","EUR"
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Aktien","0,02","18,62","290.119","5.402.016","5.402.015,78","Immobilien","US58463J3041","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ATUS","ALTICE USA INC CLASS A","Aktien","0,02","28,35","190.566","5.402.546","5.402.546,10","Kommunikation","US02156K1034","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"IHG","INTERCONTINENTAL HOTELS GROUP PLC","Aktien","0,02","55,33","97.663","5.404.021","5.404.020,57","Zyklische Konsumgüter ","GB00BHJYC057","London Stock Exchange","Vereinigtes Königreich","GBP"
"CPB","CAMPBELL SOUP","Aktien","0,02","49,61","108.866","5.400.842","5.400.842,26","Nichtzyklische Konsumgüter","US1344291091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9962","MISUMI GROUP INC","Aktien","0,02","28,29","190.400","5.387.164","5.387.164,45","Industrie","JP3885400006","Tokyo Stock Exchange","Japan","JPY"
"8473","SBI HOLDINGS INC","Aktien","0,02","25,09","214.300","5.377.045","5.377.044,58","Financials","JP3436120004","Tokyo Stock Exchange","Japan","JPY"
"HEI","HEIDELBERGCEMENT AG","Aktien","0,02","64,99","82.673","5.373.025","5.373.025,41","Materialien","DE0006047004","Xetra","Deutschland","EUR"
"66","MTR CORPORATION CORP LTD","Aktien","0,02","5,05","1.064.500","5.370.574","5.370.574,19","Industrie","HK0066009694","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"DANSKE","DANSKE BANK","Aktien","0,02","14,15","378.059","5.350.440","5.350.440,16","Financials","DK0010274414","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"NBIX","NEUROCRINE BIOSCIENCES INC","Aktien","0,02","101,34","52.663","5.336.868","5.336.868,42","Gesundheitsversorgung","US64125C1099","NASDAQ","Vereinigte Staaten","USD"
"7701","SHIMADZU CORP","Aktien","0,02","29,28","182.051","5.330.342","5.330.341,50","IT","JP3357200009","Tokyo Stock Exchange","Japan","JPY"
"OXY","OCCIDENTAL PETROLEUM CORP","Aktien","0,02","10,52","506.393","5.327.254","5.327.254,36","Energie","US6745991058","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Aktien","0,02","7,35","724.461","5.324.788","5.324.788,35","Financials","US0357104092","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TXT","TEXTRON INC","Aktien","0,02","35,99","147.753","5.317.630","5.317.630,47","Industrie","US8832031012","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9143","SG HOLDINGS LTD","Aktien","0,02","54,11","98.200","5.313.138","5.313.137,82","Industrie","JP3162770006","Tokyo Stock Exchange","Japan","JPY"
"NIBE B","NIBE INDUSTRIER CLASS B","Aktien","0,02","27,52","192.972","5.310.985","5.310.985,03","Industrie","SE0008321293","Nasdaq Omx Nordic","Schweden","SEK"
"L","LOBLAW COMPANIES LTD","Aktien","0,02","52,46","101.149","5.306.493","5.306.492,56","Nichtzyklische Konsumgüter","CA5394811015","Toronto Stock Exchange","Kanada","CAD"
"MTN","VAIL RESORTS INC","Aktien","0,02","241,13","21.963","5.295.938","5.295.938,19","Zyklische Konsumgüter ","US91879Q1094","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"RCL","ROYAL CARIBBEAN GROUP LTD","Aktien","0,02","60,61","87.276","5.289.798","5.289.798,36","Zyklische Konsumgüter ","LR0008862868","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"APA","APA GROUP UNITS","Aktien","0,02","7,81","674.891","5.272.637","5.272.636,55","Versorger","AU000000APA1","Asx - All Markets","Australien","AUD"
"1928","SANDS CHINA LTD","Aktien","0,02","3,66","1.438.270","5.261.284","5.261.284,45","Zyklische Konsumgüter ","KYG7800X1079","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"SIRI","SIRIUS XM HOLDINGS INC","Aktien","0,02","5,88","893.607","5.258.877","5.258.877,19","Kommunikation","US82968B1035","NASDAQ","Vereinigte Staaten","USD"
"IRM","IRON MOUNTAIN INC","Aktien","0,02","27,63","189.626","5.239.366","5.239.366,38","Immobilien","US46284V1017","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HAS","HASBRO INC","Aktien","0,02","86,89","60.271","5.236.947","5.236.947,19","Zyklische Konsumgüter ","US4180561072","NASDAQ","Vereinigte Staaten","USD"
"XRAY","DENTSPLY SIRONA INC","Aktien","0,02","44,98","116.306","5.231.444","5.231.443,88","Gesundheitsversorgung","US24906P1093","NASDAQ","Vereinigte Staaten","USD"
"CA","CARREFOUR SA","Aktien","0,02","16,23","322.222","5.229.730","5.229.730,08","Nichtzyklische Konsumgüter","FR0000120172","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"SJR.B","SHAW COMMUNICATIONS INC CLASS B","Aktien","0,02","17,74","293.308","5.203.600","5.203.599,57","Kommunikation","CA82028K2002","Toronto Stock Exchange","Kanada","CAD"
"COG","CABOT OIL & GAS CORP","Aktien","0,02","19,30","269.379","5.199.015","5.199.014,70","Energie","US1270971039","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4307","NOMURA RESEARCH INSTITUTE LTD","Aktien","0,02","29,99","173.210","5.194.577","5.194.576,68","IT","JP3762800005","Tokyo Stock Exchange","Japan","JPY"
"NRG","NRG ENERGY INC","Aktien","0,02","33,21","155.806","5.174.317","5.174.317,26","Versorger","US6293775085","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AENA","AENA SME SA","Aktien","0,02","137,05","37.699","5.166.741","5.166.741,44","Industrie","ES0105046009","Bolsa De Madrid","Spanien","EUR"
"SGE","SAGE GROUP PLC","Aktien","0,02","9,28","554.827","5.150.122","5.150.122,15","IT","GB00B8C3BL03","London Stock Exchange","Vereinigtes Königreich","GBP"
"2388","BOC HONG KONG HOLDINGS LTD","Aktien","0,02","2,79","1.840.477","5.141.462","5.141.461,55","Financials","HK2388011192","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"2127","NIHON M&A CENTER INC","Aktien","0,02","60,36","85.200","5.142.597","5.142.597,24","Industrie","JP3689050007","Tokyo Stock Exchange","Japan","JPY"
"LEA","LEAR CORP","Aktien","0,02","129,56","39.641","5.135.888","5.135.887,96","Zyklische Konsumgüter ","US5218652049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4185","JSR CORP","Aktien","0,02","24,39","210.400","5.131.659","5.131.658,69","Materialien","JP3385980002","Tokyo Stock Exchange","Japan","JPY"
"GRF","GRIFOLS SA CLASS A","Aktien","0,02","29,81","172.119","5.130.226","5.130.225,73","Gesundheitsversorgung","ES0171996087","Bolsa De Madrid","Spanien","EUR"
"MT","ARCELORMITTAL SA","Aktien","0,02","13,82","369.636","5.108.495","5.108.494,90","Materialien","LU1598757687","Euronext Amsterdam","Frankreich","EUR"
"CHR","CHR HANSEN HOLDING","Aktien","0,02","102,59","49.780","5.106.688","5.106.688,23","Materialien","DK0060227585","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"ACA","CREDIT AGRICOLE SA","Aktien","0,02","8,71","585.784","5.103.174","5.103.174,00","Financials","FR0000045072","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Aktien","0,02","109,43","46.580","5.097.249","5.097.249,40","Gesundheitsversorgung","US9139031002","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"RNR","RENAISSANCERE HOLDING LTD","Aktien","0,02","175,67","28.881","5.073.525","5.073.525,27","Financials","BMG7496G1033","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KBX","KNORR BREMSE AG","Aktien","0,02","122,37","41.416","5.068.179","5.068.178,63","Industrie","DE000KBX1006","Xetra","Deutschland","EUR"
"EPI A","EPIROC CLASS A","Aktien","0,02","14,67","345.037","5.061.596","5.061.595,61","Industrie","SE0011166933","Nasdaq Omx Nordic","Schweden","SEK"
"HSIC","HENRY SCHEIN INC","Aktien","0,02","59,66","84.829","5.060.898","5.060.898,14","Gesundheitsversorgung","US8064071025","NASDAQ","Vereinigte Staaten","USD"
"2802","AJINOMOTO INC","Aktien","0,02","20,05","252.295","5.059.766","5.059.765,65","Nichtzyklische Konsumgüter","JP3119600009","Tokyo Stock Exchange","Japan","JPY"
"ATO","ATOS","Aktien","0,02","82,75","61.149","5.059.971","5.059.971,15","IT","FR0000051732","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"4151","KYOWA KIRIN LTD","Aktien","0,02","26,24","192.212","5.043.209","5.043.208,68","Gesundheitsversorgung","JP3256000005","Tokyo Stock Exchange","Japan","JPY"
"SK3","SMURFIT KAPPA GROUP PLC","Aktien","0,02","40,63","123.827","5.031.616","5.031.616,04","Materialien","IE00B1RR8406","Irish Stock Exchange - All Market","Irland","EUR"
"ROL","ROLLINS INC","Aktien","0,02","58,74","85.608","5.028.614","5.028.613,92","Industrie","US7757111049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SCA B","SVENSKA CELLULOSA B","Aktien","0,02","14,06","355.578","4.998.129","4.998.128,94","Materialien","SE0000112724","Nasdaq Omx Nordic","Schweden","SEK"
"COH","COCHLEAR LTD","Aktien","0,02","153,70","32.480","4.992.172","4.992.171,78","Gesundheitsversorgung","AU000000COH5","Asx - All Markets","Australien","AUD"
"LBTYK","LIBERTY GLOBAL PLC CLASS C","Aktien","0,02","22,34","223.402","4.990.801","4.990.800,68","Kommunikation","GB00B8W67B19","NASDAQ","Vereinigte Staaten","USD"
"JAZZ","JAZZ PHARMACEUTICALS PLC","Aktien","0,02","152,09","32.785","4.986.271","4.986.270,65","Gesundheitsversorgung","IE00B4Q5ZN47","NASDAQ","Vereinigte Staaten","USD"
"A17U","ASCENDAS REAL ESTATE INVESTMENT TR","Aktien","0,02","2,43","2.047.906","4.983.143","4.983.142,59","Immobilien","SG1M77906915","Singapore Exchange","Singapur","SGD"
"6586","MAKITA CORP","Aktien","0,02","46,95","106.026","4.978.053","4.978.053,06","Industrie","JP3862400003","Tokyo Stock Exchange","Japan","JPY"
"9007","ODAKYU ELECTRIC RAILWAY LTD","Aktien","0,02","25,03","198.904","4.979.432","4.979.432,11","Industrie","JP3196000008","Tokyo Stock Exchange","Japan","JPY"
"PNW","PINNACLE WEST CORP","Aktien","0,02","80,73","61.391","4.956.095","4.956.095,43","Versorger","US7234841010","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"GBLB","GROUPE BRUXELLES LAMBERT NV","Aktien","0,02","91,37","54.193","4.951.523","4.951.523,37","Financials","BE0003797140","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"MYL","MYLAN NV","Aktien","0,02","15,59","317.616","4.951.633","4.951.633,44","Gesundheitsversorgung","NL0011031208","NASDAQ","Vereinigte Staaten","USD"
"MTX","MTU AERO ENGINES HOLDING AG","Aktien","0,02","176,57","28.006","4.945.049","4.945.048,55","Industrie","DE000A0D9PT0","Xetra","Deutschland","EUR"
"CXO","CONCHO RESOURCES INC","Aktien","0,02","44,14","111.985","4.943.018","4.943.017,90","Energie","US20605P1012","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"UBI","UBISOFT ENTERTAINMENT SA CAT A","Aktien","0,02","97,50","50.714","4.944.548","4.944.548,46","Kommunikation","FR0000054470","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"EQH","EQUITABLE HOLDINGS INC","Aktien","0,02","20,61","239.204","4.929.994","4.929.994,44","Financials","US29452E1010","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"GN","GN STORE NORD","Aktien","0,02","80,81","61.022","4.931.324","4.931.323,56","Gesundheitsversorgung","DK0010272632","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"6201","TOYOTA INDUSTRIES CORP","Aktien","0,02","64,91","75.763","4.917.578","4.917.577,58","Zyklische Konsumgüter ","JP3634600005","Tokyo Stock Exchange","Japan","JPY"
"KINV B","KINNEVIK CLASS B","Aktien","0,02","40,53","121.320","4.916.823","4.916.823,44","Financials","SE0014684528","Nasdaq Omx Nordic","Schweden","SEK"
"LUMN","LUMEN TECHNOLOGIES INC","Aktien","0,02","9,88","494.282","4.883.506","4.883.506,16","Kommunikation","US1567001060","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ELISA","ELISA","Aktien","0,02","59,94","81.175","4.865.741","4.865.741,20","Kommunikation","FI0009007884","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"CTC.A","CANADIAN TIRE LTD CLASS A","Aktien","0,02","108,27","44.864","4.857.222","4.857.222,01","Zyklische Konsumgüter ","CA1366812024","Toronto Stock Exchange","Kanada","CAD"
"STERV","STORA ENSO CLASS R","Aktien","0,02","16,78","286.909","4.813.273","4.813.272,60","Materialien","FI0009005961","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"SNA","SNAP ON INC","Aktien","0,02","155,47","30.936","4.809.620","4.809.619,92","Industrie","US8330341012","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4188","MITSUBISHI CHEMICAL CORP","Aktien","0,02","5,91","813.370","4.806.925","4.806.925,37","Materialien","JP3897700005","Tokyo Stock Exchange","Japan","JPY"
"FFH","FAIRFAX FINANCIAL HOLDINGS SUB VOT","Aktien","0,02","306,78","15.662","4.804.809","4.804.809,32","Financials","CA3039011026","Toronto Stock Exchange","Kanada","CAD"
"6965","HAMAMATSU PHOTONICS","Aktien","0,02","51,36","93.500","4.801.914","4.801.914,06","IT","JP3771800004","Tokyo Stock Exchange","Japan","JPY"
"HDS","HD SUPPLY HOLDINGS INC","Aktien","0,02","42,20","113.686","4.797.549","4.797.549,20","Industrie","US40416M1053","NASDAQ","Vereinigte Staaten","USD"
"WRK","WESTROCK","Aktien","0,02","37,92","126.238","4.786.945","4.786.944,96","Materialien","US96145D1054","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"YAR","YARA INTERNATIONAL","Aktien","0,02","37,47","127.677","4.784.007","4.784.007,08","Materialien","NO0010208051","Oslo Bors Asa","Norwegen","NOK"
"GWRE","GUIDEWIRE SOFTWARE INC","Aktien","0,02","105,75","45.154","4.775.036","4.775.035,50","IT","US40171V1008","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ELE","ENDESA SA","Aktien","0,02","27,88","171.052","4.768.974","4.768.973,55","Versorger","ES0130670112","Bolsa De Madrid","Spanien","EUR"
"SOLB","SOLVAY SA","Aktien","0,02","90,36","52.621","4.754.746","4.754.746,00","Materialien","BE0003470755","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"CNHI","CNH INDUSTRIAL NV","Aktien","0,02","8,43","562.822","4.745.823","4.745.823,17","Industrie","NL0010545661","Borsa Italiana","Italien","EUR"
"HST","HOST HOTELS & RESORTS REIT INC","Aktien","0,02","11,17","422.877","4.723.536","4.723.536,09","Immobilien","US44107P1049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"2801","KIKKOMAN CORP","Aktien","0,02","50,13","94.200","4.721.827","4.721.826,88","Nichtzyklische Konsumgüter","JP3240400006","Tokyo Stock Exchange","Japan","JPY"
"AOS","A O SMITH CORP","Aktien","0,02","55,20","85.328","4.710.106","4.710.105,60","Industrie","US8318652091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"UMI","UMICORE SA","Aktien","0,02","43,59","107.322","4.678.566","4.678.566,08","Materialien","BE0974320526","Nyse Euronext - Euronext Brussels","Belgien","EUR"
